article_id,index,politics,age,gender,llm_assessment,llm_confidence,llm_model,llm_error
231,1084,Liberal,35,Male,is-not-biased,85,gpt-4o-mini,
166,1210,Conservative,40,Male,is-not-biased,85,gpt-4o-mini,
172,643,Independent,37,Female,is-not-biased,85,gpt-4o-mini,
105,958,Liberal,25,Female,is-not-biased,85,gpt-4o-mini,
60,2029,Liberal,67,Female,is-not-biased,85,gpt-4o-mini,
205,1714,Liberal,24,Male,is-not-biased,85,gpt-4o-mini,
161,644,Conservative,58,Male,is-biased,85,gpt-4o-mini,
223,1085,Other,46,Female,is-not-biased,85,gpt-4o-mini,
74,1211,Conservative,50,Male,is-not-biased,75,gpt-4o-mini,
265,1715,Liberal,47,Male,is-biased,85,gpt-4o-mini,
52,2030,Liberal,26,Female,is-biased,75,gpt-4o-mini,
274,960,Conservative,33,Female,is-not-biased,85,gpt-4o-mini,
266,1212,Conservative,71,Female,is-biased,75,gpt-4o-mini,
82,1086,Liberal,29,Female,is-biased,85,gpt-4o-mini,
162,959,Conservative,47,Male,is-biased,75,gpt-4o-mini,
193,1716,Liberal,26,Female,is-not-biased,85,gpt-4o-mini,
114,961,Liberal,25,Female,is-not-biased,85,gpt-4o-mini,
116,2031,Conservative,32,Male,is-not-biased,85,gpt-4o-mini,
203,645,Liberal,43,Male,is-not-biased,85,gpt-4o-mini,
133,1213,Conservative,30,Female,is-biased,75,gpt-4o-mini,
106,1087,Liberal,32,Male,is-not-biased,85,gpt-4o-mini,
259,1717,Liberal,25,Male,is-biased,75,gpt-4o-mini,
156,646,Conservative,40,Female,is-not-biased,85,gpt-4o-mini,
80,962,Liberal,46,Female,is-biased,75,gpt-4o-mini,
16,2032,Liberal,26,Male,is-not-biased,85,gpt-4o-mini,
167,1214,Liberal,34,Female,is-not-biased,85,gpt-4o-mini,
263,1088,Liberal,36,Male,is-not-biased,85,gpt-4o-mini,
139,963,Conservative,67,Female,is-biased,75,gpt-4o-mini,
211,2033,Liberal,30,Female,is-not-biased,85,gpt-4o-mini,
110,1718,Conservative,25,Female,is-biased,75,gpt-4o-mini,
58,647,Liberal,48,Female,is-not-biased,85,gpt-4o-mini,
100,1215,Conservative,44,Female,is-biased,75,gpt-4o-mini,
115,1719,Independent,25,Female,is-not-biased,85,gpt-4o-mini,
229,1216,Liberal,27,Female,is-biased,75,gpt-4o-mini,
111,2034,Liberal,25,Female,is-biased,85,gpt-4o-mini,
87,648,Liberal,28,Male,is-biased,75,gpt-4o-mini,
44,964,Conservative,25,Female,is-biased,75,gpt-4o-mini,
179,649,Liberal,53,Male,is-biased,75,gpt-4o-mini,
167,1217,Conservative,24,Female,is-not-biased,75,gpt-4o-mini,
110,2035,Liberal,70,Female,is-not-biased,85,gpt-4o-mini,
173,1089,Liberal,33,Male,is-not-biased,85,gpt-4o-mini,
171,965,Liberal,73,Male,is-not-biased,85,gpt-4o-mini,
234,1090,Independent,33,Male,is-not-biased,85,gpt-4o-mini,
58,1720,Liberal,31,Male,is-not-biased,85,gpt-4o-mini,
113,2028,Liberal,25,Female,is-not-biased,85,gpt-4o-mini,
138,650,Liberal,30,Male,is-biased,75,gpt-4o-mini,
140,1091,Conservative,24,Female,is-biased,85,gpt-4o-mini,
278,1721,Liberal,22,Male,is-biased,75,gpt-4o-mini,
225,1218,Conservative,25,Male,is-not-biased,85,gpt-4o-mini,
7,651,Liberal,36,Male,is-not-biased,85,gpt-4o-mini,
93,966,Liberal,40,Female,is-not-biased,85,gpt-4o-mini,
215,2036,Liberal,23,Male,is-not-biased,85,gpt-4o-mini,
269,1722,Liberal,35,Female,is-not-biased,85,gpt-4o-mini,
252,1092,Conservative,39,Female,is-biased,75,gpt-4o-mini,
92,1219,Liberal,42,Male,is-not-biased,85,gpt-4o-mini,
3,967,Conservative,27,Female,is-not-biased,85,gpt-4o-mini,
158,652,Independent,28,Male,is-not-biased,85,gpt-4o-mini,
57,2037,Conservative,65,Female,is-not-biased,85,gpt-4o-mini,
114,1723,Independent,22,Male,is-not-biased,85,gpt-4o-mini,
28,1093,Liberal,50,Male,is-not-biased,85,gpt-4o-mini,
51,2038,Conservative,67,Female,is-biased,75,gpt-4o-mini,
234,653,Independent,67,Male,is-not-biased,85,gpt-4o-mini,
71,969,Conservative,52,Female,is-biased,85,gpt-4o-mini,
215,1724,Liberal,33,Female,is-not-biased,85,gpt-4o-mini,
50,2039,Independent,30,Female,is-biased,75,gpt-4o-mini,
25,1094,Conservative,25,Male,is-not-biased,75,gpt-4o-mini,
123,1220,Independent,27,Female,is-not-biased,85,gpt-4o-mini,
185,1221,Liberal,33,Male,is-biased,75,gpt-4o-mini,
90,654,Conservative,34,Female,is-not-biased,75,gpt-4o-mini,
140,968,Independent,55,Female,is-not-biased,85,gpt-4o-mini,
205,1725,Liberal,34,Male,is-not-biased,85,gpt-4o-mini,
86,1095,Independent,35,Male,is-not-biased,85,gpt-4o-mini,
2,970,Conservative,55,Male,is-not-biased,80,gpt-4o-mini,
16,2040,Liberal,41,Female,is-not-biased,85,gpt-4o-mini,
116,655,Conservative,34,Female,is-not-biased,85,gpt-4o-mini,
50,1726,Liberal,25,Female,is-biased,85,gpt-4o-mini,
161,1096,Liberal,24,Female,is-not-biased,85,gpt-4o-mini,
90,1222,Liberal,30,Male,is-biased,85,gpt-4o-mini,
205,1097,Conservative,41,Female,is-not-biased,85,gpt-4o-mini,
115,656,Independent,73,Female,is-not-biased,85,gpt-4o-mini,
114,2041,Conservative,36,Male,is-biased,75,gpt-4o-mini,
146,971,Conservative,27,Female,is-not-biased,85,gpt-4o-mini,
140,1223,Independent,48,Male,is-not-biased,85,gpt-4o-mini,
45,1727,Independent,34,Female,is-not-biased,85,gpt-4o-mini,
110,2042,Conservative,54,Male,is-biased,75,gpt-4o-mini,
261,657,Conservative,30,Male,is-not-biased,85,gpt-4o-mini,
265,1224,Conservative,25,Female,is-biased,85,gpt-4o-mini,
24,972,Conservative,58,Male,is-not-biased,85,gpt-4o-mini,
262,1098,Conservative,58,Male,is-not-biased,85,gpt-4o-mini,
1,1099,Independent,30,Male,is-not-biased,85,gpt-4o-mini,
16,2043,Conservative,29,Female,is-not-biased,85,gpt-4o-mini,
100,973,Liberal,64,Male,is-not-biased,85,gpt-4o-mini,
140,658,Conservative,28,Female,is-biased,85,gpt-4o-mini,
278,1729,Conservative,61,Female,is-not-biased,85,gpt-4o-mini,
53,1728,Liberal,39,Male,is-not-biased,85,gpt-4o-mini,
98,1225,Liberal,26,Female,is-not-biased,85,gpt-4o-mini,
115,2044,Liberal,44,Female,is-not-biased,85,gpt-4o-mini,
101,1226,Conservative,42,Female,is-not-biased,75,gpt-4o-mini,
11,974,Other,49,Female,is-not-biased,85,gpt-4o-mini,
171,1100,Liberal,25,Female,is-not-biased,85,gpt-4o-mini,
210,659,Conservative,30,Male,is-not-biased,85,gpt-4o-mini,
245,2045,Conservative,33,Female,is-not-biased,85,gpt-4o-mini,
215,1730,Conservative,65,Male,is-not-biased,85,gpt-4o-mini,
240,975,Liberal,58,Female,is-not-biased,85,gpt-4o-mini,
144,1227,Conservative,38,Female,is-not-biased,85,gpt-4o-mini,
168,1101,Independent,53,Female,is-not-biased,75,gpt-4o-mini,
121,660,Conservative,44,Female,is-not-biased,85,gpt-4o-mini,
29,1102,Independent,34,Male,is-not-biased,85,gpt-4o-mini,
114,1732,Liberal,41,Male,is-not-biased,85,gpt-4o-mini,
45,976,Liberal,26,Female,is-not-biased,85,gpt-4o-mini,
281,661,Conservative,34,Male,is-not-biased,85,gpt-4o-mini,
57,1731,Liberal,30,Female,is-not-biased,85,gpt-4o-mini,
195,2047,Independent,21,Female,is-not-biased,85,gpt-4o-mini,
227,977,Conservative,27,Male,is-not-biased,85,gpt-4o-mini,
195,1228,Independent,48,Female,is-not-biased,85,gpt-4o-mini,
278,1733,Independent,25,Male,is-biased,75,gpt-4o-mini,
283,1103,Liberal,48,Female,is-biased,85,gpt-4o-mini,
128,1229,Independent,32,Female,is-not-biased,85,gpt-4o-mini,
105,662,Independent,63,Male,is-not-biased,85,gpt-4o-mini,
114,2046,Liberal,20,Female,is-not-biased,85,gpt-4o-mini,
12,2048,Liberal,36,Male,is-not-biased,85,gpt-4o-mini,
62,2049,Liberal,30,Male,is-not-biased,85,gpt-4o-mini,
167,1230,Liberal,35,Female,is-not-biased,85,gpt-4o-mini,
80,978,Liberal,64,Female,is-biased,75,gpt-4o-mini,
121,663,Liberal,30,Male,is-not-biased,85,gpt-4o-mini,
114,1734,Conservative,48,Female,is-biased,75,gpt-4o-mini,
81,1105,Conservative,65,Male,is-not-biased,85,gpt-4o-mini,
21,979,Conservative,74,Female,is-not-biased,85,gpt-4o-mini,
193,1735,Liberal,36,Other,is-not-biased,85,gpt-4o-mini,
247,664,Liberal,50,Male,is-biased,75,gpt-4o-mini,
125,665,Independent,55,Female,is-not-biased,85,gpt-4o-mini,
255,1106,Liberal,30,Female,is-biased,75,gpt-4o-mini,
161,1231,Liberal,43,Male,is-not-biased,85,gpt-4o-mini,
265,980,Conservative,26,Male,is-biased,85,gpt-4o-mini,
59,1104,Liberal,34,Male,is-not-biased,85,gpt-4o-mini,
192,2050,Liberal,47,Male,is-biased,75,gpt-4o-mini,
58,666,Other,39,Female,is-not-biased,85,gpt-4o-mini,
98,1107,Conservative,32,Male,is-not-biased,85,gpt-4o-mini,
212,1233,Liberal,32,Female,is-not-biased,85,gpt-4o-mini,
96,981,Other,33,Male,is-biased,75,gpt-4o-mini,
114,1232,Liberal,31,Female,is-not-biased,85,gpt-4o-mini,
215,1737,Liberal,44,Male,is-not-biased,85,gpt-4o-mini,
209,982,Conservative,41,Male,is-not-biased,85,gpt-4o-mini,
146,667,Liberal,33,Male,is-not-biased,85,gpt-4o-mini,
114,2052,Conservative,54,Female,is-biased,75,gpt-4o-mini,
271,1234,Independent,35,Other,is-not-biased,85,gpt-4o-mini,
193,1738,Other,26,Female,is-not-biased,85,gpt-4o-mini,
54,2051,Conservative,31,Female,is-biased,75,gpt-4o-mini,
162,1109,Liberal,38,Male,is-not-biased,85,gpt-4o-mini,
12,668,Conservative,33,Female,is-biased,75,gpt-4o-mini,
112,2053,Liberal,27,Female,is-not-biased,85,gpt-4o-mini,
87,983,Conservative,48,Male,is-biased,75,gpt-4o-mini,
175,1108,Liberal,30,Male,is-not-biased,85,gpt-4o-mini,
143,1235,Liberal,36,Male,is-biased,85,gpt-4o-mini,
116,1739,Liberal,33,Female,is-not-biased,85,gpt-4o-mini,
233,1110,Conservative,24,Female,is-not-biased,85,gpt-4o-mini,
19,1740,Conservative,51,Female,is-not-biased,85,gpt-4o-mini,
144,1236,Conservative,default,Female,is-not-biased,85,gpt-4o-mini,
198,669,Liberal,29,Male,is-not-biased,85,gpt-4o-mini,
192,984,Independent,33,Female,is-not-biased,75,gpt-4o-mini,
265,2055,Liberal,52,Female,is-biased,85,gpt-4o-mini,
42,1111,Conservative,25,Female,is-not-biased,85,gpt-4o-mini,
176,670,Liberal,24,Male,is-biased,85,gpt-4o-mini,
253,985,Liberal,30,Male,is-biased,75,gpt-4o-mini,
13,1741,Conservative,46,Female,is-biased,75,gpt-4o-mini,
211,2054,Liberal,35,Male,is-not-biased,85,gpt-4o-mini,
115,986,Conservative,49,Female,is-not-biased,85,gpt-4o-mini,
193,2056,Liberal,24,Female,is-not-biased,85,gpt-4o-mini,
118,1112,Conservative,32,Male,is-biased,75,gpt-4o-mini,
246,1238,Liberal,25,Male,is-not-biased,85,gpt-4o-mini,
205,1742,Liberal,22,Male,is-not-biased,85,gpt-4o-mini,
265,1736,Conservative,34,Male,is-biased,85,gpt-4o-mini,
261,1237,Conservative,33,Male,is-not-biased,75,gpt-4o-mini,
82,987,Conservative,64,Male,is-not-biased,75,gpt-4o-mini,
111,2057,Independent,22,Male,is-biased,75,gpt-4o-mini,
104,1239,Liberal,29,Male,is-not-biased,85,gpt-4o-mini,
140,672,Liberal,57,Female,is-not-biased,85,gpt-4o-mini,
116,1743,Liberal,30,Male,is-not-biased,85,gpt-4o-mini,
277,988,Liberal,37,Female,is-not-biased,85,gpt-4o-mini,
116,2058,Liberal,26,Female,is-biased,75,gpt-4o-mini,
230,671,Conservative,48,Male,is-not-biased,85,gpt-4o-mini,
97,1114,Conservative,30,Male,is-biased,75,gpt-4o-mini,
155,1240,Liberal,31,Male,is-not-biased,85,gpt-4o-mini,
94,989,Conservative,48,Female,is-not-biased,85,gpt-4o-mini,
75,1115,Liberal,25,Male,is-not-biased,85,gpt-4o-mini,
84,673,Conservative,33,Male,is-biased,75,gpt-4o-mini,
245,2059,Liberal,31,Female,is-biased,75,gpt-4o-mini,
196,674,Conservative,25,Male,is-biased,85,gpt-4o-mini,
204,1241,Liberal,65,Female,is-biased,75,gpt-4o-mini,
110,1744,Conservative,33,Male,is-biased,75,gpt-4o-mini,
28,2060,Conservative,37,Female,is-not-biased,85,gpt-4o-mini,
193,1745,Liberal,51,Male,is-not-biased,85,gpt-4o-mini,
145,1116,Conservative,35,Male,is-biased,85,gpt-4o-mini,
203,990,Independent,48,Male,is-not-biased,85,gpt-4o-mini,
101,675,Liberal,24,Female,is-not-biased,85,gpt-4o-mini,
269,1746,Independent,40,Female,is-not-biased,85,gpt-4o-mini,
5,991,Conservative,47,Male,is-not-biased,85,gpt-4o-mini,
215,2061,Conservative,25,Male,is-not-biased,85,gpt-4o-mini,
193,1117,Liberal,39,Female,is-not-biased,85,gpt-4o-mini,
20,1243,Conservative,23,Male,is-not-biased,85,gpt-4o-mini,
114,2062,Liberal,44,Male,is-not-biased,85,gpt-4o-mini,
29,1242,Independent,48,Male,is-not-biased,85,gpt-4o-mini,
207,1747,Conservative,22,Male,is-biased,85,gpt-4o-mini,
263,992,Independent,25,Male,is-not-biased,85,gpt-4o-mini,
129,677,Liberal,52,Male,is-not-biased,85,gpt-4o-mini,
121,1118,Independent,30,Male,is-not-biased,85,gpt-4o-mini,
54,1748,Liberal,32,Male,is-not-biased,85,gpt-4o-mini,
98,1119,Conservative,45,Male,is-not-biased,85,gpt-4o-mini,
141,1244,Liberal,32,Male,is-not-biased,85,gpt-4o-mini,
67,678,Conservative,38,Male,is-biased,75,gpt-4o-mini,
74,1245,Independent,37,Male,is-not-biased,85,gpt-4o-mini,
271,993,Liberal,48,Female,is-not-biased,85,gpt-4o-mini,
115,1749,Conservative,30,Male,is-not-biased,85,gpt-4o-mini,
111,2063,Conservative,35,Male,is-not-biased,85,gpt-4o-mini,
263,1120,Liberal,37,Female,is-not-biased,85,gpt-4o-mini,
259,2064,Other,30,Male,is-biased,75,gpt-4o-mini,
284,1246,Conservative,52,Female,is-biased,85,gpt-4o-mini,
172,994,Conservative,25,Male,is-not-biased,85,gpt-4o-mini,
58,1750,Independent,24,Male,is-not-biased,85,gpt-4o-mini,
50,2065,Conservative,28,Female,is-not-biased,75,gpt-4o-mini,
259,995,Conservative,28,Female,is-biased,85,gpt-4o-mini,
95,679,Liberal,47,Male,is-not-biased,85,gpt-4o-mini,
263,1121,Liberal,25,Female,is-not-biased,85,gpt-4o-mini,
113,1247,Independent,34,Male,is-not-biased,85,gpt-4o-mini,
211,2066,Liberal,34,Male,is-not-biased,85,gpt-4o-mini,
42,680,Independent,25,Female,is-not-biased,85,gpt-4o-mini,
251,1113,Other,28,Female,is-not-biased,85,gpt-4o-mini,
116,996,Independent,49,Male,is-not-biased,85,gpt-4o-mini,
184,681,Independent,29,Male,is-not-biased,85,gpt-4o-mini,
157,1248,Liberal,68,Male,is-biased,75,gpt-4o-mini,
7,1122,Conservative,70,Male,is-not-biased,75,gpt-4o-mini,
114,1752,Conservative,33,Male,is-biased,75,gpt-4o-mini,
131,997,Liberal,49,Female,is-not-biased,85,gpt-4o-mini,
55,2067,Independent,33,Male,is-not-biased,85,gpt-4o-mini,
204,1438,Independent,30,Male,is-not-biased,75,gpt-4o-mini,
52,1751,Liberal,41,Male,is-biased,75,gpt-4o-mini,
60,2068,Independent,40,Female,is-not-biased,85,gpt-4o-mini,
265,746,Conservative,25,Male,is-not-biased,85,gpt-4o-mini,
230,745,Conservative,30,Female,is-not-biased,85,gpt-4o-mini,
172,747,Conservative,30,Female,is-not-biased,85,gpt-4o-mini,
161,1439,Independent,26,Female,is-not-biased,85,gpt-4o-mini,
33,998,Conservative,52,Male,is-not-biased,85,gpt-4o-mini,
262,999,Conservative,48,Female,is-not-biased,85,gpt-4o-mini,
112,2069,Independent,25,Female,is-not-biased,85,gpt-4o-mini,
173,1440,Liberal,22,Male,is-not-biased,85,gpt-4o-mini,
110,2070,Independent,38,Male,is-not-biased,85,gpt-4o-mini,
287,748,Liberal,51,Male,is-not-biased,85,gpt-4o-mini,
157,1000,Conservative,29,Male,is-biased,75,gpt-4o-mini,
211,2071,Independent,28,Male,is-not-biased,85,gpt-4o-mini,
282,1441,Liberal,31,Female,is-not-biased,85,gpt-4o-mini,
141,1001,Conservative,28,Male,is-biased,75,gpt-4o-mini,
114,2072,Liberal,33,Male,is-not-biased,85,gpt-4o-mini,
121,749,Conservative,62,Female,is-not-biased,85,gpt-4o-mini,
268,1442,Other,38,Female,is-not-biased,85,gpt-4o-mini,
161,750,Conservative,47,Male,is-biased,85,gpt-4o-mini,
113,676,Liberal,35,Male,is-not-biased,85,gpt-4o-mini,
45,2073,Other,70,Male,is-biased,75,gpt-4o-mini,
186,1443,Independent,31,Male,is-not-biased,85,gpt-4o-mini,
285,751,Independent,43,Male,is-not-biased,85,gpt-4o-mini,
105,1003,Conservative,42,Male,is-not-biased,85,gpt-4o-mini,
136,1002,Liberal,45,Female,is-not-biased,85,gpt-4o-mini,
157,1444,Conservative,47,Male,is-biased,75,gpt-4o-mini,
241,752,Conservative,33,Male,is-not-biased,85,gpt-4o-mini,
116,2074,Independent,25,Female,is-not-biased,85,gpt-4o-mini,
101,1445,Conservative,40,Male,is-not-biased,75,gpt-4o-mini,
169,1005,Liberal,36,Female,is-biased,75,gpt-4o-mini,
109,1446,Liberal,49,Male,is-not-biased,85,gpt-4o-mini,
287,753,Liberal,28,Male,is-not-biased,85,gpt-4o-mini,
114,2075,Liberal,31,Female,is-not-biased,85,gpt-4o-mini,
193,2076,Independent,21,Male,is-not-biased,85,gpt-4o-mini,
0,1006,Liberal,59,Male,is-not-biased,85,gpt-4o-mini,
137,1004,Independent,26,Male,is-not-biased,85,gpt-4o-mini,
98,1447,Independent,30,Male,is-not-biased,85,gpt-4o-mini,
215,2077,Liberal,76,Female,is-not-biased,85,gpt-4o-mini,
248,754,Independent,36,Male,is-not-biased,75,gpt-4o-mini,
162,755,Liberal,69,Female,is-not-biased,85,gpt-4o-mini,
266,1007,Conservative,38,Female,is-biased,75,gpt-4o-mini,
122,1448,Conservative,57,Male,is-biased,75,gpt-4o-mini,
95,756,Liberal,27,Female,is-not-biased,85,gpt-4o-mini,
259,2079,Conservative,31,Male,is-biased,85,gpt-4o-mini,
159,757,Conservative,54,Male,is-biased,85,gpt-4o-mini,
146,1449,Liberal,25,Female,is-not-biased,85,gpt-4o-mini,
112,1009,Liberal,36,Female,is-not-biased,85,gpt-4o-mini,
283,1450,Liberal,31,Female,is-biased,75,gpt-4o-mini,
37,2080,Liberal,25,Female,is-not-biased,85,gpt-4o-mini,
16,1010,Liberal,31,Male,is-not-biased,85,gpt-4o-mini,
204,1451,Liberal,32,Male,is-biased,75,gpt-4o-mini,
94,1011,Independent,45,Female,is-not-biased,85,gpt-4o-mini,
222,2081,Independent,31,Male,is-not-biased,85,gpt-4o-mini,
199,759,Independent,33,Male,is-not-biased,85,gpt-4o-mini,
143,1452,Liberal,49,Male,is-biased,85,gpt-4o-mini,
61,2082,Conservative,45,Male,is-biased,75,gpt-4o-mini,
27,760,Liberal,34,Female,is-biased,75,gpt-4o-mini,
101,1012,Conservative,25,Male,is-not-biased,85,gpt-4o-mini,
20,1453,Liberal,45,Male,is-biased,85,gpt-4o-mini,
95,1008,Liberal,44,Female,is-not-biased,85,gpt-4o-mini,
288,761,Liberal,33,Female,is-biased,75,gpt-4o-mini,
215,2083,Liberal,42,Male,is-not-biased,85,gpt-4o-mini,
38,1013,Liberal,30,Male,is-not-biased,85,gpt-4o-mini,
77,1454,Conservative,31,Male,is-not-biased,85,gpt-4o-mini,
152,758,Conservative,39,Male,is-not-biased,85,gpt-4o-mini,
115,2084,Independent,25,Male,is-not-biased,85,gpt-4o-mini,
193,2078,Independent,28,Male,is-not-biased,85,gpt-4o-mini,
187,1014,Independent,52,Male,is-not-biased,85,gpt-4o-mini,
230,1455,Liberal,50,Male,is-not-biased,85,gpt-4o-mini,
269,2085,Liberal,60,Female,is-not-biased,85,gpt-4o-mini,
187,762,Independent,34,Female,is-not-biased,85,gpt-4o-mini,
252,763,Independent,41,Male,is-not-biased,85,gpt-4o-mini,
215,1015,Liberal,55,Male,is-not-biased,85,gpt-4o-mini,
274,764,Conservative,25,Male,is-not-biased,85,gpt-4o-mini,
278,2086,Conservative,53,Female,is-not-biased,85,gpt-4o-mini,
262,1016,Conservative,33,Female,is-not-biased,85,gpt-4o-mini,
155,1457,Conservative,30,Female,is-not-biased,85,gpt-4o-mini,
113,2087,Liberal,41,Male,is-not-biased,85,gpt-4o-mini,
59,1456,Liberal,39,Male,is-not-biased,85,gpt-4o-mini,
230,1017,Conservative,43,Male,is-not-biased,85,gpt-4o-mini,
159,765,Conservative,33,Male,is-biased,85,gpt-4o-mini,
112,2088,Liberal,24,Female,is-not-biased,85,gpt-4o-mini,
123,766,Conservative,45,Male,is-biased,75,gpt-4o-mini,
250,1459,Liberal,43,Male,is-not-biased,85,gpt-4o-mini,
111,1018,Conservative,42,Male,is-not-biased,75,gpt-4o-mini,
108,1019,Liberal,42,Male,is-not-biased,85,gpt-4o-mini,
150,767,Conservative,44,Female,is-biased,75,gpt-4o-mini,
111,2089,Liberal,54,Female,is-biased,85,gpt-4o-mini,
41,1458,Conservative,65,Female,is-biased,75,gpt-4o-mini,
205,1020,Other,34,Female,is-not-biased,85,gpt-4o-mini,
87,1460,Conservative,30,Male,is-biased,75,gpt-4o-mini,
62,2090,Conservative,25,Male,is-biased,75,gpt-4o-mini,
113,769,Conservative,38,Male,is-biased,75,gpt-4o-mini,
167,1021,Conservative,44,Male,is-not-biased,75,gpt-4o-mini,
195,2091,Liberal,34,Female,is-not-biased,85,gpt-4o-mini,
248,768,Independent,40,Female,is-not-biased,75,gpt-4o-mini,
181,1462,Liberal,43,Male,is-not-biased,85,gpt-4o-mini,
59,2092,Conservative,50,Male,is-biased,75,gpt-4o-mini,
142,770,Conservative,25,Male,is-biased,75,gpt-4o-mini,
122,1022,Liberal,35,Female,is-not-biased,85,gpt-4o-mini,
25,1463,Independent,33,Male,is-not-biased,85,gpt-4o-mini,
157,771,Conservative,33,Male,is-biased,75,gpt-4o-mini,
19,2093,Conservative,46,Male,is-not-biased,85,gpt-4o-mini,
130,1461,Conservative,32,Male,is-biased,75,gpt-4o-mini,
195,1023,Liberal,29,Male,is-not-biased,85,gpt-4o-mini,
20,1464,Conservative,62,Female,is-not-biased,85,gpt-4o-mini,
179,1465,Liberal,43,Female,is-biased,75,gpt-4o-mini,
19,2094,Conservative,29,Female,is-not-biased,85,gpt-4o-mini,
195,2095,Independent,30,Male,is-not-biased,85,gpt-4o-mini,
7,773,Conservative,32,Male,is-biased,75,gpt-4o-mini,
29,772,Independent,47,Female,is-not-biased,85,gpt-4o-mini,
9,1025,Conservative,28,Female,is-not-biased,75,gpt-4o-mini,
151,1024,Liberal,48,Female,is-not-biased,85,gpt-4o-mini,
207,2096,Conservative,24,Male,is-biased,85,gpt-4o-mini,
98,1466,Conservative,49,Female,is-not-biased,85,gpt-4o-mini,
170,774,Conservative,42,Male,is-not-biased,85,gpt-4o-mini,
281,1026,Liberal,37,Male,is-not-biased,85,gpt-4o-mini,
233,1467,Conservative,32,Male,is-not-biased,85,gpt-4o-mini,
114,2097,Conservative,59,Male,is-biased,75,gpt-4o-mini,
21,775,Liberal,37,Female,is-not-biased,85,gpt-4o-mini,
161,1027,Conservative,35,Female,is-biased,85,gpt-4o-mini,
185,1468,Liberal,28,Male,is-biased,75,gpt-4o-mini,
90,776,Liberal,56,Male,is-biased,85,gpt-4o-mini,
245,2098,Conservative,32,Female,is-not-biased,85,gpt-4o-mini,
86,1028,Liberal,22,Female,is-not-biased,85,gpt-4o-mini,
245,1469,Liberal,40,Male,is-biased,75,gpt-4o-mini,
192,2099,Independent,21,Male,is-not-biased,75,gpt-4o-mini,
156,777,Liberal,57,Male,is-not-biased,85,gpt-4o-mini,
45,2100,Independent,28,Male,is-not-biased,85,gpt-4o-mini,
77,1029,Liberal,31,Male,is-not-biased,85,gpt-4o-mini,
33,1470,Conservative,40,Male,is-not-biased,85,gpt-4o-mini,
66,779,Liberal,28,Male,is-not-biased,85,gpt-4o-mini,
76,778,Liberal,54,Male,is-not-biased,85,gpt-4o-mini,
237,1030,Liberal,41,Female,is-biased,75,gpt-4o-mini,
193,1472,Liberal,25,Female,is-not-biased,85,gpt-4o-mini,
59,2102,Conservative,38,Male,is-biased,75,gpt-4o-mini,
130,1471,Conservative,33,Male,is-biased,75,gpt-4o-mini,
205,1031,Liberal,44,Male,is-not-biased,85,gpt-4o-mini,
50,2101,Conservative,40,Female,is-not-biased,75,gpt-4o-mini,
194,780,Independent,30,Male,is-not-biased,85,gpt-4o-mini,
275,1032,Conservative,29,Male,is-biased,75,gpt-4o-mini,
114,2103,Conservative,45,Female,is-biased,75,gpt-4o-mini,
191,1473,Independent,23,Male,is-not-biased,85,gpt-4o-mini,
119,781,Liberal,27,Male,is-not-biased,85,gpt-4o-mini,
235,1474,Liberal,36,Female,is-not-biased,85,gpt-4o-mini,
162,1033,Liberal,34,Male,is-not-biased,85,gpt-4o-mini,
112,2104,Liberal,51,Female,is-not-biased,85,gpt-4o-mini,
80,782,Liberal,40,Female,is-biased,75,gpt-4o-mini,
145,1034,Liberal,33,Male,is-not-biased,85,gpt-4o-mini,
151,1475,Independent,44,Female,is-not-biased,85,gpt-4o-mini,
50,2105,Liberal,33,Male,is-biased,85,gpt-4o-mini,
132,1035,Other,32,Female,is-not-biased,85,gpt-4o-mini,
157,783,Liberal,56,Female,is-biased,75,gpt-4o-mini,
248,1476,Conservative,25,Female,is-not-biased,75,gpt-4o-mini,
230,784,Conservative,40,Female,is-not-biased,85,gpt-4o-mini,
101,1036,Independent,34,Male,is-not-biased,85,gpt-4o-mini,
50,2106,Liberal,41,Male,is-biased,85,gpt-4o-mini,
28,2107,Independent,41,Female,is-not-biased,85,gpt-4o-mini,
105,785,Conservative,37,Female,is-not-biased,85,gpt-4o-mini,
241,1478,Liberal,32,Female,is-not-biased,85,gpt-4o-mini,
159,1037,Independent,25,Male,is-biased,75,gpt-4o-mini,
244,1038,Liberal,61,Female,is-not-biased,85,gpt-4o-mini,
172,786,Independent,28,Female,is-not-biased,85,gpt-4o-mini,
163,1479,Independent,44,Male,is-not-biased,85,gpt-4o-mini,
192,2108,Liberal,40,Male,is-biased,75,gpt-4o-mini,
90,1477,Conservative,20,Female,is-not-biased,75,gpt-4o-mini,
134,787,Independent,25,Female,is-not-biased,75,gpt-4o-mini,
119,1039,Conservative,30,Male,is-biased,75,gpt-4o-mini,
136,1480,Conservative,57,Female,is-not-biased,85,gpt-4o-mini,
136,1481,Conservative,36,Male,is-not-biased,85,gpt-4o-mini,
79,1040,Liberal,30,Male,is-not-biased,85,gpt-4o-mini,
168,788,Conservative,30,Female,is-biased,85,gpt-4o-mini,
47,2111,Independent,37,Male,is-not-biased,75,gpt-4o-mini,
118,789,Liberal,49,Male,is-not-biased,85,gpt-4o-mini,
58,2110,Liberal,33,Female,is-not-biased,85,gpt-4o-mini,
115,1041,Liberal,31,Male,is-not-biased,85,gpt-4o-mini,
