article_id,index,politics,llm_assessment,llm_confidence,llm_model,llm_error
166,1346,Conservative,is-biased,70,llama4:scout,
237,83,Liberal,is-not-biased,80,llama4:scout,
36,338,Conservative,is-not-biased,90,llama4:scout,
75,339,Independent,is-not-biased,90,llama4:scout,
148,1347,Conservative,is-not-biased,100,llama4:scout,
262,5,Other,is-not-biased,80,llama4:scout,
62,340,Liberal,is-not-biased,80,llama4:scout,
136,341,Independent,is-not-biased,90,llama4:scout,
180,6,Conservative,is-not-biased,80,llama4:scout,
112,1348,Liberal,is-biased,70,llama4:scout,
136,7,Liberal,is-not-biased,90,llama4:scout,
151,1349,Liberal,is-not-biased,90,llama4:scout,
73,342,Independent,is-not-biased,80,llama4:scout,
203,1350,Conservative,is-not-biased,100,llama4:scout,
134,1351,Conservative,is-biased,80,llama4:scout,
171,8,Liberal,is-not-biased,80,llama4:scout,
208,94,Conservative,is-not-biased,80,llama4:scout,
150,343,Independent,is-not-biased,90,llama4:scout,
279,9,Conservative,is-biased,80,llama4:scout,
203,344,Liberal,is-not-biased,100,llama4:scout,
81,1352,Liberal,is-not-biased,80,llama4:scout,
227,10,Liberal,is-not-biased,90,llama4:scout,
221,99,Independent,is-not-biased,100,llama4:scout,
129,345,Liberal,is-not-biased,80,llama4:scout,
275,346,Independent,is-biased,80,llama4:scout,
57,11,Independent,is-not-biased,90,llama4:scout,
115,1354,Liberal,is-not-biased,90,llama4:scout,
11,1353,Conservative,is-biased,80,llama4:scout,
155,347,Liberal,is-not-biased,90,llama4:scout,
210,12,Liberal,is-not-biased,80,llama4:scout,
95,1355,Independent,is-not-biased,90,llama4:scout,
98,13,Independent,is-not-biased,90,llama4:scout,
93,348,Independent,is-not-biased,80,llama4:scout,
89,1356,Other,is-not-biased,80,llama4:scout,
271,14,Independent,is-not-biased,90,llama4:scout,
146,349,Conservative,is-not-biased,90,llama4:scout,
166,350,Independent,is-biased,60,llama4:scout,
10,1357,Liberal,is-not-biased,80,llama4:scout,
112,15,Conservative,is-biased,80,llama4:scout,
177,97,Liberal,is-biased,70,llama4:scout,
43,351,Liberal,is-biased,80,llama4:scout,
233,1359,Conservative,is-biased,80,llama4:scout,
20,1358,Independent,is-biased,60,llama4:scout,
112,16,Independent,is-biased,70,llama4:scout,
71,17,Liberal,is-biased,80,llama4:scout,
195,352,Conservative,is-not-biased,80,llama4:scout,
59,1360,Conservative,is-biased,80,llama4:scout,
78,1361,Conservative,is-biased,70,llama4:scout,
157,353,Independent,is-not-biased,80,llama4:scout,
152,18,Liberal,is-biased,80,llama4:scout,
145,19,Independent,is-biased,80,llama4:scout,
208,113,Independent,is-not-biased,90,llama4:scout,
87,1362,Conservative,is-biased,80,llama4:scout,
152,354,Conservative,is-biased,80,llama4:scout,
201,89,Conservative,is-not-biased,90,llama4:scout,
20,20,Liberal,is-biased,70,llama4:scout,
157,1363,Independent,is-not-biased,80,llama4:scout,
99,355,Liberal,is-not-biased,100,llama4:scout,
203,28,Liberal,is-not-biased,100,llama4:scout,
229,95,Independent,is-not-biased,80,llama4:scout,
147,1364,Liberal,is-not-biased,80,llama4:scout,
123,21,Conservative,is-not-biased,80,llama4:scout,
106,101,Liberal,is-not-biased,80,llama4:scout,
20,356,Liberal,is-biased,70,llama4:scout,
160,357,Conservative,is-biased,80,llama4:scout,
174,1365,Conservative,is-biased,70,llama4:scout,
123,22,Conservative,is-not-biased,80,llama4:scout,
29,85,Liberal,is-biased,80,llama4:scout,
123,358,Conservative,is-not-biased,80,llama4:scout,
245,1366,Independent,is-biased,80,llama4:scout,
144,23,Liberal,is-not-biased,90,llama4:scout,
169,24,Conservative,is-biased,80,llama4:scout,
7,1367,Conservative,is-biased,70,llama4:scout,
76,93,Liberal,is-not-biased,80,llama4:scout,
116,359,Liberal,is-biased,80,llama4:scout,
263,360,Conservative,is-not-biased,80,llama4:scout,
128,1368,Liberal,is-not-biased,90,llama4:scout,
175,33,Liberal,is-not-biased,80,llama4:scout,
92,112,Conservative,is-not-biased,80,llama4:scout,
74,1369,Independent,is-not-biased,90,llama4:scout,
171,361,Independent,is-not-biased,80,llama4:scout,
87,25,Independent,is-not-biased,80,llama4:scout,
159,98,Conservative,is-biased,80,llama4:scout,
154,1370,Liberal,is-not-biased,80,llama4:scout,
25,362,Liberal,is-biased,70,llama4:scout,
89,87,Conservative,is-biased,80,llama4:scout,
163,26,Independent,is-not-biased,90,llama4:scout,
184,1371,Conservative,is-not-biased,90,llama4:scout,
122,363,Independent,is-not-biased,80,llama4:scout,
104,90,Conservative,is-biased,80,llama4:scout,
145,1372,Liberal,is-biased,80,llama4:scout,
114,364,Liberal,is-biased,80,llama4:scout,
132,27,Independent,is-biased,60,llama4:scout,
115,29,Independent,is-not-biased,90,llama4:scout,
204,92,Liberal,is-biased,80,llama4:scout,
101,365,Conservative,is-not-biased,90,llama4:scout,
284,1373,Conservative,is-biased,80,llama4:scout,
76,1374,Liberal,is-not-biased,80,llama4:scout,
130,114,Liberal,is-biased,80,llama4:scout,
40,366,Liberal,is-biased,80,llama4:scout,
33,31,Conservative,is-not-biased,80,llama4:scout,
20,30,Liberal,is-biased,70,llama4:scout,
220,367,Liberal,is-not-biased,90,llama4:scout,
210,1060,Conservative,is-biased,70,llama4:scout,
115,1879,Independent,is-not-biased,90,llama4:scout,
100,32,Conservative,is-not-biased,80,llama4:scout,
110,1690,Liberal,is-biased,80,llama4:scout,
97,368,Liberal,is-not-biased,80,llama4:scout,
205,1691,Independent,is-not-biased,90,llama4:scout,
114,1880,Liberal,is-biased,80,llama4:scout,
147,1061,Independent,is-not-biased,90,llama4:scout,
192,369,Conservative,is-not-biased,80,llama4:scout,
237,1062,Conservative,is-not-biased,90,llama4:scout,
211,1692,Independent,is-biased,70,llama4:scout,
168,34,Conservative,is-biased,70,llama4:scout,
116,1881,Conservative,is-biased,80,llama4:scout,
48,35,Independent,is-not-biased,80,llama4:scout,
263,370,Liberal,is-not-biased,80,llama4:scout,
152,1063,Liberal,is-biased,80,llama4:scout,
110,1693,Liberal,is-biased,80,llama4:scout,
110,1882,Liberal,is-biased,80,llama4:scout,
7,36,Conservative,is-biased,70,llama4:scout,
2,371,Independent,is-not-biased,80,llama4:scout,
22,1064,Conservative,is-not-biased,80,llama4:scout,
114,1694,Independent,is-not-biased,90,llama4:scout,
211,1883,Independent,is-biased,70,llama4:scout,
230,37,Liberal,is-not-biased,100,llama4:scout,
91,372,Liberal,is-not-biased,90,llama4:scout,
192,1695,Independent,is-not-biased,80,llama4:scout,
98,38,Conservative,is-not-biased,80,llama4:scout,
40,1065,Independent,is-biased,80,llama4:scout,
61,1884,Conservative,is-biased,70,llama4:scout,
153,373,Conservative,is-not-biased,80,llama4:scout,
60,1066,Liberal,is-biased,80,llama4:scout,
114,1885,Conservative,is-not-biased,80,llama4:scout,
265,1696,Liberal,is-biased,80,llama4:scout,
152,39,Independent,is-biased,80,llama4:scout,
63,374,Other,is-not-biased,80,llama4:scout,
229,1067,Independent,is-not-biased,80,llama4:scout,
192,1697,Liberal,is-biased,80,llama4:scout,
54,1886,Conservative,is-biased,80,llama4:scout,
262,40,Independent,is-not-biased,90,llama4:scout,
230,1068,Conservative,is-not-biased,100,llama4:scout,
211,1698,Independent,is-biased,80,llama4:scout,
125,375,Liberal,is-biased,70,llama4:scout,
270,41,Conservative,is-not-biased,80,llama4:scout,
9,376,Liberal,is-not-biased,80,llama4:scout,
50,1699,Liberal,is-biased,80,llama4:scout,
86,1069,Conservative,is-not-biased,90,llama4:scout,
35,1887,Independent,is-not-biased,90,llama4:scout,
0,1888,Conservative,is-biased,70,llama4:scout,
223,42,Liberal,is-not-biased,80,llama4:scout,
230,377,Conservative,is-not-biased,100,llama4:scout,
210,1070,Independent,is-not-biased,90,llama4:scout,
268,1889,Independent,is-biased,80,llama4:scout,
208,43,Conservative,is-not-biased,80,llama4:scout,
110,1700,Independent,is-biased,70,llama4:scout,
162,378,Liberal,is-not-biased,80,llama4:scout,
58,1701,Liberal,is-not-biased,80,llama4:scout,
76,44,Conservative,is-not-biased,80,llama4:scout,
113,1890,Liberal,is-biased,70,llama4:scout,
65,379,Liberal,is-biased,80,llama4:scout,
40,1071,Conservative,is-biased,80,llama4:scout,
175,1072,Liberal,is-not-biased,80,llama4:scout,
58,1891,Liberal,is-not-biased,80,llama4:scout,
78,380,Conservative,is-biased,70,llama4:scout,
112,1702,Independent,is-biased,70,llama4:scout,
9,45,Conservative,is-not-biased,80,llama4:scout,
289,1073,Conservative,is-not-biased,90,llama4:scout,
193,1703,Conservative,is-not-biased,90,llama4:scout,
205,1892,Independent,is-not-biased,90,llama4:scout,
148,1074,Liberal,is-not-biased,100,llama4:scout,
88,381,Conservative,is-biased,70,llama4:scout,
111,1704,Liberal,is-biased,90,llama4:scout,
143,46,Conservative,is-biased,70,llama4:scout,
50,1893,Independent,is-biased,80,llama4:scout,
7,47,Conservative,is-biased,70,llama4:scout,
198,382,Liberal,is-not-biased,90,llama4:scout,
95,1075,Other,is-not-biased,80,llama4:scout,
48,1705,Liberal,is-not-biased,80,llama4:scout,
193,1894,Independent,is-not-biased,90,llama4:scout,
271,48,Conservative,is-not-biased,90,llama4:scout,
147,1076,Conservative,is-not-biased,80,llama4:scout,
62,1895,Conservative,is-biased,80,llama4:scout,
116,1706,Independent,is-biased,70,llama4:scout,
112,383,Liberal,is-biased,70,llama4:scout,
133,49,Conservative,is-biased,70,llama4:scout,
131,384,Conservative,is-biased,80,llama4:scout,
134,1077,Conservative,is-biased,80,llama4:scout,
195,1707,Liberal,is-not-biased,80,llama4:scout,
274,50,Conservative,is-not-biased,80,llama4:scout,
201,1078,Liberal,is-not-biased,90,llama4:scout,
133,385,Independent,is-not-biased,80,llama4:scout,
112,1896,Liberal,is-biased,70,llama4:scout,
59,1708,Conservative,is-biased,80,llama4:scout,
268,1897,Liberal,is-biased,80,llama4:scout,
123,51,Conservative,is-not-biased,80,llama4:scout,
116,386,Independent,is-biased,70,llama4:scout,
116,1079,Conservative,is-biased,80,llama4:scout,
111,1709,Other,is-biased,80,llama4:scout,
115,1898,Independent,is-not-biased,90,llama4:scout,
90,1080,Independent,is-biased,80,llama4:scout,
130,52,Liberal,is-biased,80,llama4:scout,
59,1899,Liberal,is-not-biased,80,llama4:scout,
239,53,Liberal,is-not-biased,80,llama4:scout,
11,387,Independent,is-not-biased,90,llama4:scout,
116,1710,Liberal,is-biased,80,llama4:scout,
74,388,Liberal,is-not-biased,80,llama4:scout,
195,1711,Liberal,is-not-biased,80,llama4:scout,
17,1081,Liberal,is-biased,70,llama4:scout,
29,389,Conservative,is-biased,80,llama4:scout,
112,1900,Liberal,is-biased,80,llama4:scout,
132,54,Conservative,is-biased,70,llama4:scout,
157,1082,Liberal,is-biased,70,llama4:scout,
50,1712,Liberal,is-biased,80,llama4:scout,
115,1901,Liberal,is-not-biased,80,llama4:scout,
136,55,Independent,is-not-biased,90,llama4:scout,
266,390,Independent,is-not-biased,80,llama4:scout,
205,1713,Liberal,is-not-biased,80,llama4:scout,
141,1083,Conservative,is-not-biased,80,llama4:scout,
231,1084,Liberal,is-not-biased,90,llama4:scout,
139,391,Conservative,is-biased,80,llama4:scout,
112,1902,Independent,is-biased,70,llama4:scout,
205,1714,Liberal,is-not-biased,80,llama4:scout,
177,56,Conservative,is-biased,70,llama4:scout,
268,1903,Liberal,is-biased,80,llama4:scout,
134,57,Conservative,is-biased,80,llama4:scout,
184,392,Liberal,is-not-biased,90,llama4:scout,
223,1085,Other,is-not-biased,80,llama4:scout,
265,1715,Liberal,is-biased,80,llama4:scout,
114,1904,Conservative,is-not-biased,80,llama4:scout,
121,393,Liberal,is-not-biased,80,llama4:scout,
277,58,Conservative,is-not-biased,90,llama4:scout,
82,1086,Liberal,is-biased,80,llama4:scout,
193,1716,Liberal,is-not-biased,80,llama4:scout,
111,1905,Other,is-biased,80,llama4:scout,
114,394,Conservative,is-not-biased,80,llama4:scout,
166,59,Conservative,is-biased,70,llama4:scout,
106,1087,Liberal,is-not-biased,80,llama4:scout,
259,1717,Liberal,is-biased,80,llama4:scout,
205,1906,Liberal,is-not-biased,80,llama4:scout,
106,60,Conservative,is-not-biased,80,llama4:scout,
135,395,Independent,is-not-biased,90,llama4:scout,
263,1088,Liberal,is-not-biased,80,llama4:scout,
110,1718,Conservative,is-biased,80,llama4:scout,
267,61,Liberal,is-not-biased,90,llama4:scout,
263,396,Liberal,is-not-biased,80,llama4:scout,
112,1907,Other,is-biased,80,llama4:scout,
173,1089,Liberal,is-biased,80,llama4:scout,
115,1719,Independent,is-not-biased,90,llama4:scout,
50,1908,Liberal,is-biased,80,llama4:scout,
54,62,Conservative,is-biased,80,llama4:scout,
230,397,Conservative,is-not-biased,100,llama4:scout,
234,1090,Independent,is-not-biased,90,llama4:scout,
58,1720,Liberal,is-not-biased,80,llama4:scout,
123,63,Conservative,is-not-biased,80,llama4:scout,
140,1091,Conservative,is-biased,80,llama4:scout,
112,1909,Liberal,is-biased,70,llama4:scout,
278,1721,Liberal,is-biased,80,llama4:scout,
20,398,Conservative,is-biased,70,llama4:scout,
116,1910,Independent,is-biased,70,llama4:scout,
43,64,Liberal,is-biased,80,llama4:scout,
23,399,Liberal,is-not-biased,80,llama4:scout,
252,1092,Conservative,is-biased,80,llama4:scout,
269,1722,Liberal,is-not-biased,100,llama4:scout,
2,1911,Other,is-not-biased,80,llama4:scout,
86,65,Liberal,is-not-biased,90,llama4:scout,
273,400,Liberal,is-biased,80,llama4:scout,
28,1093,Liberal,is-not-biased,80,llama4:scout,
114,1723,Independent,is-not-biased,90,llama4:scout,
58,1912,Liberal,is-not-biased,80,llama4:scout,
280,401,Independent,is-not-biased,90,llama4:scout,
167,66,Liberal,is-not-biased,80,llama4:scout,
215,1724,Liberal,is-not-biased,80,llama4:scout,
25,1094,Conservative,is-biased,70,llama4:scout,
193,1913,Conservative,is-not-biased,90,llama4:scout,
105,67,Liberal,is-not-biased,80,llama4:scout,
86,1095,Independent,is-not-biased,90,llama4:scout,
265,402,Liberal,is-biased,80,llama4:scout,
205,1725,Liberal,is-not-biased,80,llama4:scout,
222,1914,Liberal,is-not-biased,90,llama4:scout,
206,403,Liberal,is-not-biased,80,llama4:scout,
161,1096,Liberal,is-not-biased,80,llama4:scout,
50,1726,Liberal,is-biased,80,llama4:scout,
193,1915,Independent,is-not-biased,90,llama4:scout,
234,404,Liberal,is-not-biased,90,llama4:scout,
205,1097,Conservative,is-not-biased,90,llama4:scout,
45,1727,Independent,is-not-biased,80,llama4:scout,
59,1916,Liberal,is-not-biased,80,llama4:scout,
18,405,Independent,is-not-biased,100,llama4:scout,
262,1098,Conservative,is-not-biased,80,llama4:scout,
53,1728,Liberal,is-not-biased,80,llama4:scout,
111,1917,Conservative,is-not-biased,80,llama4:scout,
194,406,Independent,is-not-biased,100,llama4:scout,
1,1099,Independent,is-not-biased,80,llama4:scout,
278,1729,Conservative,is-biased,80,llama4:scout,
193,1918,Independent,is-not-biased,90,llama4:scout,
171,1100,Liberal,is-not-biased,80,llama4:scout,
132,407,Independent,is-biased,60,llama4:scout,
215,1730,Conservative,is-not-biased,80,llama4:scout,
158,408,Other,is-not-biased,90,llama4:scout,
57,1731,Liberal,is-not-biased,80,llama4:scout,
112,1919,Liberal,is-biased,80,llama4:scout,
57,1920,Liberal,is-not-biased,80,llama4:scout,
127,409,Liberal,is-not-biased,90,llama4:scout,
29,1102,Independent,is-biased,80,llama4:scout,
168,1101,Independent,is-biased,70,llama4:scout,
114,1732,Liberal,is-biased,80,llama4:scout,
283,1103,Liberal,is-biased,80,llama4:scout,
123,410,Liberal,is-not-biased,80,llama4:scout,
268,1921,Independent,is-not-biased,90,llama4:scout,
175,411,Liberal,is-not-biased,80,llama4:scout,
278,1733,Independent,is-biased,70,llama4:scout,
265,1922,Independent,is-biased,80,llama4:scout,
59,1104,Liberal,is-not-biased,80,llama4:scout,
195,1923,Liberal,is-not-biased,80,llama4:scout,
118,412,Liberal,is-not-biased,80,llama4:scout,
114,1734,Conservative,is-not-biased,80,llama4:scout,
81,1105,Conservative,is-not-biased,90,llama4:scout,
193,1735,Liberal,is-not-biased,80,llama4:scout,
255,1106,Liberal,is-biased,80,llama4:scout,
58,1924,Liberal,is-not-biased,80,llama4:scout,
115,1925,Liberal,is-not-biased,80,llama4:scout,
76,414,Liberal,is-not-biased,80,llama4:scout,
151,413,Liberal,is-not-biased,90,llama4:scout,
265,1736,Conservative,is-biased,80,llama4:scout,
215,1737,Liberal,is-not-biased,80,llama4:scout,
98,1107,Conservative,is-not-biased,80,llama4:scout,
111,1926,Liberal,is-biased,90,llama4:scout,
197,415,Liberal,is-biased,80,llama4:scout,
175,1108,Liberal,is-not-biased,80,llama4:scout,
193,1738,Other,is-not-biased,90,llama4:scout,
266,416,Liberal,is-not-biased,80,llama4:scout,
116,1927,Independent,is-biased,70,llama4:scout,
162,1109,Liberal,is-not-biased,80,llama4:scout,
193,1928,Liberal,is-not-biased,80,llama4:scout,
99,417,Other,is-not-biased,100,llama4:scout,
233,1110,Conservative,is-biased,80,llama4:scout,
116,1739,Liberal,is-biased,80,llama4:scout,
62,1929,Liberal,is-not-biased,80,llama4:scout,
19,1740,Conservative,is-not-biased,90,llama4:scout,
42,1111,Conservative,is-not-biased,80,llama4:scout,
144,419,Liberal,is-not-biased,90,llama4:scout,
3,418,Liberal,is-not-biased,90,llama4:scout,
19,1930,Conservative,is-not-biased,90,llama4:scout,
205,1742,Liberal,is-not-biased,80,llama4:scout,
13,1741,Conservative,is-biased,80,llama4:scout,
118,1112,Conservative,is-not-biased,80,llama4:scout,
251,1113,Other,is-not-biased,100,llama4:scout,
27,1931,Liberal,is-biased,70,llama4:scout,
215,1932,Liberal,is-not-biased,80,llama4:scout,
116,1743,Liberal,is-biased,80,llama4:scout,
156,420,Liberal,is-not-biased,80,llama4:scout,
139,421,Conservative,is-biased,80,llama4:scout,
97,1114,Conservative,is-not-biased,80,llama4:scout,
110,1933,Independent,is-biased,70,llama4:scout,
233,422,Conservative,is-biased,80,llama4:scout,
110,1744,Conservative,is-biased,80,llama4:scout,
75,1115,Liberal,is-not-biased,90,llama4:scout,
193,1745,Liberal,is-not-biased,80,llama4:scout,
200,423,Liberal,is-not-biased,80,llama4:scout,
268,1934,Liberal,is-biased,80,llama4:scout,
145,1116,Conservative,is-biased,80,llama4:scout,
269,1746,Independent,is-not-biased,100,llama4:scout,
62,424,Conservative,is-biased,80,llama4:scout,
110,1935,Liberal,is-biased,80,llama4:scout,
193,1117,Liberal,is-not-biased,80,llama4:scout,
207,1747,Conservative,is-biased,80,llama4:scout,
195,1936,Conservative,is-not-biased,80,llama4:scout,
146,425,Conservative,is-not-biased,90,llama4:scout,
121,1118,Independent,is-not-biased,90,llama4:scout,
54,1748,Liberal,is-not-biased,80,llama4:scout,
16,1937,Liberal,is-not-biased,90,llama4:scout,
22,426,Independent,is-not-biased,90,llama4:scout,
98,1119,Conservative,is-not-biased,80,llama4:scout,
115,1749,Conservative,is-not-biased,80,llama4:scout,
62,1938,Independent,is-not-biased,80,llama4:scout,
130,427,Conservative,is-biased,80,llama4:scout,
263,1120,Liberal,is-not-biased,80,llama4:scout,
28,1939,Liberal,is-not-biased,80,llama4:scout,
58,1750,Independent,is-not-biased,80,llama4:scout,
263,1121,Liberal,is-not-biased,80,llama4:scout,
161,428,Conservative,is-biased,80,llama4:scout,
52,1751,Liberal,is-biased,80,llama4:scout,
134,429,Liberal,is-biased,80,llama4:scout,
7,1122,Conservative,is-biased,70,llama4:scout,
114,1752,Conservative,is-not-biased,80,llama4:scout,
113,1940,Independent,is-biased,70,llama4:scout,
211,1941,Liberal,is-biased,80,llama4:scout,
148,619,Conservative,is-not-biased,100,llama4:scout,
116,115,Independent,is-biased,70,llama4:scout,
204,1438,Independent,is-biased,80,llama4:scout,
69,116,Liberal,is-biased,80,llama4:scout,
112,1942,Conservative,is-biased,80,llama4:scout,
14,871,Conservative,is-biased,70,llama4:scout,
161,1439,Independent,is-not-biased,80,llama4:scout,
276,872,Conservative,is-biased,70,llama4:scout,
278,1943,Independent,is-biased,70,llama4:scout,
11,620,Conservative,is-biased,80,llama4:scout,
60,117,Liberal,is-biased,80,llama4:scout,
173,1440,Liberal,is-biased,80,llama4:scout,
145,873,Liberal,is-biased,80,llama4:scout,
150,621,Liberal,is-biased,90,llama4:scout,
181,118,Liberal,is-not-biased,80,llama4:scout,
259,622,Conservative,is-biased,80,llama4:scout,
115,1944,Conservative,is-not-biased,90,llama4:scout,
136,874,Independent,is-not-biased,90,llama4:scout,
282,1441,Liberal,is-not-biased,80,llama4:scout,
163,119,Liberal,is-not-biased,80,llama4:scout,
111,1945,Conservative,is-biased,80,llama4:scout,
105,623,Conservative,is-not-biased,90,llama4:scout,
268,1442,Other,is-biased,80,llama4:scout,
215,1946,Conservative,is-not-biased,80,llama4:scout,
95,120,Liberal,is-not-biased,80,llama4:scout,
110,875,Conservative,is-biased,80,llama4:scout,
194,876,Liberal,is-not-biased,90,llama4:scout,
86,624,Conservative,is-not-biased,90,llama4:scout,
186,1443,Independent,is-not-biased,100,llama4:scout,
50,1947,Independent,is-biased,80,llama4:scout,
235,121,Conservative,is-not-biased,80,llama4:scout,
194,625,Independent,is-not-biased,100,llama4:scout,
231,877,Conservative,is-not-biased,90,llama4:scout,
157,1444,Conservative,is-biased,70,llama4:scout,
115,1948,Liberal,is-not-biased,90,llama4:scout,
48,626,Liberal,is-not-biased,80,llama4:scout,
127,878,Independent,is-not-biased,90,llama4:scout,
238,1949,Independent,is-not-biased,100,llama4:scout,
101,1445,Conservative,is-not-biased,90,llama4:scout,
156,122,Conservative,is-not-biased,80,llama4:scout,
7,123,Conservative,is-biased,70,llama4:scout,
76,627,Liberal,is-not-biased,80,llama4:scout,
109,1446,Liberal,is-not-biased,80,llama4:scout,
58,1950,Liberal,is-not-biased,80,llama4:scout,
146,879,Independent,is-not-biased,90,llama4:scout,
1,628,Liberal,is-biased,80,llama4:scout,
277,124,Independent,is-not-biased,100,llama4:scout,
22,69,Conservative,is-not-biased,80,llama4:scout,
161,880,Independent,is-not-biased,80,llama4:scout,
54,1951,Independent,is-not-biased,80,llama4:scout,
161,125,Liberal,is-not-biased,80,llama4:scout,
93,629,Conservative,is-not-biased,80,llama4:scout,
98,1447,Independent,is-not-biased,80,llama4:scout,
193,1952,Independent,is-not-biased,90,llama4:scout,
274,881,Conservative,is-not-biased,80,llama4:scout,
146,126,Liberal,is-not-biased,90,llama4:scout,
122,1448,Conservative,is-biased,70,llama4:scout,
146,1449,Liberal,is-not-biased,90,llama4:scout,
192,1953,Liberal,is-biased,80,llama4:scout,
152,882,Liberal,is-biased,80,llama4:scout,
211,127,Conservative,is-biased,80,llama4:scout,
112,630,Independent,is-biased,70,llama4:scout,
105,631,Liberal,is-not-biased,80,llama4:scout,
283,1450,Liberal,is-biased,80,llama4:scout,
88,883,Conservative,is-biased,70,llama4:scout,
197,128,Liberal,is-biased,80,llama4:scout,
113,1954,Conservative,is-biased,70,llama4:scout,
217,632,Independent,is-biased,80,llama4:scout,
204,1451,Liberal,is-biased,80,llama4:scout,
39,884,Conservative,is-not-biased,80,llama4:scout,
19,1955,Conservative,is-not-biased,90,llama4:scout,
123,129,Conservative,is-not-biased,80,llama4:scout,
194,633,Liberal,is-not-biased,90,llama4:scout,
211,885,Liberal,is-biased,80,llama4:scout,
143,1452,Liberal,is-biased,80,llama4:scout,
119,130,Liberal,is-not-biased,80,llama4:scout,
22,634,Conservative,is-not-biased,80,llama4:scout,
257,886,Independent,is-not-biased,100,llama4:scout,
112,1956,Independent,is-biased,70,llama4:scout,
101,68,Independent,is-not-biased,90,llama4:scout,
69,131,Conservative,is-not-biased,80,llama4:scout,
20,1453,Liberal,is-biased,70,llama4:scout,
51,1957,Conservative,is-biased,80,llama4:scout,
213,887,Liberal,is-not-biased,80,llama4:scout,
159,635,Conservative,is-biased,80,llama4:scout,
77,1454,Conservative,is-not-biased,90,llama4:scout,
276,1958,Independent,is-not-biased,90,llama4:scout,
247,132,Conservative,is-biased,70,llama4:scout,
142,636,Other,is-biased,70,llama4:scout,
101,888,Liberal,is-not-biased,90,llama4:scout,
230,1455,Liberal,is-not-biased,100,llama4:scout,
45,1959,Liberal,is-not-biased,80,llama4:scout,
118,79,Liberal,is-not-biased,80,llama4:scout,
142,133,Liberal,is-biased,70,llama4:scout,
121,637,Conservative,is-not-biased,80,llama4:scout,
154,889,Independent,is-not-biased,90,llama4:scout,
59,1456,Liberal,is-not-biased,80,llama4:scout,
5,134,Conservative,is-not-biased,80,llama4:scout,
110,1960,Independent,is-biased,70,llama4:scout,
109,638,Independent,is-not-biased,80,llama4:scout,
88,890,Conservative,is-biased,70,llama4:scout,
155,1457,Conservative,is-not-biased,100,llama4:scout,
113,1961,Liberal,is-biased,70,llama4:scout,
251,82,Liberal,is-not-biased,90,llama4:scout,
224,135,Liberal,is-biased,80,llama4:scout,
262,891,Liberal,is-not-biased,80,llama4:scout,
41,1458,Conservative,is-not-biased,80,llama4:scout,
211,1962,Independent,is-biased,70,llama4:scout,
150,639,Independent,is-not-biased,90,llama4:scout,
52,76,Conservative,is-not-biased,80,llama4:scout,
272,136,Liberal,is-not-biased,80,llama4:scout,
172,640,Independent,is-not-biased,90,llama4:scout,
77,892,Conservative,is-not-biased,90,llama4:scout,
250,1459,Liberal,is-not-biased,80,llama4:scout,
59,1963,Conservative,is-biased,80,llama4:scout,
94,71,Conservative,is-not-biased,80,llama4:scout,
178,137,Liberal,is-not-biased,80,llama4:scout,
125,641,Conservative,is-biased,70,llama4:scout,
194,893,Conservative,is-not-biased,90,llama4:scout,
87,1460,Conservative,is-biased,80,llama4:scout,
115,1964,Liberal,is-not-biased,80,llama4:scout,
181,138,Liberal,is-not-biased,80,llama4:scout,
157,75,Independent,is-not-biased,80,llama4:scout,
245,894,Liberal,is-biased,80,llama4:scout,
153,642,Liberal,is-not-biased,90,llama4:scout,
130,1461,Conservative,is-biased,80,llama4:scout,
112,1965,Conservative,is-biased,80,llama4:scout,
263,139,Conservative,is-not-biased,80,llama4:scout,
172,643,Independent,is-not-biased,90,llama4:scout,
160,895,Conservative,is-biased,70,llama4:scout,
181,1462,Liberal,is-not-biased,80,llama4:scout,
27,1966,Independent,is-not-biased,80,llama4:scout,
121,80,Liberal,is-not-biased,80,llama4:scout,
121,140,Independent,is-not-biased,90,llama4:scout,
161,644,Conservative,is-biased,80,llama4:scout,
76,896,Liberal,is-not-biased,80,llama4:scout,
25,1463,Independent,is-biased,70,llama4:scout,
129,141,Independent,is-not-biased,80,llama4:scout,
203,645,Liberal,is-not-biased,100,llama4:scout,
206,897,Independent,is-not-biased,90,llama4:scout,
13,1967,Liberal,is-not-biased,90,llama4:scout,
111,1968,Conservative,is-not-biased,80,llama4:scout,
123,142,Liberal,is-not-biased,80,llama4:scout,
165,898,Liberal,is-biased,70,llama4:scout,
20,1464,Conservative,is-biased,70,llama4:scout,
179,1465,Liberal,is-not-biased,80,llama4:scout,
156,646,Conservative,is-not-biased,80,llama4:scout,
97,70,Independent,is-not-biased,90,llama4:scout,
59,1969,Liberal,is-not-biased,80,llama4:scout,
58,647,Liberal,is-not-biased,80,llama4:scout,
86,143,Liberal,is-not-biased,90,llama4:scout,
284,899,Conservative,is-biased,80,llama4:scout,
2,1970,Conservative,is-not-biased,80,llama4:scout,
98,1466,Conservative,is-not-biased,80,llama4:scout,
105,73,Conservative,is-not-biased,90,llama4:scout,
184,144,Liberal,is-not-biased,90,llama4:scout,
87,648,Liberal,is-not-biased,80,llama4:scout,
233,1467,Conservative,is-biased,80,llama4:scout,
172,900,Conservative,is-not-biased,90,llama4:scout,
