article_id,index,politics,age,gender,llm_assessment,llm_confidence,llm_model,llm_error
111,2177,Conservative,27,Male,is-biased,80,llama3.2:3b,
15,918,Conservative,27,Male,is-not-biased,90,llama3.2:3b,
180,1044,Independent,50,Male,is-not-biased,80,llama3.2:3b,
94,1170,Conservative,53,Male,is-biased,20,llama3.2:3b,
193,2178,Liberal,25,Male,is-not-biased,80,llama3.2:3b,
122,1674,Conservative,69,Male,is-not-biased,80,llama3.2:3b,
46,919,Conservative,36,Male,is-not-biased,80,llama3.2:3b,
2,1171,Liberal,36,Female,is-not-biased,90,llama3.2:3b,
122,1045,Liberal,51,Female,is-not-biased,90,llama3.2:3b,
122,1675,Liberal,43,Female,is-not-biased,90,llama3.2:3b,
150,920,Liberal,36,Male,is-biased,80,llama3.2:3b,
258,1046,Liberal,36,Female,is-not-biased,90,llama3.2:3b,
174,1172,Liberal,21,Female,is-biased,60,llama3.2:3b,
118,1676,Liberal,42,Male,is-not-biased,80,llama3.2:3b,
280,921,Independent,44,Female,is-biased,60,llama3.2:3b,
143,1047,Liberal,27,Male,is-biased,80,llama3.2:3b,
213,1173,Independent,30,Female,is-biased,60,llama3.2:3b,
262,1677,Liberal,32,Male,is-biased,30,llama3.2:3b,
22,922,Liberal,49,Male,is-not-biased,90,llama3.2:3b,
230,1174,Liberal,53,Male,is-not-biased,90,llama3.2:3b,
265,1048,Liberal,32,Male,is-not-biased,80,llama3.2:3b,
66,1678,Liberal,35,Male,is-not-biased,80,llama3.2:3b,
72,923,Conservative,36,Male,is-not-biased,80,llama3.2:3b,
43,1175,Independent,25,Female,is-not-biased,80,llama3.2:3b,
151,1049,Liberal,26,Female,is-not-biased,90,llama3.2:3b,
192,1679,Other,44,Female,is-biased,30,llama3.2:3b,
109,924,Liberal,57,Female,is-biased,80,llama3.2:3b,
204,1050,Conservative,30,Male,is-biased,80,llama3.2:3b,
13,1176,Liberal,59,Male,is-not-biased,80,llama3.2:3b,
268,1680,Liberal,37,Female,is-biased,80,llama3.2:3b,
204,925,Liberal,27,Male,is-biased,80,llama3.2:3b,
153,1051,Liberal,21,Female,is-not-biased,80,llama3.2:3b,
136,1177,Liberal,43,Male,is-not-biased,80,llama3.2:3b,
110,1681,Conservative,28,Female,is-biased,60,llama3.2:3b,
98,926,Independent,25,Female,is-biased,30,llama3.2:3b,
277,1052,Liberal,35,Female,is-not-biased,90,llama3.2:3b,
129,1178,Liberal,29,Female,is-biased,60,llama3.2:3b,
278,1682,Conservative,39,Male,is-biased,80,llama3.2:3b,
33,927,Independent,59,Male,is-biased,60,llama3.2:3b,
92,1053,Conservative,23,Female,is-not-biased,90,llama3.2:3b,
65,1179,Other,35,Other,is-biased,60,llama3.2:3b,
59,928,Liberal,31,Male,is-biased,60,llama3.2:3b,
51,1683,Conservative,30,Female,is-biased,60,llama3.2:3b,
22,1054,Independent,50,Female,is-not-biased,90,llama3.2:3b,
130,1180,Independent,35,Male,is-biased,70,llama3.2:3b,
19,1684,Independent,41,Male,is-not-biased,90,llama3.2:3b,
147,929,Independent,35,Male,is-biased,60,llama3.2:3b,
142,1055,Conservative,34,Female,is-biased,80,llama3.2:3b,
176,930,Conservative,33,Male,is-biased,80,llama3.2:3b,
101,1181,Independent,29,Female,is-not-biased,80,llama3.2:3b,
192,1685,Conservative,66,Female,is-biased,30,llama3.2:3b,
208,1056,Conservative,27,Female,is-not-biased,80,llama3.2:3b,
118,1182,Conservative,30,Female,is-not-biased,80,llama3.2:3b,
52,1686,Independent,29,Male,is-biased,30,llama3.2:3b,
279,931,Independent,21,Male,is-biased,60,llama3.2:3b,
262,1057,Liberal,23,Female,is-biased,30,llama3.2:3b,
140,1183,Independent,37,Female,is-biased,60,llama3.2:3b,
110,1687,Independent,34,Male,is-biased,60,llama3.2:3b,
230,932,Conservative,21,Female,is-not-biased,90,llama3.2:3b,
59,1058,Conservative,32,Male,is-biased,60,llama3.2:3b,
226,1184,Liberal,30,Female,is-biased,80,llama3.2:3b,
114,1688,Independent,25,Male,is-not-biased,80,llama3.2:3b,
158,1185,Conservative,33,Male,is-not-biased,90,llama3.2:3b,
40,933,Independent,55,Female,is-biased,60,llama3.2:3b,
110,1059,Independent,30,Male,is-biased,60,llama3.2:3b,
58,1689,Conservative,52,Female,is-not-biased,80,llama3.2:3b,
41,934,Liberal,37,Male,is-not-biased,80,llama3.2:3b,
133,1186,Conservative,25,Female,is-biased,30,llama3.2:3b,
110,1690,Liberal,25,Female,is-biased,60,llama3.2:3b,
127,1187,Independent,18,Male,is-not-biased,80,llama3.2:3b,
147,1061,Independent,42,Male,is-biased,60,llama3.2:3b,
166,935,Liberal,35,Male,is-biased,60,llama3.2:3b,
205,1691,Independent,57,Female,is-biased,60,llama3.2:3b,
90,936,Conservative,46,Male,is-biased,80,llama3.2:3b,
210,1060,Conservative,69,Female,is-biased,60,llama3.2:3b,
237,1062,Conservative,58,Male,is-biased,60,llama3.2:3b,
211,1692,Independent,23,Male,is-biased,60,llama3.2:3b,
156,1188,Conservative,34,Female,is-not-biased,90,llama3.2:3b,
60,937,Independent,45,Male,is-biased,80,llama3.2:3b,
152,1063,Liberal,67,Female,is-biased,80,llama3.2:3b,
6,1189,Liberal,55,Female,is-biased,30,llama3.2:3b,
110,1693,Liberal,66,Female,is-biased,80,llama3.2:3b,
168,938,Independent,25,Female,is-not-biased,80,llama3.2:3b,
22,1064,Conservative,28,Male,is-not-biased,90,llama3.2:3b,
31,1190,Other,32,Female,is-not-biased,90,llama3.2:3b,
114,1694,Independent,21,Male,is-not-biased,80,llama3.2:3b,
60,939,Liberal,36,Female,is-biased,80,llama3.2:3b,
166,1191,Conservative,32,Male,is-biased,60,llama3.2:3b,
192,1695,Independent,70,Female,is-biased,30,llama3.2:3b,
40,1065,Independent,41,Female,is-biased,60,llama3.2:3b,
114,940,Conservative,23,Male,is-biased,60,llama3.2:3b,
60,1066,Liberal,62,Female,is-biased,80,llama3.2:3b,
265,1696,Liberal,27,Female,is-biased,80,llama3.2:3b,
168,1192,Independent,25,Female,is-not-biased,80,llama3.2:3b,
142,941,Liberal,51,Male,is-biased,80,llama3.2:3b,
229,1067,Independent,56,Female,is-biased,60,llama3.2:3b,
250,1193,Liberal,54,Female,is-not-biased,80,llama3.2:3b,
192,1697,Liberal,48,Female,is-biased,30,llama3.2:3b,
234,942,Liberal,38,Male,is-not-biased,80,llama3.2:3b,
230,1068,Conservative,47,Female,is-not-biased,90,llama3.2:3b,
145,1194,Conservative,32,Male,is-biased,80,llama3.2:3b,
211,1698,Independent,25,Female,is-biased,60,llama3.2:3b,
214,943,Independent,43,Male,is-biased,80,llama3.2:3b,
86,1069,Conservative,24,Male,is-not-biased,80,llama3.2:3b,
16,1195,Conservative,25,Male,is-not-biased,90,llama3.2:3b,
50,1699,Liberal,22,Female,is-biased,90,llama3.2:3b,
166,944,Liberal,50,Male,is-biased,60,llama3.2:3b,
114,1196,Independent,24,Male,is-not-biased,80,llama3.2:3b,
110,1700,Independent,36,Male,is-biased,60,llama3.2:3b,
253,945,Conservative,38,Male,is-biased,60,llama3.2:3b,
197,1197,Liberal,25,Female,is-biased,80,llama3.2:3b,
58,1701,Liberal,default,Female,is-biased,70,llama3.2:3b,
40,1071,Conservative,59,Male,is-biased,60,llama3.2:3b,
158,946,Conservative,40,Male,is-not-biased,90,llama3.2:3b,
210,1070,Independent,39,Male,is-biased,60,llama3.2:3b,
175,1072,Liberal,53,Male,is-biased,60,llama3.2:3b,
112,1702,Independent,44,Male,is-biased,60,llama3.2:3b,
157,1198,Liberal,47,Male,is-biased,60,llama3.2:3b,
71,947,Conservative,45,Male,is-biased,60,llama3.2:3b,
289,1073,Conservative,42,Male,is-not-biased,80,llama3.2:3b,
193,1703,Conservative,34,Male,is-not-biased,80,llama3.2:3b,
9,1199,Conservative,35,Female,is-not-biased,80,llama3.2:3b,
21,1200,Liberal,29,Male,is-not-biased,80,llama3.2:3b,
49,948,Liberal,25,Male,is-not-biased,80,llama3.2:3b,
148,1074,Liberal,57,Female,is-not-biased,90,llama3.2:3b,
63,949,Liberal,34,Male,is-not-biased,90,llama3.2:3b,
111,1704,Liberal,25,Male,is-biased,80,llama3.2:3b,
279,1201,Liberal,37,Female,is-biased,60,llama3.2:3b,
95,1075,Other,49,Female,is-not-biased,90,llama3.2:3b,
48,1705,Liberal,30,Female,is-biased,80,llama3.2:3b,
7,1202,Independent,25,Male,is-not-biased,80,llama3.2:3b,
142,950,Liberal,23,Female,is-biased,60,llama3.2:3b,
147,1076,Conservative,47,Female,is-biased,60,llama3.2:3b,
116,1706,Independent,33,Male,is-biased,80,llama3.2:3b,
203,1203,Conservative,31,Male,is-not-biased,90,llama3.2:3b,
88,951,Conservative,32,Male,is-biased,80,llama3.2:3b,
195,1707,Liberal,43,Female,is-biased,80,llama3.2:3b,
134,1077,Conservative,35,Male,is-biased,60,llama3.2:3b,
169,1204,Liberal,30,Male,is-biased,60,llama3.2:3b,
133,952,Conservative,55,Male,is-biased,30,llama3.2:3b,
54,1205,Liberal,48,Female,is-biased,80,llama3.2:3b,
201,1078,Liberal,30,Male,is-not-biased,80,llama3.2:3b,
59,1708,Conservative,37,Female,is-biased,60,llama3.2:3b,
105,953,Liberal,31,Male,is-biased,20,llama3.2:3b,
116,1079,Conservative,30,Female,is-biased,80,llama3.2:3b,
111,1709,Other,43,Male,is-biased,80,llama3.2:3b,
252,1206,Liberal,32,Male,is-biased,60,llama3.2:3b,
60,954,Independent,33,Male,is-biased,80,llama3.2:3b,
90,1080,Independent,47,Female,is-biased,80,llama3.2:3b,
207,1207,Liberal,36,Female,is-biased,80,llama3.2:3b,
116,1710,Liberal,30,Male,is-biased,80,llama3.2:3b,
118,955,Conservative,31,Female,is-not-biased,80,llama3.2:3b,
195,1711,Liberal,43,Female,is-biased,80,llama3.2:3b,
17,1081,Liberal,30,Female,is-biased,80,llama3.2:3b,
129,1208,Liberal,61,Female,is-biased,20,llama3.2:3b,
233,956,Liberal,27,Male,is-not-biased,80,llama3.2:3b,
157,1082,Liberal,40,Female,is-biased,60,llama3.2:3b,
50,1712,Liberal,42,Male,is-biased,90,llama3.2:3b,
76,957,Independent,28,Female,is-not-biased,90,llama3.2:3b,
141,1083,Conservative,32,Female,is-not-biased,80,llama3.2:3b,
133,1209,Liberal,48,Female,is-biased,30,llama3.2:3b,
205,1713,Liberal,30,Male,is-not-biased,80,llama3.2:3b,
166,1210,Conservative,40,Male,is-biased,60,llama3.2:3b,
105,958,Liberal,25,Female,is-biased,30,llama3.2:3b,
231,1084,Liberal,35,Male,is-biased,80,llama3.2:3b,
205,1714,Liberal,24,Male,is-biased,60,llama3.2:3b,
74,1211,Conservative,50,Male,is-biased,20,llama3.2:3b,
162,959,Conservative,47,Male,is-not-biased,80,llama3.2:3b,
223,1085,Other,46,Female,is-not-biased,80,llama3.2:3b,
265,1715,Liberal,47,Male,is-not-biased,80,llama3.2:3b,
266,1212,Conservative,71,Female,is-biased,80,llama3.2:3b,
274,960,Conservative,33,Female,is-biased,80,llama3.2:3b,
82,1086,Liberal,29,Female,is-biased,80,llama3.2:3b,
193,1716,Liberal,26,Female,is-not-biased,80,llama3.2:3b,
106,1087,Liberal,32,Male,is-not-biased,90,llama3.2:3b,
114,961,Liberal,25,Female,is-biased,60,llama3.2:3b,
259,1717,Liberal,25,Male,is-biased,60,llama3.2:3b,
133,1213,Conservative,30,Female,is-biased,30,llama3.2:3b,
25,74,Liberal,39,Male,is-biased,60,llama3.2:3b,
86,143,Liberal,42,Female,is-not-biased,80,llama3.2:3b,
8,584,Liberal,32,Male,is-not-biased,80,llama3.2:3b,
230,1277,Liberal,70,Male,is-not-biased,90,llama3.2:3b,
157,75,Independent,29,Female,is-biased,60,llama3.2:3b,
110,1718,Conservative,25,Female,is-biased,60,llama3.2:3b,
184,144,Liberal,49,Male,is-not-biased,90,llama3.2:3b,
160,585,Other,90,Female,is-not-biased,80,llama3.2:3b,
100,1215,Conservative,44,Female,is-not-biased,80,llama3.2:3b,
112,1278,Independent,28,Female,is-biased,60,llama3.2:3b,
167,1214,Liberal,34,Female,is-biased,60,llama3.2:3b,
115,1719,Independent,25,Female,is-biased,30,llama3.2:3b,
185,145,Conservative,42,Male,is-biased,60,llama3.2:3b,
104,90,Conservative,32,Male,is-biased,80,llama3.2:3b,
20,586,Conservative,24,Male,is-not-biased,80,llama3.2:3b,
229,1216,Liberal,27,Female,is-biased,60,llama3.2:3b,
105,1279,Conservative,40,Female,is-biased,30,llama3.2:3b,
58,1720,Liberal,31,Male,is-biased,60,llama3.2:3b,
204,92,Liberal,41,Male,is-biased,80,llama3.2:3b,
160,146,Liberal,42,Female,is-biased,60,llama3.2:3b,
111,587,Liberal,27,Female,is-biased,80,llama3.2:3b,
52,76,Conservative,33,Male,is-biased,80,llama3.2:3b,
278,1721,Liberal,22,Male,is-biased,60,llama3.2:3b,
11,1280,Liberal,38,Male,is-not-biased,90,llama3.2:3b,
237,147,Liberal,28,Male,is-biased,60,llama3.2:3b,
138,588,Conservative,32,Female,is-biased,60,llama3.2:3b,
167,1217,Conservative,24,Female,is-biased,60,llama3.2:3b,
225,1218,Conservative,25,Male,is-not-biased,80,llama3.2:3b,
270,1281,Independent,61,Male,is-not-biased,80,llama3.2:3b,
269,1722,Liberal,35,Female,is-not-biased,90,llama3.2:3b,
106,101,Liberal,30,Female,is-not-biased,95,llama3.2:3b,
141,148,Conservative,27,Female,is-not-biased,80,llama3.2:3b,
92,1219,Liberal,42,Male,is-not-biased,90,llama3.2:3b,
277,589,Liberal,44,Female,is-not-biased,90,llama3.2:3b,
65,1282,Liberal,53,Female,is-biased,80,llama3.2:3b,
114,1723,Independent,22,Male,is-not-biased,80,llama3.2:3b,
86,65,Liberal,37,Male,is-not-biased,80,llama3.2:3b,
141,149,Liberal,61,Female,is-not-biased,90,llama3.2:3b,
123,1220,Independent,27,Female,is-not-biased,80,llama3.2:3b,
125,590,Independent,42,Male,is-not-biased,80,llama3.2:3b,
95,1283,Independent,61,Male,is-not-biased,90,llama3.2:3b,
215,1724,Liberal,33,Female,is-not-biased,90,llama3.2:3b,
140,78,Liberal,47,Male,is-biased,60,llama3.2:3b,
161,150,Liberal,30,Female,is-not-biased,80,llama3.2:3b,
71,591,Liberal,26,Male,is-biased,80,llama3.2:3b,
185,1221,Liberal,33,Male,is-biased,60,llama3.2:3b,
274,1284,Liberal,24,Female,is-biased,80,llama3.2:3b,
205,1725,Liberal,34,Male,is-not-biased,80,llama3.2:3b,
121,80,Liberal,24,Male,is-not-biased,80,llama3.2:3b,
165,151,Liberal,59,Female,is-biased,60,llama3.2:3b,
150,592,Independent,37,Female,is-not-biased,90,llama3.2:3b,
90,1222,Liberal,30,Male,is-biased,80,llama3.2:3b,
94,1285,Liberal,44,Male,is-biased,20,llama3.2:3b,
50,1726,Liberal,25,Female,is-biased,80,llama3.2:3b,
225,81,Conservative,54,Male,is-not-biased,80,llama3.2:3b,
211,593,Conservative,40,Male,is-biased,80,llama3.2:3b,
140,1223,Independent,48,Male,is-biased,60,llama3.2:3b,
129,1286,Liberal,41,Female,is-biased,20,llama3.2:3b,
45,1727,Independent,34,Female,is-not-biased,80,llama3.2:3b,
22,69,Conservative,29,Male,is-not-biased,90,llama3.2:3b,
121,153,Liberal,53,Male,is-not-biased,80,llama3.2:3b,
179,152,Independent,40,Female,is-biased,60,llama3.2:3b,
233,594,Liberal,34,Male,is-not-biased,80,llama3.2:3b,
53,1728,Liberal,39,Male,is-not-biased,90,llama3.2:3b,
265,1224,Conservative,25,Female,is-not-biased,80,llama3.2:3b,
93,1287,Liberal,41,Male,is-not-biased,80,llama3.2:3b,
106,60,Conservative,26,Female,is-not-biased,90,llama3.2:3b,
182,595,Liberal,22,Male,is-biased,60,llama3.2:3b,
66,154,Independent,25,Male,is-not-biased,80,llama3.2:3b,
98,1225,Liberal,26,Female,is-biased,30,llama3.2:3b,
129,1288,Independent,22,Female,is-biased,60,llama3.2:3b,
223,155,Conservative,20,Male,is-biased,60,llama3.2:3b,
278,1729,Conservative,61,Female,is-biased,80,llama3.2:3b,
118,79,Liberal,37,Female,is-not-biased,80,llama3.2:3b,
25,596,Liberal,48,Female,is-biased,60,llama3.2:3b,
101,1226,Conservative,42,Female,is-not-biased,80,llama3.2:3b,
58,1289,Liberal,32,Female,is-biased,60,llama3.2:3b,
215,1730,Conservative,65,Male,is-not-biased,90,llama3.2:3b,
94,71,Conservative,28,Female,is-biased,30,llama3.2:3b,
180,156,Conservative,43,Female,is-not-biased,80,llama3.2:3b,
277,597,Liberal,48,Female,is-not-biased,90,llama3.2:3b,
144,1227,Conservative,38,Female,is-biased,30,llama3.2:3b,
57,1731,Liberal,30,Female,is-not-biased,90,llama3.2:3b,
54,62,Conservative,33,Male,is-biased,80,llama3.2:3b,
125,1290,Liberal,52,Male,is-not-biased,80,llama3.2:3b,
211,157,Independent,64,Male,is-biased,80,llama3.2:3b,
192,598,Liberal,29,Female,is-biased,30,llama3.2:3b,
195,1228,Independent,48,Female,is-biased,80,llama3.2:3b,
159,1291,Liberal,43,Male,is-biased,80,llama3.2:3b,
114,1732,Liberal,41,Male,is-biased,60,llama3.2:3b,
123,63,Conservative,44,Male,is-biased,60,llama3.2:3b,
221,1292,Liberal,25,Male,is-not-biased,80,llama3.2:3b,
177,599,Independent,26,Female,is-not-biased,80,llama3.2:3b,
128,1229,Independent,32,Female,is-not-biased,80,llama3.2:3b,
278,1733,Independent,25,Male,is-biased,60,llama3.2:3b,
229,159,Independent,28,Female,is-biased,60,llama3.2:3b,
43,64,Liberal,54,Female,is-not-biased,80,llama3.2:3b,
245,158,Independent,27,Male,is-biased,60,llama3.2:3b,
281,600,Liberal,38,Female,is-biased,60,llama3.2:3b,
103,1293,Independent,35,Male,is-not-biased,90,llama3.2:3b,
114,1734,Conservative,48,Female,is-biased,60,llama3.2:3b,
134,57,Conservative,27,Male,is-biased,60,llama3.2:3b,
50,601,Liberal,40,Female,is-biased,90,llama3.2:3b,
21,160,Conservative,30,Male,is-not-biased,80,llama3.2:3b,
161,1231,Liberal,43,Male,is-not-biased,80,llama3.2:3b,
19,1294,Conservative,54,Male,is-not-biased,90,llama3.2:3b,
167,1230,Liberal,35,Female,is-biased,60,llama3.2:3b,
193,1735,Liberal,36,Other,is-not-biased,80,llama3.2:3b,
277,58,Conservative,32,Male,is-not-biased,90,llama3.2:3b,
253,161,Liberal,52,Male,is-biased,60,llama3.2:3b,
114,1232,Liberal,31,Female,is-biased,60,llama3.2:3b,
228,602,Liberal,26,Male,is-biased,60,llama3.2:3b,
160,1295,Independent,52,Male,is-not-biased,80,llama3.2:3b,
265,1736,Conservative,34,Male,is-not-biased,80,llama3.2:3b,
166,59,Conservative,30,Male,is-biased,60,llama3.2:3b,
246,603,Liberal,32,Female,is-biased,60,llama3.2:3b,
233,162,Liberal,42,Female,is-not-biased,80,llama3.2:3b,
212,1233,Liberal,32,Female,is-biased,70,llama3.2:3b,
223,1296,Conservative,60,Female,is-biased,80,llama3.2:3b,
215,1737,Liberal,44,Male,is-not-biased,90,llama3.2:3b,
128,163,Independent,34,Female,is-not-biased,80,llama3.2:3b,
132,604,Other,53,Female,is-not-biased,80,llama3.2:3b,
271,1234,Independent,35,Other,is-biased,60,llama3.2:3b,
141,1297,Liberal,54,Male,is-not-biased,80,llama3.2:3b,
193,1738,Other,26,Female,is-not-biased,80,llama3.2:3b,
202,164,Conservative,32,Female,is-biased,60,llama3.2:3b,
208,605,Conservative,29,Female,is-not-biased,80,llama3.2:3b,
143,1235,Liberal,36,Male,is-biased,80,llama3.2:3b,
171,1298,Liberal,25,Female,is-biased,60,llama3.2:3b,
116,1739,Liberal,33,Female,is-biased,80,llama3.2:3b,
208,165,Independent,28,Female,is-not-biased,80,llama3.2:3b,
144,1236,Conservative,default,Female,is-biased,30,llama3.2:3b,
22,606,Conservative,30,Male,is-not-biased,90,llama3.2:3b,
157,1299,Liberal,28,Male,is-biased,60,llama3.2:3b,
19,1740,Conservative,51,Female,is-not-biased,90,llama3.2:3b,
174,166,Liberal,42,Female,is-biased,60,llama3.2:3b,
177,97,Liberal,37,Male,is-not-biased,80,llama3.2:3b,
152,607,Liberal,60,Female,is-biased,80,llama3.2:3b,
261,1237,Conservative,33,Male,is-not-biased,80,llama3.2:3b,
13,1741,Conservative,46,Female,is-not-biased,80,llama3.2:3b,
2,104,Independent,47,Male,is-not-biased,90,llama3.2:3b,
20,1300,Liberal,44,Male,is-not-biased,80,llama3.2:3b,
174,167,Independent,45,Male,is-biased,60,llama3.2:3b,
205,608,Conservative,68,Female,is-not-biased,80,llama3.2:3b,
246,1238,Liberal,25,Male,is-biased,60,llama3.2:3b,
154,1301,Independent,30,Male,is-biased,60,llama3.2:3b,
205,1742,Liberal,22,Male,is-not-biased,80,llama3.2:3b,
175,168,Independent,55,Male,is-biased,60,llama3.2:3b,
274,50,Conservative,25,Female,is-biased,80,llama3.2:3b,
180,609,Conservative,31,Male,is-not-biased,80,llama3.2:3b,
104,1239,Liberal,29,Male,is-biased,80,llama3.2:3b,
235,1302,Liberal,33,Female,is-not-biased,80,llama3.2:3b,
116,1743,Liberal,30,Male,is-biased,80,llama3.2:3b,
123,51,Conservative,29,Male,is-biased,60,llama3.2:3b,
271,169,Liberal,32,Female,is-biased,80,llama3.2:3b,
155,1240,Liberal,31,Male,is-not-biased,90,llama3.2:3b,
147,610,Liberal,30,Female,is-biased,60,llama3.2:3b,
140,1303,Conservative,61,Female,is-biased,80,llama3.2:3b,
110,1744,Conservative,33,Male,is-biased,60,llama3.2:3b,
123,103,Liberal,30,Male,is-biased,80,llama3.2:3b,
1,170,Liberal,36,Female,is-biased,80,llama3.2:3b,
144,611,Liberal,51,Female,is-biased,30,llama3.2:3b,
204,1241,Liberal,65,Female,is-biased,80,llama3.2:3b,
169,1304,Conservative,64,Male,is-biased,80,llama3.2:3b,
193,1745,Liberal,51,Male,is-not-biased,80,llama3.2:3b,
130,52,Liberal,38,Male,is-biased,80,llama3.2:3b,
176,171,Liberal,20,Female,is-biased,80,llama3.2:3b,
98,612,Conservative,48,Female,is-biased,30,llama3.2:3b,
29,1242,Independent,48,Male,is-biased,30,llama3.2:3b,
70,1305,Conservative,44,Female,is-biased,30,llama3.2:3b,
269,1746,Independent,40,Female,is-not-biased,90,llama3.2:3b,
90,172,Independent,31,Female,is-biased,80,llama3.2:3b,
133,49,Conservative,36,Female,is-biased,30,llama3.2:3b,
63,1306,Conservative,55,Male,is-not-biased,90,llama3.2:3b,
144,613,Conservative,40,Male,is-biased,30,llama3.2:3b,
20,1243,Conservative,23,Male,is-not-biased,80,llama3.2:3b,
207,1747,Conservative,22,Male,is-biased,80,llama3.2:3b,
59,105,Conservative,32,Female,is-biased,60,llama3.2:3b,
164,614,Liberal,43,Male,is-not-biased,80,llama3.2:3b,
125,173,Other,64,Female,is-not-biased,80,llama3.2:3b,
141,1244,Liberal,32,Male,is-not-biased,90,llama3.2:3b,
54,1748,Liberal,32,Male,is-biased,80,llama3.2:3b,
5,1307,Conservative,29,Female,is-not-biased,80,llama3.2:3b,
157,102,Conservative,59,Male,is-biased,60,llama3.2:3b,
43,174,Independent,42,Male,is-not-biased,80,llama3.2:3b,
86,615,Liberal,30,Male,is-not-biased,80,llama3.2:3b,
99,96,Conservative,53,Female,is-not-biased,90,llama3.2:3b,
74,1245,Independent,37,Male,is-biased,20,llama3.2:3b,
38,1308,Liberal,38,Male,is-not-biased,90,llama3.2:3b,
115,1749,Conservative,30,Male,is-biased,30,llama3.2:3b,
86,175,Conservative,47,Female,is-not-biased,80,llama3.2:3b,
262,616,Independent,35,Female,is-biased,60,llama3.2:3b,
284,1246,Conservative,52,Female,is-biased,80,llama3.2:3b,
209,1309,Conservative,32,Male,is-biased,60,llama3.2:3b,
58,1750,Independent,24,Male,is-biased,60,llama3.2:3b,
190,91,Conservative,48,Female,is-biased,80,llama3.2:3b,
226,176,Conservative,44,Female,is-biased,80,llama3.2:3b,
266,617,Liberal,40,Female,is-biased,30,llama3.2:3b,
113,1247,Independent,34,Male,is-not-biased,80,llama3.2:3b,
24,1310,Liberal,48,Male,is-not-biased,90,llama3.2:3b,
52,1751,Liberal,41,Male,is-biased,80,llama3.2:3b,
239,53,Liberal,54,Female,is-biased,60,llama3.2:3b,
18,177,Independent,24,Female,is-not-biased,80,llama3.2:3b,
128,618,Independent,66,Male,is-not-biased,80,llama3.2:3b,
240,1311,Liberal,54,Female,is-biased,60,llama3.2:3b,
157,1248,Liberal,68,Male,is-biased,60,llama3.2:3b,
114,1752,Conservative,33,Male,is-biased,60,llama3.2:3b,
136,55,Independent,35,Female,is-not-biased,80,llama3.2:3b,
171,178,Independent,48,Male,is-biased,60,llama3.2:3b,
148,619,Conservative,33,Male,is-not-biased,90,llama3.2:3b,
284,1249,Conservative,48,Female,is-biased,80,llama3.2:3b,
101,1312,Conservative,30,Female,is-not-biased,80,llama3.2:3b,
16,1753,Other,55,Male,is-not-biased,90,llama3.2:3b,
76,93,Liberal,45,Male,is-not-biased,90,llama3.2:3b,
114,179,Liberal,63,Female,is-biased,60,llama3.2:3b,
11,620,Conservative,52,Male,is-not-biased,80,llama3.2:3b,
178,1313,Conservative,35,Male,is-biased,60,llama3.2:3b,
20,1250,Liberal,33,Female,is-not-biased,80,llama3.2:3b,
52,1754,Liberal,45,Male,is-biased,30,llama3.2:3b,
174,180,Conservative,24,Male,is-biased,60,llama3.2:3b,
208,94,Conservative,29,Female,is-not-biased,80,llama3.2:3b,
150,621,Liberal,45,Male,is-biased,80,llama3.2:3b,
178,1251,Independent,26,Male,is-biased,60,llama3.2:3b,
65,1314,Liberal,40,Male,is-biased,60,llama3.2:3b,
211,1755,Independent,64,Female,is-biased,80,llama3.2:3b,
221,99,Independent,44,Male,is-not-biased,80,llama3.2:3b,
259,622,Conservative,23,Male,is-biased,60,llama3.2:3b,
208,1252,Conservative,32,Male,is-not-biased,80,llama3.2:3b,
239,1315,Conservative,44,Male,is-not-biased,80,llama3.2:3b,
52,1756,Liberal,29,Female,is-biased,80,llama3.2:3b,
136,100,Liberal,44,Male,is-not-biased,80,llama3.2:3b,
210,181,Liberal,31,Female,is-biased,60,llama3.2:3b,
111,182,Liberal,22,Female,is-biased,80,llama3.2:3b,
105,623,Conservative,31,Male,is-biased,30,llama3.2:3b,
182,1253,Liberal,35,Female,is-biased,80,llama3.2:3b,
184,1316,Liberal,44,Male,is-not-biased,90,llama3.2:3b,
61,1757,Conservative,55,Female,is-biased,80,llama3.2:3b,
177,56,Conservative,30,Male,is-not-biased,80,llama3.2:3b,
86,624,Conservative,39,Male,is-not-biased,80,llama3.2:3b,
241,1254,Conservative,67,Male,is-biased,80,llama3.2:3b,
10,183,Conservative,35,Male,is-not-biased,90,llama3.2:3b,
69,1317,Conservative,39,Male,is-biased,60,llama3.2:3b,
19,1758,Liberal,24,Female,is-not-biased,90,llama3.2:3b,
159,98,Conservative,25,Male,is-not-biased,80,llama3.2:3b,
118,184,Liberal,28,Male,is-not-biased,80,llama3.2:3b,
194,625,Independent,42,Male,is-not-biased,90,llama3.2:3b,
105,1318,Conservative,30,Male,is-biased,80,llama3.2:3b,
121,1255,Liberal,25,Male,is-not-biased,80,llama3.2:3b,
58,1759,Liberal,31,Female,is-biased,70,llama3.2:3b,
229,95,Independent,44,Male,is-biased,60,llama3.2:3b,
159,185,Liberal,48,Female,is-biased,80,llama3.2:3b,
48,626,Liberal,43,Female,is-biased,80,llama3.2:3b,
143,1256,Independent,30,Male,is-biased,80,llama3.2:3b,
42,1760,Liberal,22,Male,is-not-biased,90,llama3.2:3b,
195,1319,Conservative,42,Female,is-biased,80,llama3.2:3b,
