article_id,index,politics,llm_assessment,llm_confidence,llm_model,llm_error
265,746,Conservative,is-not-biased,90,qwen3:4b,
267,1566,Independent,is-not-biased,95,qwen3:4b,
208,113,Independent,is-not-biased,95,qwen3:4b,
65,1564,Conservative,is-not-biased,95,qwen3:4b,
278,1943,Independent,is-not-biased,95,qwen3:4b,
237,1565,Liberal,is-not-biased,90,qwen3:4b,
115,1944,Conservative,is-not-biased,95,qwen3:4b,
208,1567,Conservative,is-not-biased,95,qwen3:4b,
287,748,Liberal,is-not-biased,90,qwen3:4b,
104,90,Conservative,is-not-biased,90,qwen3:4b,
121,749,Conservative,is-not-biased,95,qwen3:4b,
111,1945,Conservative,is-not-biased,95,qwen3:4b,
134,1568,Conservative,is-not-biased,95,qwen3:4b,
215,1946,Conservative,is-not-biased,95,qwen3:4b,
105,73,Conservative,is-not-biased,90,qwen3:4b,
161,750,Conservative,is-not-biased,90,qwen3:4b,
130,1570,Liberal,is-not-biased,95,qwen3:4b,
285,751,Independent,is-not-biased,95,qwen3:4b,
235,1569,Independent,is-biased,80,qwen3:4b,
50,1947,Independent,is-not-biased,95,qwen3:4b,
130,1571,Conservative,is-not-biased,95,qwen3:4b,
115,1948,Liberal,is-not-biased,90,qwen3:4b,
241,752,Conservative,is-not-biased,85,qwen3:4b,
238,1949,Independent,is-not-biased,95,qwen3:4b,
208,1572,Conservative,is-not-biased,90,qwen3:4b,
287,753,Liberal,is-not-biased,90,qwen3:4b,
25,74,Liberal,is-not-biased,90,qwen3:4b,
58,1950,Liberal,is-not-biased,95,qwen3:4b,
60,117,Liberal,is-not-biased,95,qwen3:4b,
248,754,Independent,is-not-biased,90,qwen3:4b,
193,1952,Independent,is-not-biased,95,qwen3:4b,
136,1573,Conservative,is-not-biased,95,qwen3:4b,
162,755,Liberal,is-not-biased,95,qwen3:4b,
162,378,Liberal,is-not-biased,95,qwen3:4b,
152,882,Liberal,is-not-biased,95,qwen3:4b,
133,1574,Conservative,is-biased,75,qwen3:4b,
54,1951,Independent,is-not-biased,90,qwen3:4b,
146,1449,Liberal,is-not-biased,95,qwen3:4b,
58,1701,Liberal,is-not-biased,90,qwen3:4b,
98,1323,Conservative,is-biased,80,qwen3:4b,
253,441,Liberal,is-biased,80,qwen3:4b,
65,379,Liberal,is-not-biased,95,qwen3:4b,
51,1764,Conservative,is-biased,70,qwen3:4b,
130,442,Liberal,is-not-biased,95,qwen3:4b,
259,2016,Independent,is-not-biased,90,qwen3:4b,
260,1135,Liberal,is-not-biased,95,qwen3:4b,
175,1134,Other,is-biased,70,qwen3:4b,
88,883,Conservative,is-not-biased,95,qwen3:4b,
112,1702,Independent,is-not-biased,95,qwen3:4b,
116,1765,Independent,is-not-biased,95,qwen3:4b,
61,1324,Other,is-not-biased,95,qwen3:4b,
78,380,Conservative,is-not-biased,95,qwen3:4b,
212,2017,Conservative,is-not-biased,95,qwen3:4b,
283,1450,Liberal,is-not-biased,90,qwen3:4b,
128,1325,Liberal,is-not-biased,95,qwen3:4b,
83,443,Conservative,is-not-biased,95,qwen3:4b,
224,1136,Liberal,is-not-biased,95,qwen3:4b,
61,2018,Independent,is-not-biased,95,qwen3:4b,
193,1703,Conservative,is-not-biased,95,qwen3:4b,
55,1766,Liberal,is-not-biased,95,qwen3:4b,
39,884,Conservative,is-not-biased,85,qwen3:4b,
211,885,Liberal,is-not-biased,95,qwen3:4b,
88,381,Conservative,is-not-biased,90,qwen3:4b,
204,1451,Liberal,is-biased,75,qwen3:4b,
220,444,Independent,is-not-biased,95,qwen3:4b,
213,1326,Liberal,is-not-biased,95,qwen3:4b,
143,1452,Liberal,is-not-biased,90,qwen3:4b,
50,2019,Independent,is-not-biased,95,qwen3:4b,
111,1704,Liberal,is-not-biased,90,qwen3:4b,
192,1767,Conservative,is-not-biased,95,qwen3:4b,
198,382,Liberal,is-not-biased,95,qwen3:4b,
110,1137,Conservative,is-not-biased,95,qwen3:4b,
257,886,Independent,is-not-biased,95,qwen3:4b,
191,1138,Independent,is-not-biased,95,qwen3:4b,
22,1327,Independent,is-not-biased,95,qwen3:4b,
238,2020,Liberal,is-not-biased,95,qwen3:4b,
274,445,Liberal,is-not-biased,95,qwen3:4b,
113,1768,Liberal,is-not-biased,90,qwen3:4b,
112,383,Liberal,is-not-biased,95,qwen3:4b,
187,446,Conservative,is-not-biased,95,qwen3:4b,
213,887,Liberal,is-not-biased,90,qwen3:4b,
77,1454,Conservative,is-not-biased,95,qwen3:4b,
113,1139,Liberal,is-not-biased,90,qwen3:4b,
48,1705,Liberal,is-biased,90,qwen3:4b,
20,1453,Liberal,is-biased,80,qwen3:4b,
116,1706,Independent,is-not-biased,95,qwen3:4b,
50,2021,Independent,is-not-biased,95,qwen3:4b,
116,1769,Conservative,is-not-biased,95,qwen3:4b,
101,888,Liberal,is-not-biased,95,qwen3:4b,
131,384,Conservative,is-not-biased,90,qwen3:4b,
90,1329,Independent,is-not-biased,95,qwen3:4b,
157,1140,Conservative,is-not-biased,95,qwen3:4b,
283,1328,Liberal,is-not-biased,95,qwen3:4b,
139,447,Liberal,is-not-biased,80,qwen3:4b,
230,1455,Liberal,is-not-biased,95,qwen3:4b,
195,1707,Liberal,is-not-biased,90,qwen3:4b,
52,2022,Conservative,is-not-biased,95,qwen3:4b,
276,1770,Liberal,is-not-biased,95,qwen3:4b,
133,385,Independent,is-not-biased,95,qwen3:4b,
154,889,Independent,is-not-biased,95,qwen3:4b,
58,1141,Independent,is-not-biased,95,qwen3:4b,
201,448,Independent,is-not-biased,95,qwen3:4b,
115,1771,Liberal,is-not-biased,95,qwen3:4b,
59,1708,Conservative,is-not-biased,90,qwen3:4b,
284,1330,Liberal,is-not-biased,90,qwen3:4b,
116,386,Independent,is-not-biased,95,qwen3:4b,
59,1456,Liberal,is-not-biased,95,qwen3:4b,
239,449,Conservative,is-not-biased,90,qwen3:4b,
154,1142,Conservative,is-not-biased,95,qwen3:4b,
88,890,Conservative,is-not-biased,90,qwen3:4b,
268,2023,Conservative,is-not-biased,95,qwen3:4b,
34,1331,Liberal,is-not-biased,95,qwen3:4b,
276,1772,Independent,is-not-biased,95,qwen3:4b,
155,1457,Conservative,is-not-biased,100,qwen3:4b,
111,1709,Other,is-not-biased,90,qwen3:4b,
11,387,Independent,is-not-biased,95,qwen3:4b,
258,1143,Independent,is-not-biased,95,qwen3:4b,
59,2024,Other,is-not-biased,90,qwen3:4b,
262,891,Liberal,is-not-biased,95,qwen3:4b,
267,450,Conservative,is-not-biased,100,qwen3:4b,
74,388,Liberal,is-not-biased,95,qwen3:4b,
113,1773,Conservative,is-not-biased,95,qwen3:4b,
116,1710,Liberal,is-not-biased,95,qwen3:4b,
101,451,Conservative,is-not-biased,95,qwen3:4b,
114,2025,Other,is-not-biased,95,qwen3:4b,
77,892,Conservative,is-not-biased,95,qwen3:4b,
41,1458,Conservative,is-biased,75,qwen3:4b,
187,1144,Conservative,is-not-biased,95,qwen3:4b,
40,1332,Liberal,is-not-biased,95,qwen3:4b,
50,1333,Independent,is-not-biased,90,qwen3:4b,
195,1711,Liberal,is-not-biased,95,qwen3:4b,
24,1145,Liberal,is-not-biased,95,qwen3:4b,
61,2026,Liberal,is-not-biased,90,qwen3:4b,
167,452,Independent,is-not-biased,95,qwen3:4b,
110,1774,Liberal,is-not-biased,95,qwen3:4b,
29,389,Conservative,is-not-biased,90,qwen3:4b,
194,893,Conservative,is-not-biased,95,qwen3:4b,
50,1712,Liberal,is-not-biased,95,qwen3:4b,
193,2027,Independent,is-not-biased,90,qwen3:4b,
87,1460,Conservative,is-not-biased,90,qwen3:4b,
123,103,Liberal,is-not-biased,95,qwen3:4b,
114,1775,Other,is-not-biased,95,qwen3:4b,
266,390,Independent,is-not-biased,95,qwen3:4b,
250,1459,Liberal,is-not-biased,90,qwen3:4b,
251,1146,Liberal,is-not-biased,90,qwen3:4b,
145,1334,Conservative,is-not-biased,90,qwen3:4b,
56,453,Liberal,is-not-biased,95,qwen3:4b,
245,894,Liberal,is-not-biased,90,qwen3:4b,
130,1335,Liberal,is-not-biased,95,qwen3:4b,
130,1461,Conservative,is-not-biased,95,qwen3:4b,
113,1776,Conservative,is-not-biased,90,qwen3:4b,
54,454,Conservative,is-not-biased,90,qwen3:4b,
113,2028,Liberal,is-not-biased,95,qwen3:4b,
205,1713,Liberal,is-not-biased,100,qwen3:4b,
139,391,Conservative,is-not-biased,90,qwen3:4b,
181,1462,Liberal,is-not-biased,90,qwen3:4b,
205,1714,Liberal,is-not-biased,95,qwen3:4b,
279,1336,Conservative,is-not-biased,90,qwen3:4b,
160,895,Conservative,is-not-biased,90,qwen3:4b,
60,2029,Liberal,is-not-biased,95,qwen3:4b,
184,392,Liberal,is-not-biased,95,qwen3:4b,
245,1777,Conservative,is-not-biased,90,qwen3:4b,
242,1147,Conservative,is-not-biased,95,qwen3:4b,
76,896,Liberal,is-not-biased,95,qwen3:4b,
25,1463,Independent,is-not-biased,95,qwen3:4b,
267,1148,Other,is-not-biased,95,qwen3:4b,
52,2030,Liberal,is-not-biased,90,qwen3:4b,
277,455,Independent,is-not-biased,100,qwen3:4b,
28,1778,Independent,is-not-biased,95,qwen3:4b,
121,393,Liberal,is-not-biased,100,qwen3:4b,
265,1715,Liberal,is-not-biased,90,qwen3:4b,
20,1337,Liberal,is-not-biased,95,qwen3:4b,
78,456,Conservative,is-not-biased,95,qwen3:4b,
206,897,Independent,is-not-biased,95,qwen3:4b,
193,1716,Liberal,is-not-biased,95,qwen3:4b,
112,1779,Conservative,is-not-biased,90,qwen3:4b,
20,1464,Conservative,is-not-biased,90,qwen3:4b,
116,2031,Conservative,is-not-biased,90,qwen3:4b,
179,1338,Liberal,is-not-biased,90,qwen3:4b,
120,1149,Conservative,is-not-biased,95,qwen3:4b,
114,394,Conservative,is-not-biased,90,qwen3:4b,
39,457,Conservative,is-biased,75,qwen3:4b,
165,898,Liberal,is-not-biased,90,qwen3:4b,
36,1150,Liberal,is-not-biased,95,qwen3:4b,
105,1339,Conservative,is-not-biased,90,qwen3:4b,
179,1465,Liberal,is-not-biased,95,qwen3:4b,
112,1780,Liberal,is-not-biased,90,qwen3:4b,
135,395,Independent,is-not-biased,95,qwen3:4b,
259,1717,Liberal,is-not-biased,90,qwen3:4b,
16,2032,Liberal,is-not-biased,95,qwen3:4b,
230,1,Liberal,is-not-biased,95,qwen3:4b,
127,1151,Liberal,is-not-biased,90,qwen3:4b,
74,458,Liberal,is-not-biased,95,qwen3:4b,
115,1781,Independent,is-not-biased,95,qwen3:4b,
211,2033,Liberal,is-not-biased,95,qwen3:4b,
284,899,Conservative,is-not-biased,90,qwen3:4b,
110,1718,Conservative,is-not-biased,95,qwen3:4b,
98,1466,Conservative,is-biased,85,qwen3:4b,
186,1340,Conservative,is-not-biased,95,qwen3:4b,
172,900,Conservative,is-not-biased,95,qwen3:4b,
263,396,Liberal,is-not-biased,95,qwen3:4b,
223,459,Conservative,is-not-biased,95,qwen3:4b,
115,1719,Independent,is-not-biased,95,qwen3:4b,
95,1152,Conservative,is-not-biased,85,qwen3:4b,
99,460,Independent,is-not-biased,95,qwen3:4b,
230,397,Conservative,is-not-biased,90,qwen3:4b,
210,1341,Independent,is-not-biased,100,qwen3:4b,
233,1467,Conservative,is-not-biased,90,qwen3:4b,
54,1782,Independent,is-not-biased,90,qwen3:4b,
111,2034,Liberal,is-not-biased,90,qwen3:4b,
157,102,Conservative,is-not-biased,90,qwen3:4b,
210,1153,Liberal,is-not-biased,95,qwen3:4b,
193,1783,Conservative,is-not-biased,95,qwen3:4b,
58,1720,Liberal,is-not-biased,95,qwen3:4b,
20,398,Conservative,is-not-biased,95,qwen3:4b,
110,901,Liberal,is-not-biased,90,qwen3:4b,
284,2,Liberal,is-not-biased,90,qwen3:4b,
185,1468,Liberal,is-biased,75,qwen3:4b,
110,2035,Liberal,is-not-biased,95,qwen3:4b,
235,1342,Conservative,is-not-biased,85,qwen3:4b,
132,902,Conservative,is-not-biased,90,qwen3:4b,
162,461,Liberal,is-not-biased,90,qwen3:4b,
22,1343,Independent,is-not-biased,95,qwen3:4b,
111,1784,Independent,is-not-biased,90,qwen3:4b,
215,2036,Liberal,is-not-biased,95,qwen3:4b,
135,1154,Conservative,is-not-biased,100,qwen3:4b,
245,1469,Liberal,is-not-biased,90,qwen3:4b,
2,104,Independent,is-not-biased,95,qwen3:4b,
278,1721,Liberal,is-not-biased,95,qwen3:4b,
23,399,Liberal,is-not-biased,95,qwen3:4b,
140,1344,Liberal,is-not-biased,95,qwen3:4b,
121,1155,Conservative,is-not-biased,95,qwen3:4b,
192,903,Conservative,is-not-biased,95,qwen3:4b,
33,1470,Conservative,is-not-biased,90,qwen3:4b,
269,1722,Liberal,is-not-biased,95,qwen3:4b,
57,2037,Conservative,is-not-biased,95,qwen3:4b,
234,462,Liberal,is-not-biased,95,qwen3:4b,
76,463,Conservative,is-not-biased,90,qwen3:4b,
176,1156,Conservative,is-not-biased,90,qwen3:4b,
273,400,Liberal,is-not-biased,85,qwen3:4b,
169,1345,Conservative,is-not-biased,95,qwen3:4b,
116,1785,Liberal,is-not-biased,90,qwen3:4b,
263,904,Conservative,is-not-biased,95,qwen3:4b,
114,1723,Independent,is-not-biased,95,qwen3:4b,
130,1471,Conservative,is-not-biased,95,qwen3:4b,
59,105,Conservative,is-not-biased,90,qwen3:4b,
278,1786,Conservative,is-not-biased,95,qwen3:4b,
280,401,Independent,is-not-biased,95,qwen3:4b,
274,1157,Liberal,is-not-biased,90,qwen3:4b,
144,464,Liberal,is-not-biased,95,qwen3:4b,
157,0,Conservative,is-not-biased,95,qwen3:4b,
51,2038,Conservative,is-not-biased,85,qwen3:4b,
166,1346,Conservative,is-not-biased,95,qwen3:4b,
193,1472,Liberal,is-not-biased,90,qwen3:4b,
215,1724,Liberal,is-not-biased,95,qwen3:4b,
183,465,Independent,is-not-biased,95,qwen3:4b,
107,1158,Conservative,is-not-biased,95,qwen3:4b,
276,1787,Conservative,is-not-biased,85,qwen3:4b,
187,106,Liberal,is-not-biased,95,qwen3:4b,
233,905,Conservative,is-not-biased,90,qwen3:4b,
148,1347,Conservative,is-not-biased,100,qwen3:4b,
265,402,Liberal,is-not-biased,90,qwen3:4b,
191,1473,Independent,is-not-biased,95,qwen3:4b,
280,906,Liberal,is-not-biased,90,qwen3:4b,
205,1725,Liberal,is-not-biased,95,qwen3:4b,
112,1788,Conservative,is-not-biased,90,qwen3:4b,
24,466,Conservative,is-not-biased,95,qwen3:4b,
206,403,Liberal,is-not-biased,95,qwen3:4b,
122,1159,Conservative,is-biased,85,qwen3:4b,
16,2040,Liberal,is-not-biased,90,qwen3:4b,
238,907,Liberal,is-not-biased,95,qwen3:4b,
92,112,Conservative,is-not-biased,100,qwen3:4b,
112,1348,Liberal,is-not-biased,95,qwen3:4b,
112,1789,Liberal,is-not-biased,90,qwen3:4b,
50,1726,Liberal,is-not-biased,95,qwen3:4b,
69,107,Independent,is-not-biased,90,qwen3:4b,
114,2041,Conservative,is-not-biased,95,qwen3:4b,
235,1474,Liberal,is-not-biased,90,qwen3:4b,
203,908,Other,is-not-biased,95,qwen3:4b,
151,1475,Independent,is-not-biased,95,qwen3:4b,
151,1349,Liberal,is-not-biased,95,qwen3:4b,
81,467,Liberal,is-biased,85,qwen3:4b,
234,404,Liberal,is-not-biased,90,qwen3:4b,
102,1160,Conservative,is-not-biased,95,qwen3:4b,
45,1727,Independent,is-not-biased,95,qwen3:4b,
18,405,Independent,is-not-biased,95,qwen3:4b,
158,909,Conservative,is-not-biased,95,qwen3:4b,
200,1161,Conservative,is-not-biased,95,qwen3:4b,
12,2048,Liberal,is-not-biased,95,qwen3:4b,
203,1350,Conservative,is-not-biased,95,qwen3:4b,
110,2042,Conservative,is-not-biased,90,qwen3:4b,
193,1791,Liberal,is-not-biased,95,qwen3:4b,
97,468,Independent,is-not-biased,90,qwen3:4b,
156,122,Conservative,is-not-biased,90,qwen3:4b,
54,1790,Independent,is-biased,90,qwen3:4b,
53,1728,Liberal,is-not-biased,100,qwen3:4b,
248,1476,Conservative,is-not-biased,95,qwen3:4b,
33,910,Liberal,is-not-biased,95,qwen3:4b,
16,2043,Conservative,is-not-biased,95,qwen3:4b,
194,406,Independent,is-not-biased,95,qwen3:4b,
279,469,Liberal,is-not-biased,90,qwen3:4b,
134,1351,Conservative,is-not-biased,95,qwen3:4b,
157,1162,Conservative,is-not-biased,95,qwen3:4b,
50,1792,Other,is-not-biased,90,qwen3:4b,
90,1477,Conservative,is-not-biased,95,qwen3:4b,
115,2044,Liberal,is-not-biased,90,qwen3:4b,
278,1729,Conservative,is-not-biased,95,qwen3:4b,
132,407,Independent,is-not-biased,95,qwen3:4b,
122,911,Liberal,is-not-biased,90,qwen3:4b,
241,1478,Liberal,is-not-biased,95,qwen3:4b,
102,470,Independent,is-not-biased,95,qwen3:4b,
147,1163,Liberal,is-not-biased,90,qwen3:4b,
114,1164,Liberal,is-not-biased,95,qwen3:4b,
215,1730,Conservative,is-not-biased,90,qwen3:4b,
276,1793,Liberal,is-not-biased,95,qwen3:4b,
158,408,Other,is-not-biased,100,qwen3:4b,
81,1352,Liberal,is-not-biased,85,qwen3:4b,
235,121,Conservative,is-not-biased,90,qwen3:4b,
245,2045,Conservative,is-not-biased,90,qwen3:4b,
163,1479,Independent,is-not-biased,90,qwen3:4b,
165,471,Conservative,is-not-biased,95,qwen3:4b,
57,1731,Liberal,is-not-biased,100,qwen3:4b,
11,1353,Conservative,is-not-biased,90,qwen3:4b,
114,2046,Liberal,is-not-biased,95,qwen3:4b,
50,1794,Liberal,is-not-biased,90,qwen3:4b,
120,912,Liberal,is-not-biased,95,qwen3:4b,
127,409,Liberal,is-not-biased,95,qwen3:4b,
63,1165,Conservative,is-not-biased,90,qwen3:4b,
222,472,Liberal,is-not-biased,95,qwen3:4b,
13,109,Independent,is-not-biased,95,qwen3:4b,
115,1354,Liberal,is-not-biased,95,qwen3:4b,
133,913,Liberal,is-not-biased,95,qwen3:4b,
114,1732,Liberal,is-not-biased,95,qwen3:4b,
52,1795,Conservative,is-not-biased,95,qwen3:4b,
123,410,Liberal,is-not-biased,90,qwen3:4b,
67,473,Independent,is-not-biased,95,qwen3:4b,
136,1480,Conservative,is-not-biased,100,qwen3:4b,
95,1355,Independent,is-not-biased,95,qwen3:4b,
195,2047,Independent,is-not-biased,95,qwen3:4b,
160,111,Conservative,is-not-biased,90,qwen3:4b,
151,1166,Conservative,is-not-biased,100,qwen3:4b,
136,1481,Conservative,is-not-biased,95,qwen3:4b,
233,914,Conservative,is-not-biased,95,qwen3:4b,
175,411,Liberal,is-not-biased,95,qwen3:4b,
278,1733,Independent,is-not-biased,90,qwen3:4b,
98,3,Conservative,is-biased,70,qwen3:4b,
232,474,Conservative,is-not-biased,90,qwen3:4b,
113,1796,Conservative,is-not-biased,90,qwen3:4b,
38,915,Conservative,is-not-biased,90,qwen3:4b,
89,1356,Other,is-not-biased,90,qwen3:4b,
205,1167,Other,is-not-biased,90,qwen3:4b,
114,1734,Conservative,is-not-biased,95,qwen3:4b,
156,475,Independent,is-not-biased,100,qwen3:4b,
62,2049,Liberal,is-not-biased,95,qwen3:4b,
118,412,Liberal,is-not-biased,95,qwen3:4b,
163,916,Independent,is-not-biased,95,qwen3:4b,
81,1482,Conservative,is-not-biased,85,qwen3:4b,
10,1483,Liberal,is-not-biased,95,qwen3:4b,
10,1357,Liberal,is-not-biased,95,qwen3:4b,
205,1797,Other,is-not-biased,90,qwen3:4b,
193,1735,Liberal,is-not-biased,95,qwen3:4b,
157,1168,Liberal,is-not-biased,95,qwen3:4b,
276,1798,Independent,is-not-biased,95,qwen3:4b,
192,2050,Liberal,is-not-biased,95,qwen3:4b,
151,413,Liberal,is-not-biased,95,qwen3:4b,
177,476,Liberal,is-not-biased,95,qwen3:4b,
20,1358,Independent,is-not-biased,95,qwen3:4b,
255,4,Independent,is-not-biased,95,qwen3:4b,
111,917,Liberal,is-not-biased,90,qwen3:4b,
34,1484,Conservative,is-not-biased,95,qwen3:4b,
82,1169,Liberal,is-not-biased,90,qwen3:4b,
205,1799,Liberal,is-not-biased,95,qwen3:4b,
54,2051,Conservative,is-not-biased,90,qwen3:4b,
76,414,Liberal,is-not-biased,95,qwen3:4b,
15,918,Conservative,is-not-biased,90,qwen3:4b,
136,477,Liberal,is-not-biased,95,qwen3:4b,
262,5,Other,is-not-biased,90,qwen3:4b,
94,1170,Conservative,is-not-biased,90,qwen3:4b,
265,1736,Conservative,is-not-biased,95,qwen3:4b,
215,1737,Liberal,is-not-biased,95,qwen3:4b,
133,1485,Liberal,is-not-biased,95,qwen3:4b,
50,1800,Independent,is-not-biased,90,qwen3:4b,
197,415,Liberal,is-not-biased,95,qwen3:4b,
230,478,Liberal,is-not-biased,95,qwen3:4b,
114,2052,Conservative,is-not-biased,90,qwen3:4b,
180,6,Conservative,is-not-biased,90,qwen3:4b,
2,1171,Liberal,is-not-biased,100,qwen3:4b,
233,1359,Conservative,is-not-biased,90,qwen3:4b,
21,1486,Conservative,is-not-biased,95,qwen3:4b,
59,1360,Conservative,is-not-biased,90,qwen3:4b,
265,1801,Liberal,is-not-biased,90,qwen3:4b,
46,919,Conservative,is-not-biased,90,qwen3:4b,
112,2053,Liberal,is-not-biased,95,qwen3:4b,
136,7,Liberal,is-not-biased,90,qwen3:4b,
193,1738,Other,is-not-biased,90,qwen3:4b,
34,479,Liberal,is-not-biased,95,qwen3:4b,
266,416,Liberal,is-not-biased,90,qwen3:4b,
30,1802,Liberal,is-not-biased,95,qwen3:4b,
78,1361,Conservative,is-not-biased,90,qwen3:4b,
150,920,Liberal,is-not-biased,95,qwen3:4b,
174,1172,Liberal,is-not-biased,90,qwen3:4b,
267,1487,Conservative,is-not-biased,95,qwen3:4b,
116,1739,Liberal,is-not-biased,90,qwen3:4b,
171,8,Liberal,is-not-biased,95,qwen3:4b,
211,2054,Liberal,is-not-biased,95,qwen3:4b,
154,480,Independent,is-not-biased,95,qwen3:4b,
213,1173,Independent,is-not-biased,95,qwen3:4b,
99,417,Other,is-not-biased,100,qwen3:4b,
137,1488,Conservative,is-not-biased,95,qwen3:4b,
87,1362,Conservative,is-not-biased,95,qwen3:4b,
280,921,Independent,is-not-biased,90,qwen3:4b,
279,9,Conservative,is-not-biased,95,qwen3:4b,
19,1740,Conservative,is-not-biased,95,qwen3:4b,
227,481,Independent,is-not-biased,95,qwen3:4b,
265,2055,Liberal,is-not-biased,90,qwen3:4b,
3,418,Liberal,is-not-biased,95,qwen3:4b,
22,922,Liberal,is-not-biased,100,qwen3:4b,
205,1803,Other,is-not-biased,90,qwen3:4b,
157,1363,Independent,is-not-biased,95,qwen3:4b,
230,1174,Liberal,is-not-biased,95,qwen3:4b,
136,1489,Conservative,is-not-biased,95,qwen3:4b,
193,2056,Liberal,is-not-biased,90,qwen3:4b,
212,1804,Independent,is-not-biased,95,qwen3:4b,
288,482,Independent,is-not-biased,95,qwen3:4b,
13,1741,Conservative,is-not-biased,85,qwen3:4b,
144,419,Liberal,is-not-biased,95,qwen3:4b,
227,10,Liberal,is-not-biased,90,qwen3:4b,
72,923,Conservative,is-biased,70,qwen3:4b,
43,1175,Independent,is-not-biased,95,qwen3:4b,
116,1805,Independent,is-not-biased,95,qwen3:4b,
80,1490,Conservative,is-not-biased,95,qwen3:4b,
111,2057,Independent,is-not-biased,90,qwen3:4b,
147,1364,Liberal,is-not-biased,95,qwen3:4b,
57,11,Independent,is-not-biased,95,qwen3:4b,
205,1742,Liberal,is-not-biased,90,qwen3:4b,
41,483,Independent,is-not-biased,95,qwen3:4b,
156,420,Liberal,is-not-biased,95,qwen3:4b,
174,1365,Conservative,is-not-biased,95,qwen3:4b,
109,924,Liberal,is-not-biased,95,qwen3:4b,
13,1176,Liberal,is-not-biased,95,qwen3:4b,
57,1806,Independent,is-not-biased,95,qwen3:4b,
210,12,Liberal,is-not-biased,95,qwen3:4b,
116,2058,Liberal,is-not-biased,95,qwen3:4b,
74,1491,Independent,is-not-biased,95,qwen3:4b,
116,1743,Liberal,is-not-biased,95,qwen3:4b,
32,484,Independent,is-not-biased,95,qwen3:4b,
110,1744,Conservative,is-not-biased,90,qwen3:4b,
139,421,Conservative,is-not-biased,90,qwen3:4b,
193,1807,Conservative,is-not-biased,95,qwen3:4b,
131,1492,Conservative,is-not-biased,90,qwen3:4b,
136,1177,Liberal,is-biased,80,qwen3:4b,
245,2059,Liberal,is-not-biased,90,qwen3:4b,
204,925,Liberal,is-not-biased,85,qwen3:4b,
245,1366,Independent,is-not-biased,90,qwen3:4b,
130,485,Liberal,is-not-biased,95,qwen3:4b,
129,1178,Liberal,is-not-biased,95,qwen3:4b,
98,13,Independent,is-not-biased,90,qwen3:4b,
7,1367,Conservative,is-not-biased,95,qwen3:4b,
233,422,Conservative,is-not-biased,90,qwen3:4b,
116,1808,Independent,is-not-biased,95,qwen3:4b,
193,1745,Liberal,is-not-biased,90,qwen3:4b,
271,14,Independent,is-not-biased,95,qwen3:4b,
74,1493,Liberal,is-not-biased,95,qwen3:4b,
98,926,Independent,is-not-biased,95,qwen3:4b,
33,927,Independent,is-not-biased,95,qwen3:4b,
7,486,Liberal,is-not-biased,95,qwen3:4b,
128,1368,Liberal,is-not-biased,95,qwen3:4b,
28,2060,Conservative,is-not-biased,95,qwen3:4b,
65,1179,Other,is-not-biased,95,qwen3:4b,
269,1746,Independent,is-not-biased,100,qwen3:4b,
133,1494,Conservative,is-biased,70,qwen3:4b,
215,2061,Conservative,is-not-biased,95,qwen3:4b,
112,15,Conservative,is-not-biased,90,qwen3:4b,
47,1809,Liberal,is-not-biased,85,qwen3:4b,
62,424,Conservative,is-not-biased,95,qwen3:4b,
200,423,Liberal,is-biased,70,qwen3:4b,
152,487,Liberal,is-not-biased,90,qwen3:4b,
59,928,Liberal,is-not-biased,90,qwen3:4b,
130,1180,Independent,is-not-biased,95,qwen3:4b,
29,1495,Conservative,is-not-biased,90,qwen3:4b,
112,16,Independent,is-not-biased,90,qwen3:4b,
74,1369,Independent,is-not-biased,95,qwen3:4b,
207,1747,Conservative,is-not-biased,90,qwen3:4b,
101,1181,Independent,is-not-biased,95,qwen3:4b,
114,2062,Liberal,is-not-biased,95,qwen3:4b,
146,425,Conservative,is-not-biased,95,qwen3:4b,
128,108,Conservative,is-not-biased,90,qwen3:4b,
265,1810,Conservative,is-not-biased,90,qwen3:4b,
144,488,Conservative,is-not-biased,95,qwen3:4b,
154,1370,Liberal,is-not-biased,95,qwen3:4b,
130,1496,Independent,is-not-biased,95,qwen3:4b,
147,929,Independent,is-not-biased,95,qwen3:4b,
71,17,Liberal,is-not-biased,95,qwen3:4b,
268,1811,Liberal,is-not-biased,95,qwen3:4b,
118,1182,Conservative,is-not-biased,95,qwen3:4b,
54,1748,Liberal,is-not-biased,95,qwen3:4b,
45,489,Liberal,is-not-biased,95,qwen3:4b,
176,930,Conservative,is-not-biased,95,qwen3:4b,
22,426,Independent,is-not-biased,95,qwen3:4b,
7,123,Conservative,is-not-biased,90,qwen3:4b,
132,1497,Liberal,is-not-biased,95,qwen3:4b,
115,1749,Conservative,is-not-biased,95,qwen3:4b,
184,1371,Conservative,is-not-biased,95,qwen3:4b,
166,490,Conservative,is-not-biased,95,qwen3:4b,
152,18,Liberal,is-not-biased,90,qwen3:4b,
279,931,Independent,is-not-biased,95,qwen3:4b,
131,1498,Liberal,is-not-biased,95,qwen3:4b,
110,1812,Conservative,is-not-biased,90,qwen3:4b,
140,1183,Independent,is-not-biased,95,qwen3:4b,
145,1372,Liberal,is-not-biased,95,qwen3:4b,
192,1813,Conservative,is-not-biased,95,qwen3:4b,
58,1750,Independent,is-not-biased,95,qwen3:4b,
