article_id,index,llm_assessment,llm_confidence,llm_model,llm_error
183,1129,is-not-biased,96,gpt-5.4-mini,
224,1130,is-biased,78,gpt-5.4-mini,
123,1131,is-not-biased,86,gpt-5.4-mini,
251,1132,is-not-biased,96,gpt-5.4-mini,
86,1133,is-not-biased,94,gpt-5.4-mini,
175,1134,is-biased,84,gpt-5.4-mini,
260,1135,is-not-biased,84,gpt-5.4-mini,
224,1136,is-biased,78,gpt-5.4-mini,
110,1137,is-biased,84,gpt-5.4-mini,
191,1138,is-not-biased,86,gpt-5.4-mini,
113,1139,is-not-biased,84,gpt-5.4-mini,
157,1140,is-biased,84,gpt-5.4-mini,
58,1141,is-biased,78,gpt-5.4-mini,
154,1142,is-not-biased,86,gpt-5.4-mini,
258,1143,is-not-biased,86,gpt-5.4-mini,
187,1144,is-not-biased,92,gpt-5.4-mini,
24,1145,is-not-biased,96,gpt-5.4-mini,
251,1146,is-not-biased,96,gpt-5.4-mini,
242,1147,is-not-biased,84,gpt-5.4-mini,
267,1148,is-not-biased,96,gpt-5.4-mini,
120,1149,is-biased,84,gpt-5.4-mini,
36,1150,is-not-biased,95,gpt-5.4-mini,
127,1151,is-not-biased,86,gpt-5.4-mini,
95,1152,is-not-biased,84,gpt-5.4-mini,
210,1153,is-not-biased,84,gpt-5.4-mini,
135,1154,is-not-biased,94,gpt-5.4-mini,
121,1155,is-not-biased,78,gpt-5.4-mini,
176,1156,is-not-biased,84,gpt-5.4-mini,
274,1157,is-not-biased,84,gpt-5.4-mini,
107,1158,is-not-biased,96,gpt-5.4-mini,
122,1159,is-biased,84,gpt-5.4-mini,
102,1160,is-not-biased,92,gpt-5.4-mini,
200,1161,is-not-biased,92,gpt-5.4-mini,
157,1162,is-biased,84,gpt-5.4-mini,
147,1163,is-not-biased,92,gpt-5.4-mini,
114,1164,is-not-biased,86,gpt-5.4-mini,
63,1165,is-not-biased,84,gpt-5.4-mini,
151,1166,is-not-biased,96,gpt-5.4-mini,
205,1167,is-not-biased,84,gpt-5.4-mini,
157,1168,is-biased,84,gpt-5.4-mini,
82,1169,is-biased,84,gpt-5.4-mini,
94,1170,is-not-biased,86,gpt-5.4-mini,
2,1171,is-not-biased,95,gpt-5.4-mini,
174,1172,is-not-biased,86,gpt-5.4-mini,
213,1173,is-biased,84,gpt-5.4-mini,
230,1174,is-not-biased,93,gpt-5.4-mini,
43,1175,is-biased,78,gpt-5.4-mini,
13,1176,is-not-biased,84,gpt-5.4-mini,
136,1177,is-not-biased,92,gpt-5.4-mini,
129,1178,is-not-biased,92,gpt-5.4-mini,
65,1179,is-not-biased,84,gpt-5.4-mini,
130,1180,is-not-biased,84,gpt-5.4-mini,
101,1181,is-not-biased,92,gpt-5.4-mini,
118,1182,is-not-biased,84,gpt-5.4-mini,
140,1183,is-not-biased,84,gpt-5.4-mini,
226,1184,is-biased,72,gpt-5.4-mini,
158,1185,is-not-biased,86,gpt-5.4-mini,
133,1186,is-not-biased,84,gpt-5.4-mini,
127,1187,is-not-biased,86,gpt-5.4-mini,
156,1188,is-not-biased,84,gpt-5.4-mini,
6,1189,is-not-biased,92,gpt-5.4-mini,
31,1190,is-not-biased,92,gpt-5.4-mini,
166,1191,is-not-biased,84,gpt-5.4-mini,
168,1192,is-not-biased,78,gpt-5.4-mini,
250,1193,is-biased,84,gpt-5.4-mini,
145,1194,is-biased,84,gpt-5.4-mini,
16,1195,is-not-biased,94,gpt-5.4-mini,
114,1196,is-not-biased,84,gpt-5.4-mini,
197,1197,is-biased,92,gpt-5.4-mini,
157,1198,is-biased,84,gpt-5.4-mini,
9,1199,is-biased,84,gpt-5.4-mini,
21,1200,is-not-biased,86,gpt-5.4-mini,
279,1201,is-biased,78,gpt-5.4-mini,
7,1202,is-not-biased,84,gpt-5.4-mini,
203,1203,is-not-biased,96,gpt-5.4-mini,
169,1204,is-biased,78,gpt-5.4-mini,
54,1205,is-not-biased,94,gpt-5.4-mini,
252,1206,is-not-biased,84,gpt-5.4-mini,
207,1207,is-biased,96,gpt-5.4-mini,
129,1208,is-not-biased,86,gpt-5.4-mini,
133,1209,is-not-biased,84,gpt-5.4-mini,
166,1210,is-not-biased,84,gpt-5.4-mini,
74,1211,is-not-biased,86,gpt-5.4-mini,
266,1212,is-not-biased,92,gpt-5.4-mini,
133,1213,is-not-biased,84,gpt-5.4-mini,
167,1214,is-not-biased,84,gpt-5.4-mini,
100,1215,is-not-biased,84,gpt-5.4-mini,
229,1216,is-biased,78,gpt-5.4-mini,
167,1217,is-not-biased,84,gpt-5.4-mini,
225,1218,is-not-biased,93,gpt-5.4-mini,
92,1219,is-not-biased,92,gpt-5.4-mini,
123,1220,is-not-biased,92,gpt-5.4-mini,
185,1221,is-biased,86,gpt-5.4-mini,
90,1222,is-biased,84,gpt-5.4-mini,
140,1223,is-not-biased,84,gpt-5.4-mini,
265,1224,is-biased,84,gpt-5.4-mini,
98,1225,is-not-biased,92,gpt-5.4-mini,
101,1226,is-not-biased,92,gpt-5.4-mini,
144,1227,is-not-biased,92,gpt-5.4-mini,
195,1228,is-not-biased,92,gpt-5.4-mini,
128,1229,is-not-biased,86,gpt-5.4-mini,
167,1230,is-not-biased,84,gpt-5.4-mini,
161,1231,is-not-biased,84,gpt-5.4-mini,
114,1232,is-not-biased,84,gpt-5.4-mini,
212,1233,is-not-biased,92,gpt-5.4-mini,
271,1234,is-not-biased,92,gpt-5.4-mini,
143,1235,is-biased,86,gpt-5.4-mini,
144,1236,is-not-biased,92,gpt-5.4-mini,
261,1237,is-biased,72,gpt-5.4-mini,
246,1238,is-not-biased,86,gpt-5.4-mini,
104,1239,is-biased,84,gpt-5.4-mini,
155,1240,is-not-biased,96,gpt-5.4-mini,
204,1241,is-biased,84,gpt-5.4-mini,
29,1242,is-not-biased,84,gpt-5.4-mini,
20,1243,is-not-biased,84,gpt-5.4-mini,
141,1244,is-not-biased,86,gpt-5.4-mini,
74,1245,is-not-biased,86,gpt-5.4-mini,
284,1246,is-biased,92,gpt-5.4-mini,
113,1247,is-not-biased,84,gpt-5.4-mini,
157,1248,is-biased,84,gpt-5.4-mini,
284,1249,is-biased,92,gpt-5.4-mini,
20,1250,is-not-biased,84,gpt-5.4-mini,
178,1251,is-not-biased,92,gpt-5.4-mini,
208,1252,is-not-biased,86,gpt-5.4-mini,
182,1253,is-biased,92,gpt-5.4-mini,
241,1254,is-not-biased,86,gpt-5.4-mini,
121,1255,is-not-biased,78,gpt-5.4-mini,
143,1256,is-biased,86,gpt-5.4-mini,
68,1257,is-not-biased,84,gpt-5.4-mini,
233,1258,is-not-biased,84,gpt-5.4-mini,
123,1259,is-not-biased,92,gpt-5.4-mini,
65,1260,is-not-biased,84,gpt-5.4-mini,
193,1261,is-not-biased,92,gpt-5.4-mini,
155,1262,is-not-biased,96,gpt-5.4-mini,
115,1263,is-not-biased,86,gpt-5.4-mini,
75,1264,is-not-biased,92,gpt-5.4-mini,
167,1265,is-not-biased,84,gpt-5.4-mini,
147,1266,is-not-biased,92,gpt-5.4-mini,
264,1267,is-not-biased,92,gpt-5.4-mini,
224,1268,is-biased,78,gpt-5.4-mini,
77,1269,is-not-biased,92,gpt-5.4-mini,
270,1270,is-not-biased,86,gpt-5.4-mini,
145,1271,is-biased,84,gpt-5.4-mini,
157,1272,is-biased,84,gpt-5.4-mini,
162,1273,is-not-biased,84,gpt-5.4-mini,
165,1274,is-not-biased,84,gpt-5.4-mini,
136,1275,is-not-biased,92,gpt-5.4-mini,
119,1276,is-not-biased,86,gpt-5.4-mini,
230,1277,is-not-biased,93,gpt-5.4-mini,
112,1278,is-not-biased,84,gpt-5.4-mini,
105,1279,is-not-biased,86,gpt-5.4-mini,
11,1280,is-not-biased,84,gpt-5.4-mini,
270,1281,is-not-biased,84,gpt-5.4-mini,
65,1282,is-not-biased,84,gpt-5.4-mini,
95,1283,is-not-biased,84,gpt-5.4-mini,
274,1284,is-not-biased,84,gpt-5.4-mini,
94,1285,is-not-biased,86,gpt-5.4-mini,
129,1286,is-not-biased,92,gpt-5.4-mini,
93,1287,is-not-biased,86,gpt-5.4-mini,
129,1288,is-not-biased,92,gpt-5.4-mini,
58,1289,is-biased,78,gpt-5.4-mini,
125,1290,is-not-biased,86,gpt-5.4-mini,
159,1291,is-biased,92,gpt-5.4-mini,
221,1292,is-not-biased,92,gpt-5.4-mini,
103,1293,is-not-biased,92,gpt-5.4-mini,
19,1294,is-not-biased,94,gpt-5.4-mini,
160,1295,is-not-biased,84,gpt-5.4-mini,
223,1296,is-not-biased,86,gpt-5.4-mini,
141,1297,is-not-biased,84,gpt-5.4-mini,
171,1298,is-not-biased,84,gpt-5.4-mini,
157,1299,is-biased,84,gpt-5.4-mini,
20,1300,is-not-biased,84,gpt-5.4-mini,
154,1301,is-not-biased,86,gpt-5.4-mini,
235,1302,is-biased,84,gpt-5.4-mini,
140,1303,is-not-biased,84,gpt-5.4-mini,
169,1304,is-biased,78,gpt-5.4-mini,
70,1305,is-not-biased,92,gpt-5.4-mini,
63,1306,is-not-biased,86,gpt-5.4-mini,
5,1307,is-not-biased,86,gpt-5.4-mini,
38,1308,is-not-biased,86,gpt-5.4-mini,
209,1309,is-not-biased,86,gpt-5.4-mini,
24,1310,is-not-biased,96,gpt-5.4-mini,
240,1311,is-not-biased,92,gpt-5.4-mini,
101,1312,is-not-biased,92,gpt-5.4-mini,
178,1313,is-not-biased,92,gpt-5.4-mini,
65,1314,is-not-biased,84,gpt-5.4-mini,
239,1315,is-not-biased,92,gpt-5.4-mini,
184,1316,is-biased,78,gpt-5.4-mini,
69,1317,is-not-biased,84,gpt-5.4-mini,
105,1318,is-not-biased,86,gpt-5.4-mini,
195,1319,is-not-biased,86,gpt-5.4-mini,
189,1320,is-biased,78,gpt-5.4-mini,
112,1321,is-not-biased,86,gpt-5.4-mini,
76,1322,is-not-biased,86,gpt-5.4-mini,
98,1323,is-not-biased,92,gpt-5.4-mini,
61,1324,is-not-biased,84,gpt-5.4-mini,
128,1325,is-not-biased,94,gpt-5.4-mini,
213,1326,is-biased,84,gpt-5.4-mini,
22,1327,is-not-biased,92,gpt-5.4-mini,
283,1328,is-biased,92,gpt-5.4-mini,
90,1329,is-biased,84,gpt-5.4-mini,
284,1330,is-biased,92,gpt-5.4-mini,
34,1331,is-not-biased,92,gpt-5.4-mini,
40,1332,is-not-biased,84,gpt-5.4-mini,
50,1333,is-biased,84,gpt-5.4-mini,
145,1334,is-biased,84,gpt-5.4-mini,
130,1335,is-not-biased,84,gpt-5.4-mini,
279,1336,is-biased,78,gpt-5.4-mini,
20,1337,is-not-biased,84,gpt-5.4-mini,
179,1338,is-not-biased,84,gpt-5.4-mini,
105,1339,is-not-biased,84,gpt-5.4-mini,
186,1340,is-not-biased,93,gpt-5.4-mini,
210,1341,is-not-biased,84,gpt-5.4-mini,
235,1342,is-biased,78,gpt-5.4-mini,
22,1343,is-not-biased,92,gpt-5.4-mini,
140,1344,is-not-biased,84,gpt-5.4-mini,
169,1345,is-biased,78,gpt-5.4-mini,
166,1346,is-not-biased,86,gpt-5.4-mini,
148,1347,is-not-biased,96,gpt-5.4-mini,
112,1348,is-not-biased,84,gpt-5.4-mini,
151,1349,is-not-biased,96,gpt-5.4-mini,
203,1350,is-not-biased,96,gpt-5.4-mini,
134,1351,is-not-biased,84,gpt-5.4-mini,
81,1352,is-not-biased,94,gpt-5.4-mini,
11,1353,is-not-biased,84,gpt-5.4-mini,
115,1354,is-not-biased,92,gpt-5.4-mini,
95,1355,is-not-biased,84,gpt-5.4-mini,
89,1356,is-not-biased,84,gpt-5.4-mini,
10,1357,is-not-biased,95,gpt-5.4-mini,
20,1358,is-not-biased,84,gpt-5.4-mini,
233,1359,is-not-biased,84,gpt-5.4-mini,
59,1360,is-not-biased,84,gpt-5.4-mini,
78,1361,is-not-biased,86,gpt-5.4-mini,
87,1362,is-not-biased,84,gpt-5.4-mini,
157,1363,is-biased,84,gpt-5.4-mini,
147,1364,is-not-biased,92,gpt-5.4-mini,
174,1365,is-not-biased,86,gpt-5.4-mini,
245,1366,is-biased,86,gpt-5.4-mini,
7,1367,is-not-biased,86,gpt-5.4-mini,
128,1368,is-not-biased,92,gpt-5.4-mini,
74,1369,is-not-biased,86,gpt-5.4-mini,
154,1370,is-not-biased,86,gpt-5.4-mini,
184,1371,is-biased,78,gpt-5.4-mini,
145,1372,is-biased,84,gpt-5.4-mini,
284,1373,is-biased,92,gpt-5.4-mini,
76,1374,is-not-biased,84,gpt-5.4-mini,
185,1375,is-biased,84,gpt-5.4-mini,
137,1376,is-not-biased,92,gpt-5.4-mini,
152,1377,is-biased,84,gpt-5.4-mini,
157,1378,is-biased,84,gpt-5.4-mini,
267,1379,is-not-biased,98,gpt-5.4-mini,
159,1380,is-biased,92,gpt-5.4-mini,
104,1381,is-biased,84,gpt-5.4-mini,
2,1382,is-not-biased,95,gpt-5.4-mini,
169,1383,is-not-biased,84,gpt-5.4-mini,
37,1384,is-not-biased,86,gpt-5.4-mini,
230,1385,is-not-biased,93,gpt-5.4-mini,
184,1386,is-biased,78,gpt-5.4-mini,
95,1387,is-not-biased,84,gpt-5.4-mini,
230,1388,is-biased,84,gpt-5.4-mini,
174,1389,is-not-biased,86,gpt-5.4-mini,
278,1390,is-biased,84,gpt-5.4-mini,
162,1391,is-not-biased,86,gpt-5.4-mini,
121,1392,is-biased,78,gpt-5.4-mini,
67,1393,is-not-biased,86,gpt-5.4-mini,
89,1394,is-not-biased,84,gpt-5.4-mini,
131,1395,is-biased,78,gpt-5.4-mini,
2,1396,is-not-biased,95,gpt-5.4-mini,
41,1397,is-not-biased,84,gpt-5.4-mini,
211,1398,is-not-biased,92,gpt-5.4-mini,
239,1399,is-not-biased,92,gpt-5.4-mini,
125,1400,is-not-biased,86,gpt-5.4-mini,
194,1401,is-not-biased,93,gpt-5.4-mini,
2,1402,is-not-biased,95,gpt-5.4-mini,
157,1403,is-biased,84,gpt-5.4-mini,
97,1404,is-not-biased,94,gpt-5.4-mini,
157,1405,is-biased,84,gpt-5.4-mini,
237,1406,is-biased,84,gpt-5.4-mini,
169,1407,is-not-biased,84,gpt-5.4-mini,
101,1408,is-not-biased,92,gpt-5.4-mini,
193,1409,is-not-biased,92,gpt-5.4-mini,
262,1410,is-biased,78,gpt-5.4-mini,
29,1411,is-not-biased,86,gpt-5.4-mini,
95,1412,is-not-biased,84,gpt-5.4-mini,
141,1413,is-not-biased,86,gpt-5.4-mini,
121,1414,is-biased,78,gpt-5.4-mini,
95,1415,is-not-biased,84,gpt-5.4-mini,
152,1416,is-biased,86,gpt-5.4-mini,
286,1417,is-not-biased,93,gpt-5.4-mini,
76,1418,is-not-biased,86,gpt-5.4-mini,
59,1419,is-not-biased,86,gpt-5.4-mini,
75,1420,is-not-biased,96,gpt-5.4-mini,
132,1421,is-not-biased,84,gpt-5.4-mini,
195,1422,is-not-biased,86,gpt-5.4-mini,
230,1423,is-biased,84,gpt-5.4-mini,
281,1424,is-not-biased,92,gpt-5.4-mini,
104,1425,is-biased,84,gpt-5.4-mini,
164,1426,is-not-biased,93,gpt-5.4-mini,
223,1427,is-not-biased,86,gpt-5.4-mini,
148,1428,is-not-biased,98,gpt-5.4-mini,
155,1429,is-not-biased,96,gpt-5.4-mini,
133,1430,is-not-biased,84,gpt-5.4-mini,
121,1431,is-biased,84,gpt-5.4-mini,
129,1432,is-not-biased,92,gpt-5.4-mini,
114,1433,is-not-biased,84,gpt-5.4-mini,
112,1434,is-not-biased,84,gpt-5.4-mini,
109,1435,is-not-biased,92,gpt-5.4-mini,
159,1436,is-biased,92,gpt-5.4-mini,
94,1437,is-not-biased,86,gpt-5.4-mini,
204,1438,is-biased,84,gpt-5.4-mini,
161,1439,is-not-biased,84,gpt-5.4-mini,
173,1440,is-biased,84,gpt-5.4-mini,
282,1441,is-not-biased,86,gpt-5.4-mini,
268,1442,is-biased,78,gpt-5.4-mini,
186,1443,is-biased,86,gpt-5.4-mini,
157,1444,is-biased,84,gpt-5.4-mini,
101,1445,is-not-biased,92,gpt-5.4-mini,
109,1446,is-not-biased,86,gpt-5.4-mini,
98,1447,is-not-biased,92,gpt-5.4-mini,
122,1448,is-biased,84,gpt-5.4-mini,
146,1449,is-not-biased,92,gpt-5.4-mini,
283,1450,is-biased,92,gpt-5.4-mini,
204,1451,is-biased,84,gpt-5.4-mini,
143,1452,is-biased,86,gpt-5.4-mini,
20,1453,is-not-biased,84,gpt-5.4-mini,
77,1454,is-not-biased,92,gpt-5.4-mini,
230,1455,is-biased,84,gpt-5.4-mini,
59,1456,is-not-biased,86,gpt-5.4-mini,
155,1457,is-not-biased,96,gpt-5.4-mini,
41,1458,is-not-biased,84,gpt-5.4-mini,
250,1459,is-biased,84,gpt-5.4-mini,
87,1460,is-not-biased,84,gpt-5.4-mini,
130,1461,is-not-biased,84,gpt-5.4-mini,
181,1462,is-not-biased,84,gpt-5.4-mini,
25,1463,is-not-biased,86,gpt-5.4-mini,
20,1464,is-not-biased,84,gpt-5.4-mini,
179,1465,is-not-biased,78,gpt-5.4-mini,
98,1466,is-not-biased,92,gpt-5.4-mini,
233,1467,is-not-biased,84,gpt-5.4-mini,
185,1468,is-biased,86,gpt-5.4-mini,
245,1469,is-biased,86,gpt-5.4-mini,
33,1470,is-not-biased,94,gpt-5.4-mini,
130,1471,is-not-biased,84,gpt-5.4-mini,
193,1472,is-not-biased,92,gpt-5.4-mini,
191,1473,is-not-biased,86,gpt-5.4-mini,
235,1474,is-biased,78,gpt-5.4-mini,
151,1475,is-not-biased,96,gpt-5.4-mini,
248,1476,is-not-biased,84,gpt-5.4-mini,
90,1477,is-biased,84,gpt-5.4-mini,
241,1478,is-not-biased,86,gpt-5.4-mini,
163,1479,is-not-biased,92,gpt-5.4-mini,
136,1480,is-not-biased,92,gpt-5.4-mini,
136,1481,is-not-biased,92,gpt-5.4-mini,
81,1482,is-not-biased,94,gpt-5.4-mini,
10,1483,is-not-biased,96,gpt-5.4-mini,
34,1484,is-not-biased,92,gpt-5.4-mini,
133,1485,is-not-biased,84,gpt-5.4-mini,
21,1486,is-not-biased,86,gpt-5.4-mini,
267,1487,is-not-biased,98,gpt-5.4-mini,
137,1488,is-not-biased,93,gpt-5.4-mini,
136,1489,is-not-biased,92,gpt-5.4-mini,
80,1490,is-biased,84,gpt-5.4-mini,
74,1491,is-not-biased,84,gpt-5.4-mini,
131,1492,is-biased,78,gpt-5.4-mini,
74,1493,is-not-biased,86,gpt-5.4-mini,
133,1494,is-not-biased,84,gpt-5.4-mini,
29,1495,is-not-biased,86,gpt-5.4-mini,
130,1496,is-not-biased,84,gpt-5.4-mini,
132,1497,is-not-biased,84,gpt-5.4-mini,
131,1498,is-biased,78,gpt-5.4-mini,
179,1499,is-not-biased,78,gpt-5.4-mini,
258,1500,is-not-biased,86,gpt-5.4-mini,
14,1501,is-not-biased,86,gpt-5.4-mini,
80,1502,is-biased,84,gpt-5.4-mini,
10,1503,is-not-biased,96,gpt-5.4-mini,
29,1504,is-not-biased,86,gpt-5.4-mini,
242,1505,is-not-biased,86,gpt-5.4-mini,
75,1506,is-not-biased,96,gpt-5.4-mini,
208,1507,is-not-biased,86,gpt-5.4-mini,
43,1508,is-biased,78,gpt-5.4-mini,
129,1509,is-not-biased,86,gpt-5.4-mini,
132,1510,is-biased,84,gpt-5.4-mini,
258,1511,is-not-biased,86,gpt-5.4-mini,
130,1512,is-not-biased,84,gpt-5.4-mini,
182,1513,is-biased,86,gpt-5.4-mini,
74,1514,is-not-biased,86,gpt-5.4-mini,
132,1515,is-not-biased,84,gpt-5.4-mini,
133,1516,is-not-biased,84,gpt-5.4-mini,
236,1517,is-biased,78,gpt-5.4-mini,
208,1518,is-not-biased,86,gpt-5.4-mini,
136,1519,is-not-biased,92,gpt-5.4-mini,
14,1520,is-not-biased,86,gpt-5.4-mini,
136,1521,is-not-biased,92,gpt-5.4-mini,
129,1522,is-not-biased,92,gpt-5.4-mini,
133,1523,is-not-biased,84,gpt-5.4-mini,
132,1524,is-not-biased,84,gpt-5.4-mini,
130,1525,is-not-biased,84,gpt-5.4-mini,
80,1526,is-biased,84,gpt-5.4-mini,
137,1527,is-not-biased,92,gpt-5.4-mini,
133,1528,is-not-biased,84,gpt-5.4-mini,
14,1529,is-not-biased,86,gpt-5.4-mini,
262,1530,is-not-biased,86,gpt-5.4-mini,
236,1531,is-not-biased,86,gpt-5.4-mini,
133,1532,is-not-biased,84,gpt-5.4-mini,
129,1533,is-not-biased,92,gpt-5.4-mini,
208,1534,is-not-biased,86,gpt-5.4-mini,
129,1535,is-not-biased,86,gpt-5.4-mini,
129,1536,is-not-biased,92,gpt-5.4-mini,
134,1537,is-not-biased,84,gpt-5.4-mini,
249,1538,is-not-biased,92,gpt-5.4-mini,
129,1539,is-not-biased,92,gpt-5.4-mini,
267,1540,is-not-biased,98,gpt-5.4-mini,
131,1541,is-biased,78,gpt-5.4-mini,
248,1542,is-not-biased,78,gpt-5.4-mini,
24,1543,is-not-biased,96,gpt-5.4-mini,
246,1544,is-not-biased,86,gpt-5.4-mini,
267,1545,is-not-biased,98,gpt-5.4-mini,
71,1546,is-biased,84,gpt-5.4-mini,
133,1547,is-not-biased,84,gpt-5.4-mini,
131,1548,is-not-biased,84,gpt-5.4-mini,
131,1549,is-biased,78,gpt-5.4-mini,
130,1550,is-not-biased,84,gpt-5.4-mini,
236,1551,is-biased,78,gpt-5.4-mini,
36,1552,is-not-biased,95,gpt-5.4-mini,
77,1553,is-not-biased,92,gpt-5.4-mini,
208,1554,is-not-biased,86,gpt-5.4-mini,
80,1555,is-biased,84,gpt-5.4-mini,
136,1556,is-not-biased,92,gpt-5.4-mini,
130,1557,is-not-biased,84,gpt-5.4-mini,
11,1558,is-not-biased,84,gpt-5.4-mini,
229,1559,is-not-biased,84,gpt-5.4-mini,
182,1560,is-biased,86,gpt-5.4-mini,
236,1561,is-not-biased,86,gpt-5.4-mini,
130,1562,is-not-biased,84,gpt-5.4-mini,
136,1563,is-not-biased,92,gpt-5.4-mini,
65,1564,is-not-biased,84,gpt-5.4-mini,
237,1565,is-biased,84,gpt-5.4-mini,
267,1566,is-not-biased,98,gpt-5.4-mini,
208,1567,is-not-biased,84,gpt-5.4-mini,
134,1568,is-not-biased,84,gpt-5.4-mini,
235,1569,is-biased,78,gpt-5.4-mini,
130,1570,is-not-biased,84,gpt-5.4-mini,
130,1571,is-not-biased,84,gpt-5.4-mini,
208,1572,is-not-biased,86,gpt-5.4-mini,
136,1573,is-not-biased,92,gpt-5.4-mini,
133,1574,is-not-biased,84,gpt-5.4-mini,
246,1575,is-not-biased,86,gpt-5.4-mini,
242,1576,is-not-biased,86,gpt-5.4-mini,
79,1577,is-not-biased,96,gpt-5.4-mini,
267,1578,is-not-biased,98,gpt-5.4-mini,
34,1579,is-not-biased,92,gpt-5.4-mini,
200,1580,is-not-biased,92,gpt-5.4-mini,
213,1581,is-biased,84,gpt-5.4-mini,
184,1582,is-not-biased,84,gpt-5.4-mini,
69,1583,is-not-biased,84,gpt-5.4-mini,
214,1584,is-biased,95,gpt-5.4-mini,
76,1585,is-not-biased,86,gpt-5.4-mini,
125,1586,is-not-biased,86,gpt-5.4-mini,
184,1587,is-biased,78,gpt-5.4-mini,
221,1588,is-not-biased,92,gpt-5.4-mini,
260,1589,is-not-biased,84,gpt-5.4-mini,
3,1590,is-not-biased,92,gpt-5.4-mini,
123,1591,is-not-biased,84,gpt-5.4-mini,
125,1592,is-not-biased,86,gpt-5.4-mini,
260,1593,is-not-biased,84,gpt-5.4-mini,
127,1594,is-not-biased,86,gpt-5.4-mini,
281,1595,is-not-biased,92,gpt-5.4-mini,
289,1596,is-not-biased,96,gpt-5.4-mini,
72,1597,is-not-biased,84,gpt-5.4-mini,
263,1598,is-not-biased,84,gpt-5.4-mini,
213,1599,is-biased,84,gpt-5.4-mini,
119,1600,is-not-biased,86,gpt-5.4-mini,
72,1601,is-not-biased,84,gpt-5.4-mini,
118,1602,is-not-biased,84,gpt-5.4-mini,
70,1603,is-not-biased,94,gpt-5.4-mini,
184,1604,is-biased,78,gpt-5.4-mini,
76,1605,is-not-biased,84,gpt-5.4-mini,
65,1606,is-not-biased,84,gpt-5.4-mini,
127,1607,is-not-biased,92,gpt-5.4-mini,
76,1608,is-not-biased,86,gpt-5.4-mini,
73,1609,is-biased,84,gpt-5.4-mini,
70,1610,is-not-biased,94,gpt-5.4-mini,
117,1611,is-not-biased,92,gpt-5.4-mini,
125,1612,is-not-biased,86,gpt-5.4-mini,
122,1613,is-biased,86,gpt-5.4-mini,
248,1614,is-not-biased,78,gpt-5.4-mini,
69,1615,is-not-biased,84,gpt-5.4-mini,
3,1616,is-not-biased,92,gpt-5.4-mini,
288,1617,is-biased,86,gpt-5.4-mini,
213,1618,is-biased,84,gpt-5.4-mini,
119,1619,is-not-biased,86,gpt-5.4-mini,
118,1620,is-not-biased,84,gpt-5.4-mini,
75,1621,is-not-biased,96,gpt-5.4-mini,
71,1622,is-biased,84,gpt-5.4-mini,
119,1623,is-not-biased,86,gpt-5.4-mini,
128,1624,is-not-biased,92,gpt-5.4-mini,
123,1625,is-not-biased,92,gpt-5.4-mini,
260,1626,is-not-biased,84,gpt-5.4-mini,
119,1627,is-not-biased,86,gpt-5.4-mini,
119,1628,is-not-biased,86,gpt-5.4-mini,
65,1629,is-not-biased,84,gpt-5.4-mini,
76,1630,is-not-biased,84,gpt-5.4-mini,
63,1631,is-not-biased,84,gpt-5.4-mini,
262,1632,is-biased,78,gpt-5.4-mini,
121,1633,is-biased,78,gpt-5.4-mini,
126,1634,is-not-biased,92,gpt-5.4-mini,
72,1635,is-not-biased,84,gpt-5.4-mini,
123,1636,is-not-biased,84,gpt-5.4-mini,
127,1637,is-not-biased,86,gpt-5.4-mini,
286,1638,is-not-biased,94,gpt-5.4-mini,
32,1639,is-not-biased,86,gpt-5.4-mini,
119,1640,is-not-biased,86,gpt-5.4-mini,
121,1641,is-biased,78,gpt-5.4-mini,
70,1642,is-not-biased,94,gpt-5.4-mini,
4,1643,is-not-biased,86,gpt-5.4-mini,
76,1644,is-not-biased,86,gpt-5.4-mini,
15,1645,is-not-biased,86,gpt-5.4-mini,
124,1646,is-not-biased,96,gpt-5.4-mini,
288,1647,is-biased,86,gpt-5.4-mini,
126,1648,is-not-biased,92,gpt-5.4-mini,
214,1649,is-biased,95,gpt-5.4-mini,
128,1650,is-not-biased,86,gpt-5.4-mini,
243,1651,is-not-biased,96,gpt-5.4-mini,
126,1652,is-not-biased,92,gpt-5.4-mini,
213,1653,is-biased,84,gpt-5.4-mini,
288,1654,is-biased,86,gpt-5.4-mini,
34,1655,is-not-biased,92,gpt-5.4-mini,
71,1656,is-biased,84,gpt-5.4-mini,
127,1657,is-not-biased,92,gpt-5.4-mini,
73,1658,is-biased,84,gpt-5.4-mini,
126,1659,is-not-biased,92,gpt-5.4-mini,
248,1660,is-not-biased,84,gpt-5.4-mini,
43,1661,is-biased,78,gpt-5.4-mini,
76,1662,is-not-biased,86,gpt-5.4-mini,
128,1663,is-not-biased,92,gpt-5.4-mini,
175,1664,is-biased,84,gpt-5.4-mini,
118,1665,is-not-biased,84,gpt-5.4-mini,
15,1666,is-not-biased,86,gpt-5.4-mini,
125,1667,is-not-biased,86,gpt-5.4-mini,
288,1668,is-biased,86,gpt-5.4-mini,
263,1669,is-not-biased,84,gpt-5.4-mini,
70,1670,is-not-biased,92,gpt-5.4-mini,
286,1671,is-not-biased,92,gpt-5.4-mini,
74,1672,is-not-biased,86,gpt-5.4-mini,
119,1673,is-not-biased,86,gpt-5.4-mini,
122,1674,is-biased,86,gpt-5.4-mini,
122,1675,is-biased,84,gpt-5.4-mini,
