article_id,index,source,llm_assessment,llm_confidence,llm_model,llm_error
240,975,FOX,is-not-biased,86,gpt-5.4-mini,
45,976,BBC,is-not-biased,84,gpt-5.4-mini,
227,977,FOX,is-not-biased,84,gpt-5.4-mini,
80,978,BBC,is-biased,78,gpt-5.4-mini,
21,979,BBC,is-not-biased,92,gpt-5.4-mini,
265,980,FOX,is-biased,84,gpt-5.4-mini,
96,981,BBC,is-not-biased,86,gpt-5.4-mini,
209,982,FOX,is-not-biased,84,gpt-5.4-mini,
87,983,BBC,is-not-biased,86,gpt-5.4-mini,
192,984,FOX,is-not-biased,84,gpt-5.4-mini,
253,985,FOX,is-biased,84,gpt-5.4-mini,
115,986,CNN,is-not-biased,92,gpt-5.4-mini,
82,987,BBC,is-biased,84,gpt-5.4-mini,
277,988,FOX,is-not-biased,94,gpt-5.4-mini,
94,989,BBC,is-not-biased,92,gpt-5.4-mini,
203,990,FOX,is-not-biased,96,gpt-5.4-mini,
5,991,BBC,is-not-biased,92,gpt-5.4-mini,
263,992,FOX,is-not-biased,84,gpt-5.4-mini,
271,993,FOX,is-not-biased,92,gpt-5.4-mini,
172,994,CNN,is-not-biased,94,gpt-5.4-mini,
259,995,FOX,is-biased,92,gpt-5.4-mini,
116,996,CNN,is-not-biased,84,gpt-5.4-mini,
131,997,CNN,is-not-biased,84,gpt-5.4-mini,
33,998,BBC,is-not-biased,93,gpt-5.4-mini,
262,999,FOX,is-not-biased,84,gpt-5.4-mini,
157,1000,CNN,is-biased,84,gpt-5.4-mini,
141,1001,CNN,is-not-biased,84,gpt-5.4-mini,
136,1002,CNN,is-not-biased,92,gpt-5.4-mini,
105,1003,BBC,is-not-biased,86,gpt-5.4-mini,
137,1004,CNN,is-not-biased,92,gpt-5.4-mini,
169,1005,CNN,is-not-biased,84,gpt-5.4-mini,
0,1006,BBC,is-not-biased,92,gpt-5.4-mini,
266,1007,FOX,is-not-biased,86,gpt-5.4-mini,
95,1008,BBC,is-not-biased,84,gpt-5.4-mini,
112,1009,CNN,is-not-biased,84,gpt-5.4-mini,
16,1010,BBC,is-not-biased,92,gpt-5.4-mini,
94,1011,BBC,is-not-biased,92,gpt-5.4-mini,
101,1012,BBC,is-not-biased,92,gpt-5.4-mini,
38,1013,BBC,is-not-biased,86,gpt-5.4-mini,
187,1014,FOX,is-not-biased,86,gpt-5.4-mini,
215,1015,FOX,is-not-biased,84,gpt-5.4-mini,
262,1016,FOX,is-not-biased,84,gpt-5.4-mini,
230,1017,FOX,is-not-biased,92,gpt-5.4-mini,
111,1018,CNN,is-biased,84,gpt-5.4-mini,
108,1019,BBC,is-not-biased,84,gpt-5.4-mini,
205,1020,FOX,is-not-biased,84,gpt-5.4-mini,
167,1021,CNN,is-not-biased,84,gpt-5.4-mini,
122,1022,CNN,is-biased,86,gpt-5.4-mini,
195,1023,FOX,is-not-biased,86,gpt-5.4-mini,
151,1024,CNN,is-not-biased,95,gpt-5.4-mini,
9,1025,BBC,is-biased,78,gpt-5.4-mini,
281,1026,FOX,is-not-biased,86,gpt-5.4-mini,
161,1027,CNN,is-not-biased,84,gpt-5.4-mini,
86,1028,BBC,is-not-biased,94,gpt-5.4-mini,
77,1029,BBC,is-not-biased,93,gpt-5.4-mini,
237,1030,FOX,is-biased,84,gpt-5.4-mini,
205,1031,FOX,is-not-biased,84,gpt-5.4-mini,
275,1032,FOX,is-biased,84,gpt-5.4-mini,
162,1033,CNN,is-not-biased,84,gpt-5.4-mini,
145,1034,CNN,is-biased,84,gpt-5.4-mini,
132,1035,CNN,is-not-biased,78,gpt-5.4-mini,
101,1036,BBC,is-not-biased,92,gpt-5.4-mini,
159,1037,CNN,is-biased,92,gpt-5.4-mini,
244,1038,FOX,is-not-biased,84,gpt-5.4-mini,
119,1039,CNN,is-not-biased,86,gpt-5.4-mini,
79,1040,BBC,is-not-biased,96,gpt-5.4-mini,
115,1041,CNN,is-not-biased,92,gpt-5.4-mini,
22,1042,BBC,is-not-biased,93,gpt-5.4-mini,
157,1043,CNN,is-biased,78,gpt-5.4-mini,
180,1044,FOX,is-not-biased,86,gpt-5.4-mini,
122,1045,CNN,is-biased,92,gpt-5.4-mini,
258,1046,FOX,is-not-biased,86,gpt-5.4-mini,
143,1047,CNN,is-biased,86,gpt-5.4-mini,
265,1048,FOX,is-biased,84,gpt-5.4-mini,
151,1049,CNN,is-not-biased,96,gpt-5.4-mini,
204,1050,FOX,is-biased,78,gpt-5.4-mini,
153,1051,CNN,is-not-biased,84,gpt-5.4-mini,
277,1052,FOX,is-not-biased,94,gpt-5.4-mini,
92,1053,BBC,is-not-biased,96,gpt-5.4-mini,
22,1054,BBC,is-not-biased,92,gpt-5.4-mini,
142,1055,CNN,is-not-biased,84,gpt-5.4-mini,
208,1056,FOX,is-not-biased,78,gpt-5.4-mini,
262,1057,FOX,is-not-biased,84,gpt-5.4-mini,
59,1058,BBC,is-not-biased,86,gpt-5.4-mini,
110,1059,CNN,is-biased,84,gpt-5.4-mini,
210,1060,FOX,is-biased,78,gpt-5.4-mini,
147,1061,CNN,is-not-biased,92,gpt-5.4-mini,
237,1062,FOX,is-biased,84,gpt-5.4-mini,
152,1063,CNN,is-biased,84,gpt-5.4-mini,
22,1064,BBC,is-not-biased,93,gpt-5.4-mini,
40,1065,BBC,is-not-biased,84,gpt-5.4-mini,
60,1066,BBC,is-not-biased,92,gpt-5.4-mini,
229,1067,FOX,is-biased,84,gpt-5.4-mini,
230,1068,FOX,is-not-biased,92,gpt-5.4-mini,
86,1069,BBC,is-not-biased,94,gpt-5.4-mini,
210,1070,FOX,is-biased,78,gpt-5.4-mini,
40,1071,BBC,is-not-biased,84,gpt-5.4-mini,
175,1072,FOX,is-biased,78,gpt-5.4-mini,
289,1073,FOX,is-not-biased,94,gpt-5.4-mini,
148,1074,CNN,is-not-biased,96,gpt-5.4-mini,
95,1075,BBC,is-not-biased,84,gpt-5.4-mini,
147,1076,CNN,is-not-biased,92,gpt-5.4-mini,
134,1077,CNN,is-not-biased,84,gpt-5.4-mini,
201,1078,FOX,is-not-biased,94,gpt-5.4-mini,
116,1079,CNN,is-not-biased,84,gpt-5.4-mini,
90,1080,BBC,is-biased,84,gpt-5.4-mini,
17,1081,BBC,is-not-biased,92,gpt-5.4-mini,
157,1082,CNN,is-biased,84,gpt-5.4-mini,
141,1083,CNN,is-not-biased,84,gpt-5.4-mini,
231,1084,FOX,is-not-biased,92,gpt-5.4-mini,
223,1085,FOX,is-not-biased,86,gpt-5.4-mini,
82,1086,BBC,is-not-biased,84,gpt-5.4-mini,
106,1087,BBC,is-not-biased,89,gpt-5.4-mini,
263,1088,FOX,is-not-biased,84,gpt-5.4-mini,
173,1089,FOX,is-biased,84,gpt-5.4-mini,
234,1090,FOX,is-not-biased,92,gpt-5.4-mini,
140,1091,CNN,is-not-biased,86,gpt-5.4-mini,
252,1092,FOX,is-biased,78,gpt-5.4-mini,
28,1093,BBC,is-not-biased,92,gpt-5.4-mini,
25,1094,BBC,is-not-biased,92,gpt-5.4-mini,
86,1095,BBC,is-not-biased,94,gpt-5.4-mini,
161,1096,CNN,is-not-biased,84,gpt-5.4-mini,
205,1097,FOX,is-not-biased,84,gpt-5.4-mini,
262,1098,FOX,is-not-biased,84,gpt-5.4-mini,
1,1099,BBC,is-not-biased,84,gpt-5.4-mini,
171,1100,CNN,is-not-biased,84,gpt-5.4-mini,
168,1101,CNN,is-not-biased,78,gpt-5.4-mini,
29,1102,BBC,is-not-biased,92,gpt-5.4-mini,
283,1103,FOX,is-biased,92,gpt-5.4-mini,
59,1104,BBC,is-not-biased,86,gpt-5.4-mini,
81,1105,BBC,is-not-biased,96,gpt-5.4-mini,
255,1106,FOX,is-not-biased,84,gpt-5.4-mini,
98,1107,BBC,is-not-biased,92,gpt-5.4-mini,
175,1108,FOX,is-biased,78,gpt-5.4-mini,
162,1109,CNN,is-not-biased,86,gpt-5.4-mini,
233,1110,FOX,is-not-biased,84,gpt-5.4-mini,
42,1111,BBC,is-not-biased,93,gpt-5.4-mini,
118,1112,CNN,is-not-biased,84,gpt-5.4-mini,
251,1113,FOX,is-not-biased,96,gpt-5.4-mini,
97,1114,BBC,is-not-biased,94,gpt-5.4-mini,
75,1115,BBC,is-not-biased,94,gpt-5.4-mini,
145,1116,CNN,is-biased,84,gpt-5.4-mini,
193,1117,FOX,is-not-biased,92,gpt-5.4-mini,
121,1118,CNN,is-biased,84,gpt-5.4-mini,
98,1119,BBC,is-not-biased,92,gpt-5.4-mini,
263,1120,FOX,is-not-biased,84,gpt-5.4-mini,
263,1121,FOX,is-not-biased,84,gpt-5.4-mini,
7,1122,BBC,is-not-biased,86,gpt-5.4-mini,
94,1123,BBC,is-not-biased,92,gpt-5.4-mini,
102,1124,BBC,is-not-biased,92,gpt-5.4-mini,
22,1125,BBC,is-not-biased,92,gpt-5.4-mini,
7,1126,BBC,is-not-biased,86,gpt-5.4-mini,
92,1127,BBC,is-not-biased,96,gpt-5.4-mini,
70,1128,BBC,is-not-biased,94,gpt-5.4-mini,
183,1129,FOX,is-not-biased,92,gpt-5.4-mini,
224,1130,FOX,is-biased,84,gpt-5.4-mini,
123,1131,CNN,is-not-biased,92,gpt-5.4-mini,
251,1132,FOX,is-not-biased,96,gpt-5.4-mini,
86,1133,BBC,is-not-biased,94,gpt-5.4-mini,
175,1134,FOX,is-biased,78,gpt-5.4-mini,
260,1135,FOX,is-biased,72,gpt-5.4-mini,
224,1136,FOX,is-biased,84,gpt-5.4-mini,
110,1137,CNN,is-biased,84,gpt-5.4-mini,
191,1138,FOX,is-not-biased,84,gpt-5.4-mini,
113,1139,CNN,is-not-biased,84,gpt-5.4-mini,
157,1140,CNN,is-biased,84,gpt-5.4-mini,
58,1141,BBC,is-not-biased,86,gpt-5.4-mini,
154,1142,CNN,is-not-biased,92,gpt-5.4-mini,
258,1143,FOX,is-not-biased,86,gpt-5.4-mini,
187,1144,FOX,is-not-biased,86,gpt-5.4-mini,
24,1145,BBC,is-not-biased,96,gpt-5.4-mini,
251,1146,FOX,is-not-biased,96,gpt-5.4-mini,
242,1147,FOX,is-not-biased,84,gpt-5.4-mini,
267,1148,FOX,is-not-biased,96,gpt-5.4-mini,
120,1149,CNN,is-biased,84,gpt-5.4-mini,
36,1150,BBC,is-not-biased,93,gpt-5.4-mini,
127,1151,CNN,is-not-biased,86,gpt-5.4-mini,
95,1152,BBC,is-not-biased,84,gpt-5.4-mini,
210,1153,FOX,is-biased,78,gpt-5.4-mini,
135,1154,CNN,is-not-biased,94,gpt-5.4-mini,
121,1155,CNN,is-biased,84,gpt-5.4-mini,
176,1156,FOX,is-not-biased,84,gpt-5.4-mini,
274,1157,FOX,is-not-biased,78,gpt-5.4-mini,
107,1158,BBC,is-not-biased,96,gpt-5.4-mini,
122,1159,CNN,is-biased,86,gpt-5.4-mini,
102,1160,BBC,is-not-biased,92,gpt-5.4-mini,
200,1161,FOX,is-not-biased,92,gpt-5.4-mini,
157,1162,CNN,is-biased,84,gpt-5.4-mini,
147,1163,CNN,is-not-biased,92,gpt-5.4-mini,
114,1164,CNN,is-not-biased,86,gpt-5.4-mini,
63,1165,BBC,is-not-biased,93,gpt-5.4-mini,
151,1166,CNN,is-not-biased,96,gpt-5.4-mini,
205,1167,FOX,is-not-biased,84,gpt-5.4-mini,
157,1168,CNN,is-biased,84,gpt-5.4-mini,
82,1169,BBC,is-not-biased,84,gpt-5.4-mini,
94,1170,BBC,is-not-biased,92,gpt-5.4-mini,
2,1171,BBC,is-not-biased,95,gpt-5.4-mini,
174,1172,FOX,is-not-biased,84,gpt-5.4-mini,
213,1173,FOX,is-biased,84,gpt-5.4-mini,
230,1174,FOX,is-not-biased,92,gpt-5.4-mini,
43,1175,BBC,is-not-biased,84,gpt-5.4-mini,
13,1176,BBC,is-not-biased,84,gpt-5.4-mini,
136,1177,CNN,is-not-biased,92,gpt-5.4-mini,
129,1178,CNN,is-not-biased,86,gpt-5.4-mini,
65,1179,BBC,is-not-biased,92,gpt-5.4-mini,
130,1180,CNN,is-not-biased,84,gpt-5.4-mini,
101,1181,BBC,is-not-biased,92,gpt-5.4-mini,
118,1182,CNN,is-not-biased,84,gpt-5.4-mini,
140,1183,CNN,is-not-biased,86,gpt-5.4-mini,
226,1184,FOX,is-not-biased,84,gpt-5.4-mini,
158,1185,CNN,is-not-biased,84,gpt-5.4-mini,
133,1186,CNN,is-not-biased,84,gpt-5.4-mini,
127,1187,CNN,is-not-biased,86,gpt-5.4-mini,
156,1188,CNN,is-not-biased,86,gpt-5.4-mini,
6,1189,BBC,is-not-biased,92,gpt-5.4-mini,
31,1190,BBC,is-not-biased,92,gpt-5.4-mini,
166,1191,CNN,is-not-biased,86,gpt-5.4-mini,
168,1192,CNN,is-not-biased,78,gpt-5.4-mini,
250,1193,FOX,is-biased,84,gpt-5.4-mini,
145,1194,CNN,is-biased,84,gpt-5.4-mini,
16,1195,BBC,is-not-biased,92,gpt-5.4-mini,
114,1196,CNN,is-not-biased,84,gpt-5.4-mini,
197,1197,FOX,is-biased,92,gpt-5.4-mini,
157,1198,CNN,is-biased,84,gpt-5.4-mini,
9,1199,BBC,is-biased,78,gpt-5.4-mini,
21,1200,BBC,is-not-biased,92,gpt-5.4-mini,
279,1201,FOX,is-not-biased,78,gpt-5.4-mini,
7,1202,BBC,is-not-biased,86,gpt-5.4-mini,
203,1203,FOX,is-not-biased,96,gpt-5.4-mini,
169,1204,CNN,is-not-biased,84,gpt-5.4-mini,
54,1205,BBC,is-not-biased,94,gpt-5.4-mini,
252,1206,FOX,is-biased,78,gpt-5.4-mini,
207,1207,FOX,is-biased,96,gpt-5.4-mini,
129,1208,CNN,is-not-biased,86,gpt-5.4-mini,
133,1209,CNN,is-not-biased,84,gpt-5.4-mini,
166,1210,CNN,is-not-biased,86,gpt-5.4-mini,
74,1211,BBC,is-not-biased,84,gpt-5.4-mini,
266,1212,FOX,is-not-biased,84,gpt-5.4-mini,
133,1213,CNN,is-not-biased,84,gpt-5.4-mini,
167,1214,CNN,is-not-biased,84,gpt-5.4-mini,
100,1215,BBC,is-not-biased,84,gpt-5.4-mini,
229,1216,FOX,is-biased,84,gpt-5.4-mini,
167,1217,CNN,is-not-biased,84,gpt-5.4-mini,
225,1218,FOX,is-not-biased,93,gpt-5.4-mini,
92,1219,BBC,is-not-biased,96,gpt-5.4-mini,
123,1220,CNN,is-not-biased,92,gpt-5.4-mini,
185,1221,FOX,is-biased,84,gpt-5.4-mini,
90,1222,BBC,is-biased,84,gpt-5.4-mini,
140,1223,CNN,is-not-biased,86,gpt-5.4-mini,
265,1224,FOX,is-biased,84,gpt-5.4-mini,
98,1225,BBC,is-not-biased,92,gpt-5.4-mini,
101,1226,BBC,is-not-biased,92,gpt-5.4-mini,
144,1227,CNN,is-not-biased,92,gpt-5.4-mini,
195,1228,FOX,is-not-biased,86,gpt-5.4-mini,
128,1229,CNN,is-not-biased,92,gpt-5.4-mini,
167,1230,CNN,is-not-biased,84,gpt-5.4-mini,
161,1231,CNN,is-not-biased,84,gpt-5.4-mini,
114,1232,CNN,is-not-biased,86,gpt-5.4-mini,
212,1233,FOX,is-not-biased,86,gpt-5.4-mini,
271,1234,FOX,is-not-biased,92,gpt-5.4-mini,
143,1235,CNN,is-biased,84,gpt-5.4-mini,
144,1236,CNN,is-not-biased,92,gpt-5.4-mini,
261,1237,FOX,is-not-biased,84,gpt-5.4-mini,
246,1238,FOX,is-not-biased,84,gpt-5.4-mini,
104,1239,BBC,is-not-biased,84,gpt-5.4-mini,
155,1240,CNN,is-not-biased,96,gpt-5.4-mini,
204,1241,FOX,is-biased,78,gpt-5.4-mini,
29,1242,BBC,is-not-biased,92,gpt-5.4-mini,
20,1243,BBC,is-not-biased,84,gpt-5.4-mini,
141,1244,CNN,is-not-biased,84,gpt-5.4-mini,
74,1245,BBC,is-not-biased,84,gpt-5.4-mini,
284,1246,FOX,is-biased,92,gpt-5.4-mini,
113,1247,CNN,is-not-biased,84,gpt-5.4-mini,
157,1248,CNN,is-biased,84,gpt-5.4-mini,
284,1249,FOX,is-biased,92,gpt-5.4-mini,
20,1250,BBC,is-not-biased,84,gpt-5.4-mini,
178,1251,FOX,is-not-biased,86,gpt-5.4-mini,
208,1252,FOX,is-not-biased,84,gpt-5.4-mini,
182,1253,FOX,is-biased,92,gpt-5.4-mini,
241,1254,FOX,is-not-biased,86,gpt-5.4-mini,
121,1255,CNN,is-biased,84,gpt-5.4-mini,
143,1256,CNN,is-biased,84,gpt-5.4-mini,
68,1257,BBC,is-not-biased,86,gpt-5.4-mini,
233,1258,FOX,is-not-biased,84,gpt-5.4-mini,
123,1259,CNN,is-not-biased,92,gpt-5.4-mini,
65,1260,BBC,is-not-biased,92,gpt-5.4-mini,
193,1261,FOX,is-not-biased,92,gpt-5.4-mini,
155,1262,CNN,is-not-biased,96,gpt-5.4-mini,
115,1263,CNN,is-not-biased,92,gpt-5.4-mini,
75,1264,BBC,is-not-biased,94,gpt-5.4-mini,
167,1265,CNN,is-not-biased,84,gpt-5.4-mini,
147,1266,CNN,is-not-biased,92,gpt-5.4-mini,
264,1267,FOX,is-not-biased,86,gpt-5.4-mini,
224,1268,FOX,is-biased,78,gpt-5.4-mini,
77,1269,BBC,is-not-biased,92,gpt-5.4-mini,
270,1270,FOX,is-not-biased,84,gpt-5.4-mini,
145,1271,CNN,is-biased,84,gpt-5.4-mini,
157,1272,CNN,is-biased,84,gpt-5.4-mini,
162,1273,CNN,is-not-biased,84,gpt-5.4-mini,
165,1274,CNN,is-not-biased,86,gpt-5.4-mini,
136,1275,CNN,is-not-biased,92,gpt-5.4-mini,
119,1276,CNN,is-not-biased,86,gpt-5.4-mini,
230,1277,FOX,is-not-biased,92,gpt-5.4-mini,
112,1278,CNN,is-not-biased,84,gpt-5.4-mini,
105,1279,BBC,is-not-biased,86,gpt-5.4-mini,
11,1280,BBC,is-not-biased,84,gpt-5.4-mini,
270,1281,FOX,is-not-biased,84,gpt-5.4-mini,
65,1282,BBC,is-not-biased,92,gpt-5.4-mini,
95,1283,BBC,is-not-biased,84,gpt-5.4-mini,
274,1284,FOX,is-not-biased,78,gpt-5.4-mini,
94,1285,BBC,is-not-biased,92,gpt-5.4-mini,
129,1286,CNN,is-not-biased,86,gpt-5.4-mini,
93,1287,BBC,is-not-biased,92,gpt-5.4-mini,
129,1288,CNN,is-not-biased,86,gpt-5.4-mini,
58,1289,BBC,is-not-biased,86,gpt-5.4-mini,
125,1290,CNN,is-not-biased,84,gpt-5.4-mini,
159,1291,CNN,is-biased,92,gpt-5.4-mini,
221,1292,FOX,is-not-biased,92,gpt-5.4-mini,
103,1293,BBC,is-not-biased,93,gpt-5.4-mini,
19,1294,BBC,is-not-biased,94,gpt-5.4-mini,
160,1295,CNN,is-not-biased,84,gpt-5.4-mini,
223,1296,FOX,is-not-biased,86,gpt-5.4-mini,
141,1297,CNN,is-not-biased,84,gpt-5.4-mini,
171,1298,CNN,is-not-biased,84,gpt-5.4-mini,
157,1299,CNN,is-biased,84,gpt-5.4-mini,
20,1300,BBC,is-not-biased,84,gpt-5.4-mini,
154,1301,CNN,is-not-biased,92,gpt-5.4-mini,
235,1302,FOX,is-biased,86,gpt-5.4-mini,
140,1303,CNN,is-not-biased,86,gpt-5.4-mini,
169,1304,CNN,is-not-biased,84,gpt-5.4-mini,
70,1305,BBC,is-not-biased,94,gpt-5.4-mini,
63,1306,BBC,is-not-biased,93,gpt-5.4-mini,
5,1307,BBC,is-not-biased,92,gpt-5.4-mini,
38,1308,BBC,is-not-biased,86,gpt-5.4-mini,
209,1309,FOX,is-not-biased,84,gpt-5.4-mini,
24,1310,BBC,is-not-biased,96,gpt-5.4-mini,
240,1311,FOX,is-not-biased,86,gpt-5.4-mini,
101,1312,BBC,is-not-biased,94,gpt-5.4-mini,
178,1313,FOX,is-not-biased,86,gpt-5.4-mini,
65,1314,BBC,is-not-biased,86,gpt-5.4-mini,
239,1315,FOX,is-not-biased,92,gpt-5.4-mini,
184,1316,FOX,is-biased,84,gpt-5.4-mini,
69,1317,BBC,is-not-biased,92,gpt-5.4-mini,
105,1318,BBC,is-not-biased,86,gpt-5.4-mini,
195,1319,FOX,is-not-biased,86,gpt-5.4-mini,
189,1320,FOX,is-biased,72,gpt-5.4-mini,
112,1321,CNN,is-not-biased,84,gpt-5.4-mini,
76,1322,BBC,is-not-biased,86,gpt-5.4-mini,
98,1323,BBC,is-not-biased,92,gpt-5.4-mini,
61,1324,BBC,is-not-biased,86,gpt-5.4-mini,
128,1325,CNN,is-not-biased,94,gpt-5.4-mini,
213,1326,FOX,is-biased,84,gpt-5.4-mini,
22,1327,BBC,is-not-biased,93,gpt-5.4-mini,
283,1328,FOX,is-biased,95,gpt-5.4-mini,
90,1329,BBC,is-biased,84,gpt-5.4-mini,
284,1330,FOX,is-biased,92,gpt-5.4-mini,
34,1331,BBC,is-not-biased,92,gpt-5.4-mini,
40,1332,BBC,is-not-biased,84,gpt-5.4-mini,
50,1333,BBC,is-not-biased,84,gpt-5.4-mini,
145,1334,CNN,is-biased,84,gpt-5.4-mini,
130,1335,CNN,is-not-biased,84,gpt-5.4-mini,
279,1336,FOX,is-not-biased,78,gpt-5.4-mini,
20,1337,BBC,is-not-biased,84,gpt-5.4-mini,
179,1338,FOX,is-not-biased,84,gpt-5.4-mini,
105,1339,BBC,is-not-biased,86,gpt-5.4-mini,
186,1340,FOX,is-biased,86,gpt-5.4-mini,
210,1341,FOX,is-biased,78,gpt-5.4-mini,
235,1342,FOX,is-biased,86,gpt-5.4-mini,
22,1343,BBC,is-not-biased,93,gpt-5.4-mini,
140,1344,CNN,is-not-biased,86,gpt-5.4-mini,
169,1345,CNN,is-not-biased,84,gpt-5.4-mini,
166,1346,CNN,is-not-biased,86,gpt-5.4-mini,
148,1347,CNN,is-not-biased,96,gpt-5.4-mini,
112,1348,CNN,is-not-biased,84,gpt-5.4-mini,
151,1349,CNN,is-not-biased,96,gpt-5.4-mini,
203,1350,FOX,is-not-biased,96,gpt-5.4-mini,
134,1351,CNN,is-not-biased,84,gpt-5.4-mini,
81,1352,BBC,is-not-biased,96,gpt-5.4-mini,
11,1353,BBC,is-not-biased,84,gpt-5.4-mini,
115,1354,CNN,is-not-biased,92,gpt-5.4-mini,
95,1355,BBC,is-not-biased,84,gpt-5.4-mini,
89,1356,BBC,is-not-biased,84,gpt-5.4-mini,
10,1357,BBC,is-not-biased,95,gpt-5.4-mini,
20,1358,BBC,is-not-biased,84,gpt-5.4-mini,
233,1359,FOX,is-not-biased,84,gpt-5.4-mini,
59,1360,BBC,is-not-biased,86,gpt-5.4-mini,
78,1361,BBC,is-not-biased,92,gpt-5.4-mini,
87,1362,BBC,is-not-biased,86,gpt-5.4-mini,
157,1363,CNN,is-biased,84,gpt-5.4-mini,
147,1364,CNN,is-not-biased,92,gpt-5.4-mini,
174,1365,FOX,is-not-biased,84,gpt-5.4-mini,
245,1366,FOX,is-biased,84,gpt-5.4-mini,
7,1367,BBC,is-not-biased,86,gpt-5.4-mini,
128,1368,CNN,is-not-biased,92,gpt-5.4-mini,
74,1369,BBC,is-not-biased,84,gpt-5.4-mini,
154,1370,CNN,is-not-biased,92,gpt-5.4-mini,
184,1371,FOX,is-biased,84,gpt-5.4-mini,
145,1372,CNN,is-biased,84,gpt-5.4-mini,
284,1373,FOX,is-biased,92,gpt-5.4-mini,
76,1374,BBC,is-not-biased,86,gpt-5.4-mini,
185,1375,FOX,is-biased,84,gpt-5.4-mini,
137,1376,CNN,is-not-biased,92,gpt-5.4-mini,
152,1377,CNN,is-biased,84,gpt-5.4-mini,
157,1378,CNN,is-biased,84,gpt-5.4-mini,
267,1379,FOX,is-not-biased,96,gpt-5.4-mini,
159,1380,CNN,is-biased,92,gpt-5.4-mini,
104,1381,BBC,is-not-biased,84,gpt-5.4-mini,
2,1382,BBC,is-not-biased,95,gpt-5.4-mini,
169,1383,CNN,is-not-biased,84,gpt-5.4-mini,
37,1384,BBC,is-not-biased,86,gpt-5.4-mini,
230,1385,FOX,is-not-biased,92,gpt-5.4-mini,
184,1386,FOX,is-biased,84,gpt-5.4-mini,
95,1387,BBC,is-not-biased,84,gpt-5.4-mini,
230,1388,FOX,is-not-biased,92,gpt-5.4-mini,
174,1389,FOX,is-not-biased,84,gpt-5.4-mini,
278,1390,FOX,is-biased,92,gpt-5.4-mini,
162,1391,CNN,is-not-biased,84,gpt-5.4-mini,
121,1392,CNN,is-biased,84,gpt-5.4-mini,
67,1393,BBC,is-not-biased,92,gpt-5.4-mini,
89,1394,BBC,is-not-biased,84,gpt-5.4-mini,
131,1395,CNN,is-biased,78,gpt-5.4-mini,
2,1396,BBC,is-not-biased,95,gpt-5.4-mini,
41,1397,BBC,is-not-biased,92,gpt-5.4-mini,
211,1398,FOX,is-not-biased,86,gpt-5.4-mini,
239,1399,FOX,is-not-biased,92,gpt-5.4-mini,
125,1400,CNN,is-not-biased,86,gpt-5.4-mini,
194,1401,FOX,is-not-biased,94,gpt-5.4-mini,
2,1402,BBC,is-not-biased,95,gpt-5.4-mini,
157,1403,CNN,is-biased,84,gpt-5.4-mini,
97,1404,BBC,is-not-biased,94,gpt-5.4-mini,
157,1405,CNN,is-biased,84,gpt-5.4-mini,
237,1406,FOX,is-biased,86,gpt-5.4-mini,
169,1407,CNN,is-not-biased,84,gpt-5.4-mini,
101,1408,BBC,is-not-biased,94,gpt-5.4-mini,
193,1409,FOX,is-not-biased,92,gpt-5.4-mini,
262,1410,FOX,is-not-biased,84,gpt-5.4-mini,
29,1411,BBC,is-not-biased,92,gpt-5.4-mini,
95,1412,BBC,is-not-biased,84,gpt-5.4-mini,
141,1413,CNN,is-not-biased,84,gpt-5.4-mini,
121,1414,CNN,is-biased,84,gpt-5.4-mini,
95,1415,BBC,is-not-biased,84,gpt-5.4-mini,
152,1416,CNN,is-biased,84,gpt-5.4-mini,
286,1417,FOX,is-not-biased,92,gpt-5.4-mini,
76,1418,BBC,is-not-biased,86,gpt-5.4-mini,
59,1419,BBC,is-not-biased,86,gpt-5.4-mini,
75,1420,BBC,is-not-biased,94,gpt-5.4-mini,
132,1421,CNN,is-not-biased,78,gpt-5.4-mini,
195,1422,FOX,is-not-biased,92,gpt-5.4-mini,
230,1423,FOX,is-not-biased,92,gpt-5.4-mini,
281,1424,FOX,is-not-biased,92,gpt-5.4-mini,
104,1425,BBC,is-not-biased,84,gpt-5.4-mini,
164,1426,CNN,is-not-biased,94,gpt-5.4-mini,
223,1427,FOX,is-not-biased,86,gpt-5.4-mini,
148,1428,CNN,is-not-biased,96,gpt-5.4-mini,
155,1429,CNN,is-not-biased,96,gpt-5.4-mini,
133,1430,CNN,is-not-biased,84,gpt-5.4-mini,
121,1431,CNN,is-biased,84,gpt-5.4-mini,
129,1432,CNN,is-not-biased,86,gpt-5.4-mini,
114,1433,CNN,is-not-biased,84,gpt-5.4-mini,
112,1434,CNN,is-not-biased,84,gpt-5.4-mini,
109,1435,BBC,is-not-biased,92,gpt-5.4-mini,
159,1436,CNN,is-biased,92,gpt-5.4-mini,
94,1437,BBC,is-not-biased,92,gpt-5.4-mini,
204,1438,FOX,is-biased,78,gpt-5.4-mini,
161,1439,CNN,is-not-biased,84,gpt-5.4-mini,
173,1440,FOX,is-biased,84,gpt-5.4-mini,
282,1441,FOX,is-biased,72,gpt-5.4-mini,
268,1442,FOX,is-not-biased,84,gpt-5.4-mini,
186,1443,FOX,is-biased,86,gpt-5.4-mini,
157,1444,CNN,is-biased,84,gpt-5.4-mini,
101,1445,BBC,is-not-biased,92,gpt-5.4-mini,
109,1446,BBC,is-not-biased,92,gpt-5.4-mini,
98,1447,BBC,is-not-biased,92,gpt-5.4-mini,
