article_id,index,source,llm_assessment,llm_confidence,llm_model,llm_error
259,2000,FOX,is-not-biased,95,qwen3:30b,
208,1056,FOX,is-not-biased,95,qwen3:30b,
116,238,CNN,is-not-biased,95,qwen3:30b,
36,301,BBC,is-not-biased,95,qwen3:30b,
110,2001,CNN,is-not-biased,90,qwen3:30b,
113,742,CNN,is-not-biased,95,qwen3:30b,
265,2002,FOX,is-biased,85,qwen3:30b,
262,1057,FOX,is-not-biased,95,qwen3:30b,
259,2064,FOX,is-not-biased,90,qwen3:30b,
128,302,CNN,is-not-biased,95,qwen3:30b,
50,2065,BBC,is-not-biased,95,qwen3:30b,
242,239,FOX,is-not-biased,95,qwen3:30b,
106,743,BBC,is-not-biased,95,qwen3:30b,
50,2003,BBC,is-not-biased,95,qwen3:30b,
59,1058,BBC,is-not-biased,90,qwen3:30b,
50,240,BBC,is-not-biased,95,qwen3:30b,
82,744,BBC,is-not-biased,90,qwen3:30b,
263,303,FOX,is-not-biased,95,qwen3:30b,
193,2004,FOX,is-not-biased,100,qwen3:30b,
110,1059,CNN,is-not-biased,95,qwen3:30b,
55,2067,BBC,is-not-biased,95,qwen3:30b,
211,2066,FOX,is-not-biased,95,qwen3:30b,
156,304,CNN,is-not-biased,95,qwen3:30b,
155,241,CNN,is-not-biased,95,qwen3:30b,
215,2005,FOX,is-not-biased,95,qwen3:30b,
60,2068,BBC,is-not-biased,95,qwen3:30b,
210,1060,FOX,is-not-biased,90,qwen3:30b,
230,745,FOX,is-not-biased,95,qwen3:30b,
151,242,CNN,is-not-biased,95,qwen3:30b,
265,305,FOX,is-not-biased,95,qwen3:30b,
147,1061,CNN,is-not-biased,95,qwen3:30b,
276,2006,FOX,is-not-biased,95,qwen3:30b,
112,2069,CNN,is-not-biased,95,qwen3:30b,
265,746,FOX,is-not-biased,95,qwen3:30b,
160,243,CNN,is-not-biased,90,qwen3:30b,
172,747,CNN,is-not-biased,95,qwen3:30b,
227,306,FOX,is-not-biased,95,qwen3:30b,
41,2007,BBC,is-not-biased,95,qwen3:30b,
35,307,BBC,is-not-biased,95,qwen3:30b,
172,244,CNN,is-not-biased,95,qwen3:30b,
110,2070,CNN,is-not-biased,95,qwen3:30b,
237,1062,FOX,is-not-biased,90,qwen3:30b,
193,2008,FOX,is-not-biased,95,qwen3:30b,
287,748,FOX,is-not-biased,95,qwen3:30b,
152,1063,CNN,is-not-biased,95,qwen3:30b,
121,308,CNN,is-not-biased,95,qwen3:30b,
153,245,CNN,is-not-biased,95,qwen3:30b,
211,2071,FOX,is-not-biased,95,qwen3:30b,
113,2009,CNN,is-not-biased,95,qwen3:30b,
121,749,CNN,is-not-biased,95,qwen3:30b,
22,1064,BBC,is-not-biased,95,qwen3:30b,
114,2072,CNN,is-not-biased,95,qwen3:30b,
40,1065,BBC,is-not-biased,95,qwen3:30b,
22,309,BBC,is-not-biased,95,qwen3:30b,
240,246,FOX,is-not-biased,95,qwen3:30b,
161,750,CNN,is-not-biased,95,qwen3:30b,
193,2010,FOX,is-not-biased,95,qwen3:30b,
129,310,CNN,is-not-biased,95,qwen3:30b,
45,2073,BBC,is-not-biased,95,qwen3:30b,
285,751,FOX,is-not-biased,95,qwen3:30b,
243,247,FOX,is-not-biased,95,qwen3:30b,
60,1066,BBC,is-not-biased,95,qwen3:30b,
48,2011,BBC,is-not-biased,95,qwen3:30b,
116,2074,CNN,is-not-biased,95,qwen3:30b,
115,311,CNN,is-not-biased,95,qwen3:30b,
170,248,CNN,is-not-biased,95,qwen3:30b,
241,752,FOX,is-not-biased,95,qwen3:30b,
114,2075,CNN,is-not-biased,95,qwen3:30b,
229,1067,FOX,is-not-biased,90,qwen3:30b,
101,249,BBC,is-not-biased,95,qwen3:30b,
212,2012,FOX,is-not-biased,100,qwen3:30b,
119,312,CNN,is-not-biased,95,qwen3:30b,
230,1068,FOX,is-not-biased,95,qwen3:30b,
110,2013,CNN,is-not-biased,95,qwen3:30b,
287,753,FOX,is-not-biased,95,qwen3:30b,
193,2076,FOX,is-not-biased,95,qwen3:30b,
86,1069,BBC,is-not-biased,95,qwen3:30b,
112,313,CNN,is-not-biased,95,qwen3:30b,
215,2077,FOX,is-not-biased,95,qwen3:30b,
268,2014,FOX,is-not-biased,95,qwen3:30b,
248,754,FOX,is-not-biased,95,qwen3:30b,
186,250,FOX,is-not-biased,95,qwen3:30b,
162,755,CNN,is-not-biased,95,qwen3:30b,
154,314,CNN,is-not-biased,95,qwen3:30b,
210,1070,FOX,is-not-biased,90,qwen3:30b,
193,2078,FOX,is-not-biased,100,qwen3:30b,
265,2015,FOX,is-not-biased,95,qwen3:30b,
102,315,BBC,is-not-biased,95,qwen3:30b,
95,756,BBC,is-not-biased,95,qwen3:30b,
40,1071,BBC,is-not-biased,95,qwen3:30b,
248,251,FOX,is-biased,90,qwen3:30b,
253,252,FOX,is-biased,95,qwen3:30b,
19,316,BBC,is-not-biased,95,qwen3:30b,
246,253,FOX,is-not-biased,95,qwen3:30b,
259,2016,FOX,is-not-biased,95,qwen3:30b,
259,2079,FOX,is-biased,85,qwen3:30b,
159,757,CNN,is-not-biased,95,qwen3:30b,
175,1072,FOX,is-not-biased,95,qwen3:30b,
37,2080,BBC,is-not-biased,95,qwen3:30b,
210,317,FOX,is-not-biased,90,qwen3:30b,
212,2017,FOX,is-not-biased,95,qwen3:30b,
152,758,CNN,is-not-biased,90,qwen3:30b,
61,2018,BBC,is-not-biased,95,qwen3:30b,
181,254,FOX,is-not-biased,95,qwen3:30b,
289,1073,FOX,is-not-biased,95,qwen3:30b,
226,318,FOX,is-not-biased,95,qwen3:30b,
199,255,FOX,is-not-biased,95,qwen3:30b,
222,2081,FOX,is-not-biased,95,qwen3:30b,
148,1074,CNN,is-not-biased,95,qwen3:30b,
61,2082,BBC,is-not-biased,95,qwen3:30b,
199,759,FOX,is-not-biased,95,qwen3:30b,
50,2019,BBC,is-not-biased,95,qwen3:30b,
27,760,BBC,is-not-biased,95,qwen3:30b,
95,1075,BBC,is-not-biased,95,qwen3:30b,
238,2020,FOX,is-not-biased,100,qwen3:30b,
154,257,CNN,is-not-biased,95,qwen3:30b,
215,2083,FOX,is-not-biased,95,qwen3:30b,
261,319,FOX,is-biased,95,qwen3:30b,
102,320,BBC,is-not-biased,95,qwen3:30b,
147,1076,CNN,is-not-biased,95,qwen3:30b,
115,2084,CNN,is-not-biased,95,qwen3:30b,
50,2021,BBC,is-not-biased,95,qwen3:30b,
288,761,FOX,is-biased,90,qwen3:30b,
240,258,FOX,is-not-biased,95,qwen3:30b,
0,321,BBC,is-not-biased,95,qwen3:30b,
284,256,FOX,is-not-biased,95,qwen3:30b,
134,1077,CNN,is-not-biased,95,qwen3:30b,
52,2022,BBC,is-not-biased,95,qwen3:30b,
63,259,BBC,is-not-biased,95,qwen3:30b,
269,2085,FOX,is-not-biased,95,qwen3:30b,
187,762,FOX,is-not-biased,95,qwen3:30b,
252,763,FOX,is-not-biased,95,qwen3:30b,
201,1078,FOX,is-not-biased,95,qwen3:30b,
119,322,CNN,is-not-biased,90,qwen3:30b,
121,260,CNN,is-not-biased,95,qwen3:30b,
268,2023,FOX,is-not-biased,95,qwen3:30b,
278,2086,FOX,is-biased,95,qwen3:30b,
121,323,CNN,is-not-biased,95,qwen3:30b,
59,2024,BBC,is-not-biased,95,qwen3:30b,
116,1079,CNN,is-not-biased,95,qwen3:30b,
113,2087,CNN,is-not-biased,95,qwen3:30b,
274,764,FOX,is-not-biased,95,qwen3:30b,
42,324,BBC,is-not-biased,95,qwen3:30b,
72,261,BBC,is-not-biased,95,qwen3:30b,
159,765,CNN,is-not-biased,90,qwen3:30b,
114,2025,CNN,is-not-biased,95,qwen3:30b,
112,2088,CNN,is-not-biased,95,qwen3:30b,
90,1080,BBC,is-not-biased,95,qwen3:30b,
165,325,CNN,is-not-biased,95,qwen3:30b,
17,1081,BBC,is-not-biased,95,qwen3:30b,
61,2026,BBC,is-not-biased,95,qwen3:30b,
111,2089,CNN,is-not-biased,95,qwen3:30b,
123,766,CNN,is-not-biased,90,qwen3:30b,
279,262,FOX,is-not-biased,90,qwen3:30b,
142,515,CNN,is-not-biased,95,qwen3:30b,
50,1712,BBC,is-not-biased,95,qwen3:30b,
115,1901,CNN,is-not-biased,95,qwen3:30b,
62,2090,BBC,is-not-biased,95,qwen3:30b,
112,1902,CNN,is-not-biased,90,qwen3:30b,
177,516,FOX,is-not-biased,95,qwen3:30b,
195,2091,FOX,is-not-biased,95,qwen3:30b,
62,517,BBC,is-not-biased,95,qwen3:30b,
205,1713,FOX,is-not-biased,95,qwen3:30b,
59,2092,BBC,is-not-biased,95,qwen3:30b,
268,1903,FOX,is-not-biased,95,qwen3:30b,
25,518,BBC,is-not-biased,95,qwen3:30b,
114,1904,CNN,is-not-biased,95,qwen3:30b,
19,2093,BBC,is-not-biased,95,qwen3:30b,
205,1714,FOX,is-biased,95,qwen3:30b,
136,519,CNN,is-not-biased,95,qwen3:30b,
111,1905,CNN,is-not-biased,95,qwen3:30b,
193,1716,FOX,is-not-biased,100,qwen3:30b,
168,520,CNN,is-not-biased,95,qwen3:30b,
19,2094,BBC,is-not-biased,95,qwen3:30b,
265,1715,FOX,is-not-biased,90,qwen3:30b,
205,1906,FOX,is-not-biased,90,qwen3:30b,
195,2095,FOX,is-not-biased,95,qwen3:30b,
181,521,FOX,is-not-biased,95,qwen3:30b,
112,1907,CNN,is-not-biased,95,qwen3:30b,
110,1718,CNN,is-not-biased,95,qwen3:30b,
115,1719,CNN,is-not-biased,95,qwen3:30b,
8,522,BBC,is-not-biased,95,qwen3:30b,
259,1717,FOX,is-not-biased,85,qwen3:30b,
50,1908,BBC,is-not-biased,95,qwen3:30b,
114,2097,CNN,is-not-biased,95,qwen3:30b,
153,523,CNN,is-not-biased,95,qwen3:30b,
207,2096,FOX,is-not-biased,90,qwen3:30b,
112,1909,CNN,is-not-biased,95,qwen3:30b,
143,524,CNN,is-biased,85,qwen3:30b,
58,1720,BBC,is-not-biased,95,qwen3:30b,
116,1910,CNN,is-not-biased,95,qwen3:30b,
157,525,CNN,is-not-biased,95,qwen3:30b,
245,2098,FOX,is-not-biased,95,qwen3:30b,
192,2099,FOX,is-not-biased,95,qwen3:30b,
2,1911,BBC,is-not-biased,95,qwen3:30b,
269,1722,FOX,is-not-biased,95,qwen3:30b,
45,2100,BBC,is-not-biased,95,qwen3:30b,
112,526,CNN,is-not-biased,95,qwen3:30b,
114,1723,CNN,is-not-biased,95,qwen3:30b,
58,1912,BBC,is-not-biased,90,qwen3:30b,
50,2101,BBC,is-not-biased,95,qwen3:30b,
87,527,BBC,is-not-biased,95,qwen3:30b,
278,1721,FOX,is-not-biased,95,qwen3:30b,
86,528,BBC,is-not-biased,95,qwen3:30b,
215,1724,FOX,is-not-biased,95,qwen3:30b,
193,1913,FOX,is-not-biased,95,qwen3:30b,
59,2102,BBC,is-not-biased,90,qwen3:30b,
114,2103,CNN,is-not-biased,95,qwen3:30b,
222,1914,FOX,is-not-biased,95,qwen3:30b,
205,1725,FOX,is-not-biased,90,qwen3:30b,
50,1726,BBC,is-not-biased,95,qwen3:30b,
112,2104,CNN,is-not-biased,95,qwen3:30b,
181,529,FOX,is-not-biased,95,qwen3:30b,
115,530,CNN,is-not-biased,95,qwen3:30b,
193,1915,FOX,is-not-biased,95,qwen3:30b,
45,1727,BBC,is-not-biased,95,qwen3:30b,
53,1728,BBC,is-not-biased,95,qwen3:30b,
59,1916,BBC,is-not-biased,90,qwen3:30b,
50,2105,BBC,is-not-biased,95,qwen3:30b,
111,1917,CNN,is-not-biased,95,qwen3:30b,
127,532,CNN,is-not-biased,95,qwen3:30b,
179,531,FOX,is-not-biased,90,qwen3:30b,
50,2106,BBC,is-not-biased,90,qwen3:30b,
193,1918,FOX,is-not-biased,95,qwen3:30b,
28,2107,BBC,is-not-biased,95,qwen3:30b,
112,1919,CNN,is-not-biased,95,qwen3:30b,
265,533,FOX,is-not-biased,95,qwen3:30b,
215,1730,FOX,is-not-biased,95,qwen3:30b,
278,1729,FOX,is-biased,95,qwen3:30b,
57,1731,BBC,is-not-biased,95,qwen3:30b,
262,534,FOX,is-not-biased,95,qwen3:30b,
57,1920,BBC,is-not-biased,95,qwen3:30b,
192,2108,FOX,is-not-biased,90,qwen3:30b,
114,2109,CNN,is-not-biased,95,qwen3:30b,
149,535,CNN,is-not-biased,95,qwen3:30b,
114,1732,CNN,is-not-biased,95,qwen3:30b,
268,1921,FOX,is-not-biased,95,qwen3:30b,
58,2110,BBC,is-not-biased,95,qwen3:30b,
84,536,BBC,is-not-biased,95,qwen3:30b,
265,1922,FOX,is-not-biased,95,qwen3:30b,
47,2111,BBC,is-not-biased,95,qwen3:30b,
114,1734,CNN,is-not-biased,95,qwen3:30b,
168,537,CNN,is-not-biased,90,qwen3:30b,
195,1923,FOX,is-not-biased,95,qwen3:30b,
278,1733,FOX,is-biased,95,qwen3:30b,
110,2112,CNN,is-not-biased,90,qwen3:30b,
192,2113,FOX,is-not-biased,95,qwen3:30b,
193,1735,FOX,is-not-biased,95,qwen3:30b,
58,1924,BBC,is-not-biased,90,qwen3:30b,
148,539,CNN,is-not-biased,95,qwen3:30b,
256,538,FOX,is-not-biased,95,qwen3:30b,
114,2114,CNN,is-not-biased,95,qwen3:30b,
115,1925,CNN,is-not-biased,95,qwen3:30b,
265,1736,FOX,is-not-biased,90,qwen3:30b,
111,1926,CNN,is-not-biased,95,qwen3:30b,
215,1737,FOX,is-not-biased,95,qwen3:30b,
112,2115,CNN,is-not-biased,95,qwen3:30b,
7,540,BBC,is-not-biased,95,qwen3:30b,
116,1927,CNN,is-not-biased,95,qwen3:30b,
193,1738,FOX,is-not-biased,95,qwen3:30b,
142,542,CNN,is-not-biased,95,qwen3:30b,
193,2116,FOX,is-not-biased,95,qwen3:30b,
182,541,FOX,is-biased,95,qwen3:30b,
193,1928,FOX,is-not-biased,100,qwen3:30b,
116,1739,CNN,is-not-biased,95,qwen3:30b,
114,2117,CNN,is-not-biased,95,qwen3:30b,
111,543,CNN,is-not-biased,95,qwen3:30b,
19,1740,BBC,is-not-biased,95,qwen3:30b,
62,1929,BBC,is-not-biased,95,qwen3:30b,
114,2118,CNN,is-not-biased,95,qwen3:30b,
13,1741,BBC,is-not-biased,95,qwen3:30b,
123,544,CNN,is-not-biased,95,qwen3:30b,
19,1930,BBC,is-not-biased,95,qwen3:30b,
193,545,FOX,is-not-biased,95,qwen3:30b,
230,1,FOX,is-not-biased,95,qwen3:30b,
110,2119,CNN,is-not-biased,95,qwen3:30b,
205,1742,FOX,is-not-biased,90,qwen3:30b,
27,1931,BBC,is-not-biased,95,qwen3:30b,
116,1743,CNN,is-not-biased,95,qwen3:30b,
268,546,FOX,is-not-biased,95,qwen3:30b,
222,2120,FOX,is-not-biased,95,qwen3:30b,
157,0,CNN,is-not-biased,95,qwen3:30b,
193,2121,FOX,is-not-biased,95,qwen3:30b,
215,1932,FOX,is-not-biased,90,qwen3:30b,
116,547,CNN,is-not-biased,95,qwen3:30b,
51,2122,BBC,is-not-biased,90,qwen3:30b,
110,1744,CNN,is-not-biased,95,qwen3:30b,
284,2,FOX,is-not-biased,95,qwen3:30b,
110,1933,CNN,is-not-biased,90,qwen3:30b,
193,1745,FOX,is-not-biased,95,qwen3:30b,
268,1934,FOX,is-not-biased,95,qwen3:30b,
36,549,BBC,is-not-biased,95,qwen3:30b,
115,2123,CNN,is-not-biased,95,qwen3:30b,
272,548,FOX,is-not-biased,95,qwen3:30b,
110,2124,CNN,is-not-biased,95,qwen3:30b,
269,1746,FOX,is-not-biased,95,qwen3:30b,
98,3,BBC,is-not-biased,95,qwen3:30b,
110,1935,CNN,is-not-biased,95,qwen3:30b,
105,550,BBC,is-not-biased,95,qwen3:30b,
195,1936,FOX,is-not-biased,95,qwen3:30b,
193,2125,FOX,is-not-biased,95,qwen3:30b,
207,1747,FOX,is-not-biased,95,qwen3:30b,
6,551,BBC,is-not-biased,95,qwen3:30b,
16,1937,BBC,is-not-biased,95,qwen3:30b,
114,2126,CNN,is-not-biased,95,qwen3:30b,
255,4,FOX,is-not-biased,95,qwen3:30b,
54,1748,BBC,is-not-biased,95,qwen3:30b,
115,1749,CNN,is-not-biased,95,qwen3:30b,
62,1938,BBC,is-not-biased,95,qwen3:30b,
262,5,FOX,is-not-biased,95,qwen3:30b,
246,552,FOX,is-not-biased,95,qwen3:30b,
94,553,BBC,is-not-biased,90,qwen3:30b,
50,2127,BBC,is-not-biased,95,qwen3:30b,
28,1939,BBC,is-not-biased,90,qwen3:30b,
58,1750,BBC,is-not-biased,95,qwen3:30b,
59,2128,BBC,is-not-biased,90,qwen3:30b,
120,554,CNN,is-not-biased,95,qwen3:30b,
136,7,CNN,is-not-biased,95,qwen3:30b,
112,2129,CNN,is-not-biased,95,qwen3:30b,
113,1940,CNN,is-not-biased,95,qwen3:30b,
52,1751,BBC,is-not-biased,95,qwen3:30b,
180,6,FOX,is-biased,95,qwen3:30b,
193,555,FOX,is-not-biased,95,qwen3:30b,
114,1752,CNN,is-not-biased,95,qwen3:30b,
171,8,CNN,is-not-biased,95,qwen3:30b,
25,556,BBC,is-not-biased,95,qwen3:30b,
211,1941,FOX,is-not-biased,95,qwen3:30b,
192,2130,FOX,is-not-biased,95,qwen3:30b,
279,9,FOX,is-not-biased,90,qwen3:30b,
112,1942,CNN,is-not-biased,95,qwen3:30b,
16,1753,BBC,is-not-biased,95,qwen3:30b,
274,557,FOX,is-not-biased,95,qwen3:30b,
52,1754,BBC,is-not-biased,95,qwen3:30b,
227,10,FOX,is-not-biased,95,qwen3:30b,
57,11,BBC,is-not-biased,95,qwen3:30b,
278,2131,FOX,is-not-biased,90,qwen3:30b,
193,2132,FOX,is-not-biased,95,qwen3:30b,
100,558,BBC,is-not-biased,90,qwen3:30b,
115,1944,CNN,is-not-biased,95,qwen3:30b,
211,1755,FOX,is-not-biased,95,qwen3:30b,
112,2133,CNN,is-not-biased,95,qwen3:30b,
278,1943,FOX,is-biased,95,qwen3:30b,
131,559,CNN,is-not-biased,95,qwen3:30b,
210,12,FOX,is-not-biased,95,qwen3:30b,
111,1945,CNN,is-not-biased,95,qwen3:30b,
52,1756,BBC,is-not-biased,95,qwen3:30b,
196,560,FOX,is-biased,95,qwen3:30b,
98,13,BBC,is-not-biased,95,qwen3:30b,
61,1757,BBC,is-not-biased,95,qwen3:30b,
54,2135,BBC,is-not-biased,95,qwen3:30b,
215,1946,FOX,is-not-biased,90,qwen3:30b,
155,561,CNN,is-not-biased,95,qwen3:30b,
19,1758,BBC,is-not-biased,95,qwen3:30b,
54,2134,BBC,is-biased,95,qwen3:30b,
271,14,FOX,is-not-biased,95,qwen3:30b,
50,1947,BBC,is-not-biased,95,qwen3:30b,
112,15,CNN,is-not-biased,95,qwen3:30b,
103,562,BBC,is-not-biased,95,qwen3:30b,
115,1948,CNN,is-not-biased,95,qwen3:30b,
276,2136,FOX,is-not-biased,90,qwen3:30b,
114,2137,CNN,is-not-biased,95,qwen3:30b,
112,16,CNN,is-not-biased,95,qwen3:30b,
58,1759,BBC,is-not-biased,95,qwen3:30b,
42,1760,BBC,is-not-biased,95,qwen3:30b,
238,1949,FOX,is-not-biased,95,qwen3:30b,
50,2138,BBC,is-not-biased,95,qwen3:30b,
71,564,BBC,is-not-biased,95,qwen3:30b,
71,17,BBC,is-not-biased,90,qwen3:30b,
26,1761,BBC,is-not-biased,95,qwen3:30b,
253,563,FOX,is-biased,98,qwen3:30b,
58,1950,BBC,is-not-biased,95,qwen3:30b,
193,2139,FOX,is-not-biased,95,qwen3:30b,
152,18,CNN,is-not-biased,95,qwen3:30b,
54,1951,BBC,is-not-biased,95,qwen3:30b,
169,565,CNN,is-not-biased,90,qwen3:30b,
238,1762,FOX,is-not-biased,95,qwen3:30b,
268,2140,FOX,is-not-biased,95,qwen3:30b,
145,19,CNN,is-not-biased,95,qwen3:30b,
192,1763,FOX,is-not-biased,95,qwen3:30b,
111,2141,CNN,is-not-biased,95,qwen3:30b,
102,566,BBC,is-not-biased,90,qwen3:30b,
193,1952,FOX,is-not-biased,95,qwen3:30b,
163,26,CNN,is-not-biased,95,qwen3:30b,
51,1764,BBC,is-not-biased,95,qwen3:30b,
101,567,BBC,is-not-biased,95,qwen3:30b,
193,2142,FOX,is-not-biased,95,qwen3:30b,
20,20,BBC,is-not-biased,95,qwen3:30b,
116,1765,CNN,is-not-biased,95,qwen3:30b,
192,1953,FOX,is-not-biased,95,qwen3:30b,
113,1954,CNN,is-not-biased,95,qwen3:30b,
169,568,CNN,is-not-biased,90,qwen3:30b,
51,2143,BBC,is-not-biased,90,qwen3:30b,
126,569,CNN,is-not-biased,95,qwen3:30b,
55,1766,BBC,is-not-biased,95,qwen3:30b,
123,21,CNN,is-not-biased,95,qwen3:30b,
19,1955,BBC,is-not-biased,95,qwen3:30b,
154,570,CNN,is-not-biased,95,qwen3:30b,
211,2144,FOX,is-not-biased,95,qwen3:30b,
123,22,CNN,is-not-biased,90,qwen3:30b,
112,1956,CNN,is-not-biased,95,qwen3:30b,
192,1767,FOX,is-not-biased,95,qwen3:30b,
144,23,CNN,is-not-biased,95,qwen3:30b,
113,1768,CNN,is-not-biased,95,qwen3:30b,
28,2145,BBC,is-not-biased,95,qwen3:30b,
36,571,BBC,is-not-biased,95,qwen3:30b,
51,1957,BBC,is-not-biased,95,qwen3:30b,
121,572,CNN,is-not-biased,95,qwen3:30b,
115,2146,CNN,is-not-biased,95,qwen3:30b,
116,1769,CNN,is-not-biased,95,qwen3:30b,
115,29,CNN,is-not-biased,95,qwen3:30b,
28,2147,BBC,is-not-biased,95,qwen3:30b,
169,24,CNN,is-not-biased,95,qwen3:30b,
142,573,CNN,is-not-biased,90,qwen3:30b,
276,1958,FOX,is-not-biased,95,qwen3:30b,
45,1959,BBC,is-not-biased,95,qwen3:30b,
114,2148,CNN,is-not-biased,100,qwen3:30b,
160,574,CNN,is-not-biased,95,qwen3:30b,
276,1770,FOX,is-not-biased,95,qwen3:30b,
115,1771,CNN,is-not-biased,95,qwen3:30b,
110,1960,CNN,is-not-biased,95,qwen3:30b,
157,575,CNN,is-not-biased,95,qwen3:30b,
192,2149,FOX,is-not-biased,95,qwen3:30b,
87,25,BBC,is-not-biased,95,qwen3:30b,
113,1961,CNN,is-not-biased,95,qwen3:30b,
113,2150,CNN,is-not-biased,95,qwen3:30b,
175,33,FOX,is-biased,90,qwen3:30b,
132,27,CNN,is-not-biased,95,qwen3:30b,
113,1773,CNN,is-not-biased,95,qwen3:30b,
104,576,BBC,is-not-biased,90,qwen3:30b,
114,2151,CNN,is-not-biased,95,qwen3:30b,
211,1962,FOX,is-not-biased,95,qwen3:30b,
276,1772,FOX,is-not-biased,90,qwen3:30b,
203,28,FOX,is-not-biased,95,qwen3:30b,
59,1963,BBC,is-not-biased,95,qwen3:30b,
110,1774,CNN,is-not-biased,90,qwen3:30b,
157,1082,CNN,is-not-biased,95,qwen3:30b,
272,577,FOX,is-not-biased,90,qwen3:30b,
130,1461,CNN,is-not-biased,95,qwen3:30b,
141,1083,CNN,is-not-biased,95,qwen3:30b,
205,2152,FOX,is-not-biased,95,qwen3:30b,
87,1460,BBC,is-not-biased,95,qwen3:30b,
25,1463,BBC,is-not-biased,95,qwen3:30b,
181,1462,FOX,is-not-biased,95,qwen3:30b,
20,1464,BBC,is-not-biased,100,qwen3:30b,
223,1085,FOX,is-not-biased,90,qwen3:30b,
82,1086,BBC,is-not-biased,90,qwen3:30b,
231,1084,FOX,is-not-biased,95,qwen3:30b,
106,1087,BBC,is-not-biased,95,qwen3:30b,
98,1466,BBC,is-not-biased,95,qwen3:30b,
263,1088,FOX,is-not-biased,95,qwen3:30b,
179,1465,FOX,is-not-biased,90,qwen3:30b,
233,1467,FOX,is-not-biased,95,qwen3:30b,
140,1091,CNN,is-not-biased,95,qwen3:30b,
234,1090,FOX,is-not-biased,95,qwen3:30b,
252,1092,FOX,is-not-biased,95,qwen3:30b,
185,1468,FOX,is-not-biased,90,qwen3:30b,
173,1089,FOX,is-biased,90,qwen3:30b,
33,1470,BBC,is-not-biased,95,qwen3:30b,
245,1469,FOX,is-not-biased,95,qwen3:30b,
28,1093,BBC,is-not-biased,95,qwen3:30b,
130,1471,CNN,is-not-biased,100,qwen3:30b,
25,1094,BBC,is-not-biased,95,qwen3:30b,
86,1095,BBC,is-not-biased,95,qwen3:30b,
193,1472,FOX,is-not-biased,95,qwen3:30b,
161,1096,CNN,is-not-biased,95,qwen3:30b,
191,1473,FOX,is-not-biased,95,qwen3:30b,
151,1475,CNN,is-not-biased,95,qwen3:30b,
235,1474,FOX,is-biased,95,qwen3:30b,
262,1098,FOX,is-not-biased,95,qwen3:30b,
248,1476,FOX,is-not-biased,95,qwen3:30b,
205,1097,FOX,is-not-biased,95,qwen3:30b,
1,1099,BBC,is-not-biased,95,qwen3:30b,
171,1100,CNN,is-not-biased,95,qwen3:30b,
90,1477,BBC,is-not-biased,90,qwen3:30b,
163,1479,CNN,is-not-biased,95,qwen3:30b,
241,1478,FOX,is-not-biased,90,qwen3:30b,
136,1480,CNN,is-not-biased,95,qwen3:30b,
168,1101,CNN,is-not-biased,90,qwen3:30b,
29,1102,BBC,is-not-biased,95,qwen3:30b,
81,1482,BBC,is-not-biased,95,qwen3:30b,
136,1481,CNN,is-not-biased,95,qwen3:30b,
59,1104,BBC,is-not-biased,90,qwen3:30b,
10,1483,BBC,is-not-biased,100,qwen3:30b,
81,1105,BBC,is-not-biased,95,qwen3:30b,
34,1484,BBC,is-not-biased,95,qwen3:30b,
133,1485,CNN,is-not-biased,95,qwen3:30b,
255,1106,FOX,is-not-biased,100,qwen3:30b,
98,1107,BBC,is-not-biased,95,qwen3:30b,
162,1109,CNN,is-not-biased,95,qwen3:30b,
21,1486,BBC,is-not-biased,95,qwen3:30b,
283,1103,FOX,is-biased,90,qwen3:30b,
137,1488,CNN,is-not-biased,95,qwen3:30b,
42,1111,BBC,is-not-biased,95,qwen3:30b,
233,1110,FOX,is-not-biased,90,qwen3:30b,
175,1108,FOX,is-biased,85,qwen3:30b,
267,1487,FOX,is-not-biased,95,qwen3:30b,
118,1112,CNN,is-not-biased,100,qwen3:30b,
136,1489,CNN,is-not-biased,95,qwen3:30b,
74,1491,BBC,is-not-biased,95,qwen3:30b,
80,1490,BBC,is-not-biased,95,qwen3:30b,
97,1114,BBC,is-not-biased,100,qwen3:30b,
131,1492,CNN,is-not-biased,95,qwen3:30b,
251,1113,FOX,is-not-biased,95,qwen3:30b,
75,1115,BBC,is-not-biased,95,qwen3:30b,
74,1493,BBC,is-not-biased,95,qwen3:30b,
145,1116,CNN,is-not-biased,90,qwen3:30b,
193,1117,FOX,is-not-biased,95,qwen3:30b,
133,1494,CNN,is-not-biased,90,qwen3:30b,
121,1118,CNN,is-not-biased,95,qwen3:30b,
98,1119,BBC,is-not-biased,95,qwen3:30b,
130,1496,CNN,is-not-biased,95,qwen3:30b,
29,1495,BBC,is-not-biased,95,qwen3:30b,
132,1497,CNN,is-not-biased,95,qwen3:30b,
131,1498,CNN,is-not-biased,95,qwen3:30b,
263,1120,FOX,is-not-biased,95,qwen3:30b,
7,1122,BBC,is-not-biased,95,qwen3:30b,
263,1121,FOX,is-not-biased,95,qwen3:30b,
94,1123,BBC,is-not-biased,95,qwen3:30b,
258,1500,FOX,is-not-biased,95,qwen3:30b,
14,1501,BBC,is-not-biased,95,qwen3:30b,
179,1499,FOX,is-not-biased,90,qwen3:30b,
10,1503,BBC,is-not-biased,95,qwen3:30b,
22,1125,BBC,is-not-biased,95,qwen3:30b,
80,1502,BBC,is-not-biased,95,qwen3:30b,
7,1126,BBC,is-not-biased,90,qwen3:30b,
