article_id,index,llm_assessment,llm_confidence,llm_model,llm_error
215,2005,is-not-biased,95,gemma3:27b,
11,620,is-biased,75,gemma3:27b,
276,2006,is-not-biased,85,gemma3:27b,
150,621,is-not-biased,85,gemma3:27b,
41,2007,is-not-biased,85,gemma3:27b,
259,622,is-biased,75,gemma3:27b,
193,2008,is-not-biased,95,gemma3:27b,
105,623,is-biased,75,gemma3:27b,
113,2009,is-not-biased,90,gemma3:27b,
86,624,is-not-biased,95,gemma3:27b,
194,625,is-not-biased,95,gemma3:27b,
193,2010,is-not-biased,95,gemma3:27b,
48,2011,is-biased,75,gemma3:27b,
48,626,is-biased,75,gemma3:27b,
212,2012,is-biased,75,gemma3:27b,
76,627,is-not-biased,90,gemma3:27b,
110,2013,is-not-biased,85,gemma3:27b,
1,628,is-not-biased,85,gemma3:27b,
268,2014,is-not-biased,90,gemma3:27b,
93,629,is-not-biased,95,gemma3:27b,
265,2015,is-biased,75,gemma3:27b,
112,630,is-not-biased,85,gemma3:27b,
259,2016,is-biased,75,gemma3:27b,
105,631,is-biased,75,gemma3:27b,
212,2017,is-biased,75,gemma3:27b,
217,632,is-biased,75,gemma3:27b,
61,2018,is-not-biased,85,gemma3:27b,
194,633,is-not-biased,95,gemma3:27b,
50,2019,is-biased,75,gemma3:27b,
22,634,is-not-biased,95,gemma3:27b,
238,2020,is-not-biased,95,gemma3:27b,
159,635,is-biased,75,gemma3:27b,
50,2021,is-biased,75,gemma3:27b,
142,636,is-not-biased,90,gemma3:27b,
52,2022,is-not-biased,85,gemma3:27b,
121,637,is-not-biased,90,gemma3:27b,
268,2023,is-not-biased,90,gemma3:27b,
109,638,is-not-biased,90,gemma3:27b,
59,2024,is-not-biased,85,gemma3:27b,
150,639,is-not-biased,90,gemma3:27b,
114,2025,is-not-biased,95,gemma3:27b,
172,640,is-not-biased,95,gemma3:27b,
61,2026,is-not-biased,85,gemma3:27b,
125,641,is-not-biased,85,gemma3:27b,
193,2027,is-not-biased,95,gemma3:27b,
153,642,is-not-biased,95,gemma3:27b,
113,2028,is-not-biased,85,gemma3:27b,
172,643,is-not-biased,95,gemma3:27b,
60,2029,is-not-biased,85,gemma3:27b,
161,644,is-biased,75,gemma3:27b,
52,2030,is-not-biased,85,gemma3:27b,
203,645,is-not-biased,95,gemma3:27b,
116,2031,is-not-biased,90,gemma3:27b,
156,646,is-not-biased,95,gemma3:27b,
58,647,is-biased,75,gemma3:27b,
16,2032,is-not-biased,95,gemma3:27b,
87,648,is-biased,75,gemma3:27b,
211,2033,is-not-biased,90,gemma3:27b,
111,2034,is-biased,85,gemma3:27b,
179,649,is-biased,75,gemma3:27b,
138,650,is-not-biased,85,gemma3:27b,
110,2035,is-not-biased,85,gemma3:27b,
215,2036,is-not-biased,95,gemma3:27b,
7,651,is-not-biased,85,gemma3:27b,
57,2037,is-not-biased,95,gemma3:27b,
158,652,is-not-biased,95,gemma3:27b,
51,2038,is-biased,75,gemma3:27b,
234,653,is-not-biased,90,gemma3:27b,
50,2039,is-biased,75,gemma3:27b,
90,654,is-not-biased,85,gemma3:27b,
16,2040,is-not-biased,95,gemma3:27b,
116,655,is-not-biased,90,gemma3:27b,
114,2041,is-not-biased,95,gemma3:27b,
115,656,is-not-biased,95,gemma3:27b,
261,657,is-not-biased,90,gemma3:27b,
110,2042,is-not-biased,85,gemma3:27b,
16,2043,is-not-biased,95,gemma3:27b,
140,658,is-not-biased,85,gemma3:27b,
115,2044,is-not-biased,95,gemma3:27b,
210,659,is-not-biased,85,gemma3:27b,
245,2045,is-biased,75,gemma3:27b,
121,660,is-not-biased,90,gemma3:27b,
114,2046,is-not-biased,95,gemma3:27b,
281,661,is-not-biased,95,gemma3:27b,
105,284,is-biased,75,gemma3:27b,
195,2047,is-not-biased,85,gemma3:27b,
233,914,is-not-biased,90,gemma3:27b,
116,1859,is-not-biased,90,gemma3:27b,
244,285,is-not-biased,90,gemma3:27b,
38,915,is-not-biased,90,gemma3:27b,
207,1860,is-biased,75,gemma3:27b,
116,286,is-not-biased,90,gemma3:27b,
163,916,is-not-biased,95,gemma3:27b,
114,1861,is-not-biased,95,gemma3:27b,
181,287,is-not-biased,90,gemma3:27b,
111,917,is-biased,85,gemma3:27b,
205,1862,is-not-biased,90,gemma3:27b,
145,288,is-biased,75,gemma3:27b,
15,918,is-not-biased,90,gemma3:27b,
114,1863,is-not-biased,95,gemma3:27b,
267,289,is-not-biased,95,gemma3:27b,
46,919,is-not-biased,85,gemma3:27b,
276,1864,is-not-biased,85,gemma3:27b,
27,290,is-not-biased,85,gemma3:27b,
150,920,is-not-biased,90,gemma3:27b,
115,1865,is-not-biased,95,gemma3:27b,
180,291,is-not-biased,90,gemma3:27b,
280,921,is-not-biased,90,gemma3:27b,
265,1866,is-biased,75,gemma3:27b,
139,292,is-biased,75,gemma3:27b,
22,922,is-not-biased,95,gemma3:27b,
59,1867,is-not-biased,85,gemma3:27b,
269,293,is-not-biased,95,gemma3:27b,
72,923,is-not-biased,90,gemma3:27b,
114,1868,is-not-biased,95,gemma3:27b,
184,294,is-not-biased,95,gemma3:27b,
109,924,is-not-biased,90,gemma3:27b,
215,1869,is-not-biased,95,gemma3:27b,
100,295,is-not-biased,85,gemma3:27b,
204,925,is-biased,75,gemma3:27b,
113,1870,is-not-biased,90,gemma3:27b,
76,296,is-not-biased,90,gemma3:27b,
98,926,is-not-biased,95,gemma3:27b,
28,1871,is-not-biased,90,gemma3:27b,
73,297,is-biased,75,gemma3:27b,
33,927,is-not-biased,90,gemma3:27b,
207,1872,is-biased,75,gemma3:27b,
149,298,is-not-biased,95,gemma3:27b,
59,928,is-not-biased,85,gemma3:27b,
59,1873,is-not-biased,85,gemma3:27b,
235,299,is-not-biased,95,gemma3:27b,
147,929,is-not-biased,95,gemma3:27b,
62,1874,is-not-biased,85,gemma3:27b,
16,300,is-not-biased,95,gemma3:27b,
176,930,is-biased,75,gemma3:27b,
54,1875,is-not-biased,95,gemma3:27b,
279,931,is-not-biased,85,gemma3:27b,
36,301,is-not-biased,95,gemma3:27b,
112,1876,is-not-biased,85,gemma3:27b,
128,302,is-not-biased,95,gemma3:27b,
230,932,is-not-biased,95,gemma3:27b,
52,1877,is-not-biased,85,gemma3:27b,
263,303,is-not-biased,90,gemma3:27b,
40,933,is-not-biased,85,gemma3:27b,
193,1878,is-not-biased,95,gemma3:27b,
41,934,is-not-biased,85,gemma3:27b,
156,304,is-not-biased,95,gemma3:27b,
115,1879,is-not-biased,95,gemma3:27b,
265,305,is-biased,75,gemma3:27b,
166,935,is-not-biased,85,gemma3:27b,
114,1880,is-not-biased,95,gemma3:27b,
227,306,is-not-biased,95,gemma3:27b,
90,936,is-not-biased,85,gemma3:27b,
116,1881,is-not-biased,90,gemma3:27b,
60,937,is-biased,75,gemma3:27b,
35,307,is-not-biased,95,gemma3:27b,
121,308,is-not-biased,90,gemma3:27b,
110,1882,is-not-biased,85,gemma3:27b,
211,1883,is-not-biased,90,gemma3:27b,
168,938,is-not-biased,85,gemma3:27b,
60,939,is-not-biased,85,gemma3:27b,
22,309,is-not-biased,95,gemma3:27b,
61,1884,is-not-biased,85,gemma3:27b,
129,310,is-not-biased,95,gemma3:27b,
114,1885,is-not-biased,95,gemma3:27b,
114,940,is-not-biased,95,gemma3:27b,
115,311,is-not-biased,95,gemma3:27b,
142,941,is-not-biased,90,gemma3:27b,
54,1886,is-not-biased,95,gemma3:27b,
119,312,is-not-biased,90,gemma3:27b,
234,942,is-not-biased,90,gemma3:27b,
35,1887,is-not-biased,95,gemma3:27b,
112,313,is-not-biased,85,gemma3:27b,
214,943,is-biased,75,gemma3:27b,
0,1888,is-not-biased,90,gemma3:27b,
166,944,is-not-biased,85,gemma3:27b,
154,314,is-not-biased,90,gemma3:27b,
268,1889,is-not-biased,90,gemma3:27b,
102,315,is-not-biased,85,gemma3:27b,
253,945,is-biased,75,gemma3:27b,
113,1890,is-not-biased,90,gemma3:27b,
158,946,is-not-biased,95,gemma3:27b,
19,316,is-not-biased,95,gemma3:27b,
58,1891,is-biased,75,gemma3:27b,
210,317,is-not-biased,85,gemma3:27b,
71,947,is-biased,75,gemma3:27b,
205,1892,is-not-biased,90,gemma3:27b,
226,318,is-not-biased,95,gemma3:27b,
49,948,is-not-biased,90,gemma3:27b,
50,1893,is-biased,75,gemma3:27b,
63,949,is-not-biased,90,gemma3:27b,
261,319,is-not-biased,90,gemma3:27b,
193,1894,is-not-biased,95,gemma3:27b,
142,950,is-not-biased,90,gemma3:27b,
102,320,is-not-biased,85,gemma3:27b,
62,1895,is-not-biased,85,gemma3:27b,
88,951,is-not-biased,90,gemma3:27b,
0,321,is-not-biased,90,gemma3:27b,
112,1896,is-not-biased,85,gemma3:27b,
133,952,is-not-biased,85,gemma3:27b,
119,322,is-not-biased,90,gemma3:27b,
268,1897,is-not-biased,90,gemma3:27b,
105,953,is-biased,75,gemma3:27b,
121,323,is-not-biased,90,gemma3:27b,
115,1898,is-not-biased,95,gemma3:27b,
60,954,is-not-biased,85,gemma3:27b,
42,324,is-not-biased,95,gemma3:27b,
59,1899,is-not-biased,85,gemma3:27b,
118,955,is-not-biased,85,gemma3:27b,
165,325,is-not-biased,85,gemma3:27b,
112,1900,is-not-biased,85,gemma3:27b,
233,956,is-not-biased,90,gemma3:27b,
118,326,is-not-biased,85,gemma3:27b,
115,1901,is-not-biased,95,gemma3:27b,
76,957,is-not-biased,90,gemma3:27b,
173,327,is-biased,75,gemma3:27b,
112,1902,is-not-biased,85,gemma3:27b,
105,958,is-biased,75,gemma3:27b,
101,328,is-not-biased,90,gemma3:27b,
268,1903,is-not-biased,90,gemma3:27b,
162,959,is-not-biased,85,gemma3:27b,
271,329,is-not-biased,95,gemma3:27b,
114,1904,is-not-biased,95,gemma3:27b,
274,960,is-biased,75,gemma3:27b,
242,330,is-not-biased,85,gemma3:27b,
111,1905,is-biased,85,gemma3:27b,
114,961,is-not-biased,95,gemma3:27b,
133,331,is-not-biased,85,gemma3:27b,
205,1906,is-not-biased,90,gemma3:27b,
80,962,is-biased,75,gemma3:27b,
239,332,is-not-biased,90,gemma3:27b,
112,1907,is-not-biased,85,gemma3:27b,
139,963,is-biased,75,gemma3:27b,
3,333,is-not-biased,95,gemma3:27b,
50,1908,is-biased,75,gemma3:27b,
44,964,is-not-biased,85,gemma3:27b,
205,334,is-not-biased,90,gemma3:27b,
112,1909,is-not-biased,85,gemma3:27b,
171,965,is-not-biased,85,gemma3:27b,
116,1910,is-not-biased,90,gemma3:27b,
22,335,is-not-biased,95,gemma3:27b,
2,336,is-not-biased,95,gemma3:27b,
93,966,is-not-biased,95,gemma3:27b,
2,1911,is-not-biased,95,gemma3:27b,
241,337,is-not-biased,90,gemma3:27b,
3,967,is-not-biased,95,gemma3:27b,
58,1912,is-biased,75,gemma3:27b,
36,338,is-not-biased,95,gemma3:27b,
140,968,is-not-biased,85,gemma3:27b,
193,1913,is-not-biased,95,gemma3:27b,
71,969,is-biased,75,gemma3:27b,
75,339,is-not-biased,95,gemma3:27b,
222,1914,is-not-biased,95,gemma3:27b,
2,970,is-not-biased,95,gemma3:27b,
62,340,is-not-biased,85,gemma3:27b,
193,1915,is-not-biased,95,gemma3:27b,
146,971,is-not-biased,95,gemma3:27b,
136,341,is-not-biased,95,gemma3:27b,
59,1916,is-not-biased,85,gemma3:27b,
24,972,is-not-biased,95,gemma3:27b,
73,342,is-biased,75,gemma3:27b,
111,1917,is-biased,85,gemma3:27b,
100,973,is-not-biased,85,gemma3:27b,
150,343,is-not-biased,85,gemma3:27b,
193,1918,is-not-biased,95,gemma3:27b,
11,974,is-biased,75,gemma3:27b,
203,344,is-not-biased,95,gemma3:27b,
112,1919,is-not-biased,85,gemma3:27b,
240,975,is-not-biased,95,gemma3:27b,
129,345,is-not-biased,95,gemma3:27b,
57,1920,is-not-biased,95,gemma3:27b,
45,976,is-biased,75,gemma3:27b,
275,346,is-biased,75,gemma3:27b,
268,1921,is-not-biased,90,gemma3:27b,
67,473,is-not-biased,90,gemma3:27b,
283,1103,is-biased,75,gemma3:27b,
168,788,is-not-biased,85,gemma3:27b,
246,1544,is-not-biased,90,gemma3:27b,
128,1229,is-not-biased,95,gemma3:27b,
232,474,is-not-biased,85,gemma3:27b,
118,789,is-not-biased,85,gemma3:27b,
59,1104,is-not-biased,85,gemma3:27b,
167,1230,is-not-biased,85,gemma3:27b,
267,1545,is-not-biased,95,gemma3:27b,
156,475,is-not-biased,95,gemma3:27b,
182,790,is-not-biased,85,gemma3:27b,
81,1105,is-not-biased,95,gemma3:27b,
161,1231,is-biased,75,gemma3:27b,
71,1546,is-biased,75,gemma3:27b,
177,476,is-not-biased,90,gemma3:27b,
63,791,is-not-biased,90,gemma3:27b,
255,1106,is-not-biased,90,gemma3:27b,
114,1232,is-not-biased,95,gemma3:27b,
133,1547,is-not-biased,85,gemma3:27b,
136,477,is-not-biased,95,gemma3:27b,
122,792,is-not-biased,85,gemma3:27b,
98,1107,is-not-biased,95,gemma3:27b,
22,793,is-not-biased,95,gemma3:27b,
230,478,is-not-biased,95,gemma3:27b,
175,1108,is-not-biased,85,gemma3:27b,
271,1234,is-not-biased,95,gemma3:27b,
34,479,is-not-biased,95,gemma3:27b,
131,1549,is-biased,75,gemma3:27b,
230,794,is-not-biased,95,gemma3:27b,
162,1109,is-not-biased,85,gemma3:27b,
130,1550,is-biased,75,gemma3:27b,
143,1235,is-biased,75,gemma3:27b,
154,480,is-not-biased,90,gemma3:27b,
253,795,is-biased,75,gemma3:27b,
144,1236,is-not-biased,95,gemma3:27b,
233,1110,is-not-biased,90,gemma3:27b,
236,1551,is-not-biased,95,gemma3:27b,
227,481,is-not-biased,95,gemma3:27b,
42,1111,is-not-biased,95,gemma3:27b,
156,796,is-not-biased,95,gemma3:27b,
261,1237,is-not-biased,90,gemma3:27b,
36,1552,is-not-biased,95,gemma3:27b,
288,482,is-biased,75,gemma3:27b,
233,797,is-not-biased,90,gemma3:27b,
118,1112,is-not-biased,85,gemma3:27b,
246,1238,is-not-biased,90,gemma3:27b,
77,1553,is-not-biased,95,gemma3:27b,
41,483,is-not-biased,85,gemma3:27b,
86,798,is-not-biased,95,gemma3:27b,
251,1113,is-not-biased,95,gemma3:27b,
104,1239,is-not-biased,90,gemma3:27b,
208,1554,is-not-biased,95,gemma3:27b,
216,799,is-not-biased,95,gemma3:27b,
32,484,is-not-biased,95,gemma3:27b,
155,1240,is-not-biased,95,gemma3:27b,
97,1114,is-not-biased,95,gemma3:27b,
80,1555,is-biased,75,gemma3:27b,
130,485,is-biased,75,gemma3:27b,
75,1115,is-not-biased,95,gemma3:27b,
85,800,is-not-biased,100,gemma3:27b,
204,1241,is-biased,75,gemma3:27b,
136,1556,is-not-biased,95,gemma3:27b,
226,801,is-not-biased,95,gemma3:27b,
7,486,is-not-biased,85,gemma3:27b,
145,1116,is-biased,75,gemma3:27b,
29,1242,is-not-biased,90,gemma3:27b,
130,1557,is-biased,75,gemma3:27b,
152,487,is-biased,75,gemma3:27b,
19,802,is-not-biased,95,gemma3:27b,
193,1117,is-not-biased,95,gemma3:27b,
11,1558,is-biased,75,gemma3:27b,
20,1243,is-not-biased,90,gemma3:27b,
144,488,is-not-biased,95,gemma3:27b,
185,803,is-biased,75,gemma3:27b,
121,1118,is-not-biased,90,gemma3:27b,
141,1244,is-not-biased,90,gemma3:27b,
229,1559,is-not-biased,85,gemma3:27b,
45,489,is-biased,75,gemma3:27b,
133,804,is-not-biased,85,gemma3:27b,
98,1119,is-not-biased,95,gemma3:27b,
182,1560,is-not-biased,85,gemma3:27b,
74,1245,is-not-biased,85,gemma3:27b,
247,805,is-not-biased,90,gemma3:27b,
166,490,is-not-biased,85,gemma3:27b,
284,1246,is-biased,75,gemma3:27b,
263,1120,is-not-biased,90,gemma3:27b,
236,1561,is-not-biased,95,gemma3:27b,
165,491,is-not-biased,85,gemma3:27b,
133,806,is-not-biased,85,gemma3:27b,
263,1121,is-not-biased,90,gemma3:27b,
130,1562,is-biased,75,gemma3:27b,
113,1247,is-not-biased,90,gemma3:27b,
161,492,is-biased,75,gemma3:27b,
276,807,is-not-biased,85,gemma3:27b,
7,1122,is-not-biased,85,gemma3:27b,
157,1248,is-not-biased,90,gemma3:27b,
136,1563,is-not-biased,95,gemma3:27b,
284,1249,is-biased,75,gemma3:27b,
94,1123,is-not-biased,90,gemma3:27b,
65,1564,is-biased,75,gemma3:27b,
156,494,is-not-biased,95,gemma3:27b,
116,809,is-not-biased,90,gemma3:27b,
102,1124,is-not-biased,85,gemma3:27b,
20,1250,is-not-biased,90,gemma3:27b,
237,1565,is-biased,75,gemma3:27b,
263,495,is-not-biased,90,gemma3:27b,
123,810,is-not-biased,90,gemma3:27b,
22,1125,is-not-biased,95,gemma3:27b,
178,1251,is-not-biased,90,gemma3:27b,
267,1566,is-not-biased,95,gemma3:27b,
171,496,is-not-biased,85,gemma3:27b,
188,811,is-biased,85,gemma3:27b,
7,1126,is-not-biased,85,gemma3:27b,
208,1252,is-not-biased,95,gemma3:27b,
208,1567,is-not-biased,95,gemma3:27b,
139,497,is-biased,75,gemma3:27b,
90,812,is-not-biased,85,gemma3:27b,
92,1127,is-not-biased,95,gemma3:27b,
182,1253,is-not-biased,85,gemma3:27b,
134,1568,is-not-biased,85,gemma3:27b,
7,498,is-not-biased,85,gemma3:27b,
267,813,is-not-biased,95,gemma3:27b,
70,1128,is-not-biased,95,gemma3:27b,
241,1254,is-not-biased,90,gemma3:27b,
235,1569,is-not-biased,95,gemma3:27b,
31,499,is-not-biased,95,gemma3:27b,
82,814,is-biased,75,gemma3:27b,
183,1129,is-not-biased,95,gemma3:27b,
130,1570,is-biased,75,gemma3:27b,
121,1255,is-not-biased,90,gemma3:27b,
7,815,is-not-biased,85,gemma3:27b,
136,500,is-not-biased,95,gemma3:27b,
224,1130,is-not-biased,85,gemma3:27b,
143,1256,is-biased,75,gemma3:27b,
130,1571,is-biased,75,gemma3:27b,
154,501,is-not-biased,90,gemma3:27b,
103,816,is-not-biased,95,gemma3:27b,
123,1131,is-not-biased,90,gemma3:27b,
68,1257,is-biased,75,gemma3:27b,
208,1572,is-not-biased,95,gemma3:27b,
284,502,is-biased,75,gemma3:27b,
3,817,is-not-biased,95,gemma3:27b,
251,1132,is-not-biased,95,gemma3:27b,
233,1258,is-not-biased,90,gemma3:27b,
136,1573,is-not-biased,95,gemma3:27b,
173,503,is-biased,75,gemma3:27b,
101,818,is-not-biased,90,gemma3:27b,
86,1133,is-not-biased,95,gemma3:27b,
123,1259,is-not-biased,90,gemma3:27b,
208,504,is-not-biased,95,gemma3:27b,
133,1574,is-not-biased,85,gemma3:27b,
175,1134,is-not-biased,85,gemma3:27b,
112,819,is-not-biased,85,gemma3:27b,
246,1575,is-not-biased,90,gemma3:27b,
65,1260,is-biased,75,gemma3:27b,
109,505,is-not-biased,90,gemma3:27b,
150,820,is-not-biased,85,gemma3:27b,
260,1135,is-biased,75,gemma3:27b,
193,1261,is-not-biased,95,gemma3:27b,
242,1576,is-not-biased,85,gemma3:27b,
223,506,is-not-biased,90,gemma3:27b,
224,1136,is-not-biased,85,gemma3:27b,
152,821,is-biased,75,gemma3:27b,
155,1262,is-not-biased,95,gemma3:27b,
79,1577,is-not-biased,100,gemma3:27b,
225,507,is-not-biased,95,gemma3:27b,
265,822,is-biased,75,gemma3:27b,
110,1137,is-not-biased,85,gemma3:27b,
115,1263,is-not-biased,95,gemma3:27b,
267,1578,is-not-biased,95,gemma3:27b,
225,508,is-not-biased,95,gemma3:27b,
159,823,is-biased,75,gemma3:27b,
191,1138,is-not-biased,90,gemma3:27b,
75,1264,is-not-biased,95,gemma3:27b,
197,509,is-biased,75,gemma3:27b,
34,1579,is-not-biased,95,gemma3:27b,
184,824,is-not-biased,90,gemma3:27b,
113,1139,is-not-biased,90,gemma3:27b,
200,1580,is-not-biased,95,gemma3:27b,
167,1265,is-not-biased,85,gemma3:27b,
74,510,is-not-biased,85,gemma3:27b,
100,825,is-not-biased,85,gemma3:27b,
157,1140,is-not-biased,90,gemma3:27b,
147,1266,is-not-biased,95,gemma3:27b,
213,1581,is-not-biased,90,gemma3:27b,
59,511,is-not-biased,85,gemma3:27b,
7,826,is-not-biased,85,gemma3:27b,
58,1141,is-biased,75,gemma3:27b,
264,1267,is-not-biased,85,gemma3:27b,
184,1582,is-not-biased,95,gemma3:27b,
33,512,is-not-biased,90,gemma3:27b,
145,827,is-biased,75,gemma3:27b,
154,1142,is-not-biased,90,gemma3:27b,
224,1268,is-not-biased,85,gemma3:27b,
69,1583,is-not-biased,85,gemma3:27b,
46,513,is-not-biased,85,gemma3:27b,
191,828,is-not-biased,90,gemma3:27b,
258,1143,is-not-biased,95,gemma3:27b,
77,1269,is-not-biased,95,gemma3:27b,
214,1584,is-biased,75,gemma3:27b,
156,514,is-not-biased,95,gemma3:27b,
76,829,is-not-biased,90,gemma3:27b,
187,1144,is-not-biased,95,gemma3:27b,
270,1270,is-not-biased,90,gemma3:27b,
76,1585,is-not-biased,90,gemma3:27b,
142,515,is-not-biased,90,gemma3:27b,
254,830,is-biased,75,gemma3:27b,
24,1145,is-not-biased,95,gemma3:27b,
145,1271,is-biased,75,gemma3:27b,
125,1586,is-not-biased,85,gemma3:27b,
177,516,is-not-biased,90,gemma3:27b,
90,831,is-not-biased,85,gemma3:27b,
251,1146,is-not-biased,95,gemma3:27b,
157,1272,is-not-biased,90,gemma3:27b,
184,1587,is-not-biased,95,gemma3:27b,
62,517,is-not-biased,85,gemma3:27b,
105,832,is-biased,75,gemma3:27b,
242,1147,is-not-biased,85,gemma3:27b,
162,1273,is-not-biased,85,gemma3:27b,
221,1588,is-not-biased,95,gemma3:27b,
25,518,is-not-biased,85,gemma3:27b,
286,833,is-not-biased,95,gemma3:27b,
267,1148,is-not-biased,95,gemma3:27b,
260,1589,is-biased,75,gemma3:27b,
165,1274,is-not-biased,85,gemma3:27b,
180,834,is-not-biased,90,gemma3:27b,
136,519,is-not-biased,95,gemma3:27b,
120,1149,is-biased,75,gemma3:27b,
136,1275,is-not-biased,95,gemma3:27b,
3,1590,is-not-biased,95,gemma3:27b,
168,520,is-not-biased,85,gemma3:27b,
227,835,is-not-biased,95,gemma3:27b,
36,1150,is-not-biased,95,gemma3:27b,
123,1591,is-not-biased,90,gemma3:27b,
119,1276,is-not-biased,90,gemma3:27b,
181,521,is-not-biased,90,gemma3:27b,
109,836,is-not-biased,90,gemma3:27b,
127,1151,is-not-biased,95,gemma3:27b,
230,1277,is-not-biased,95,gemma3:27b,
95,1152,is-biased,75,gemma3:27b,
260,837,is-biased,75,gemma3:27b,
260,1593,is-biased,75,gemma3:27b,
112,1278,is-not-biased,85,gemma3:27b,
153,523,is-not-biased,95,gemma3:27b,
72,838,is-not-biased,90,gemma3:27b,
105,1279,is-biased,75,gemma3:27b,
210,1153,is-not-biased,85,gemma3:27b,
127,1594,is-not-biased,95,gemma3:27b,
143,524,is-biased,75,gemma3:27b,
136,839,is-not-biased,95,gemma3:27b,
135,1154,is-not-biased,95,gemma3:27b,
11,1280,is-biased,75,gemma3:27b,
281,1595,is-not-biased,95,gemma3:27b,
157,525,is-not-biased,90,gemma3:27b,
261,840,is-not-biased,90,gemma3:27b,
121,1155,is-not-biased,90,gemma3:27b,
270,1281,is-not-biased,90,gemma3:27b,
289,1596,is-not-biased,95,gemma3:27b,
112,526,is-not-biased,85,gemma3:27b,
174,841,is-not-biased,85,gemma3:27b,
176,1156,is-biased,75,gemma3:27b,
65,1282,is-biased,75,gemma3:27b,
72,1597,is-not-biased,90,gemma3:27b,
87,527,is-biased,75,gemma3:27b,
175,842,is-not-biased,85,gemma3:27b,
274,1157,is-biased,75,gemma3:27b,
95,1283,is-not-biased,90,gemma3:27b,
263,1598,is-not-biased,90,gemma3:27b,
86,528,is-not-biased,95,gemma3:27b,
33,843,is-not-biased,90,gemma3:27b,
107,1158,is-biased,95,gemma3:27b,
274,1284,is-biased,75,gemma3:27b,
213,1599,is-not-biased,85,gemma3:27b,
181,529,is-not-biased,95,gemma3:27b,
94,844,is-not-biased,90,gemma3:27b,
122,1159,is-not-biased,85,gemma3:27b,
78,380,is-not-biased,85,gemma3:27b,
163,1479,is-not-biased,95,gemma3:27b,
115,1781,is-not-biased,95,gemma3:27b,
195,2095,is-not-biased,90,gemma3:27b,
88,381,is-not-biased,90,gemma3:27b,
136,1480,is-not-biased,95,gemma3:27b,
54,1782,is-not-biased,90,gemma3:27b,
207,2096,is-biased,75,gemma3:27b,
198,382,is-biased,75,gemma3:27b,
133,1523,is-not-biased,85,gemma3:27b,
193,1783,is-not-biased,95,gemma3:27b,
114,2097,is-not-biased,95,gemma3:27b,
112,383,is-not-biased,85,gemma3:27b,
134,1537,is-not-biased,85,gemma3:27b,
111,1784,is-biased,85,gemma3:27b,
245,2098,is-biased,75,gemma3:27b,
131,384,is-biased,75,gemma3:27b,
131,1548,is-biased,75,gemma3:27b,
116,1785,is-not-biased,90,gemma3:27b,
192,2099,is-not-biased,85,gemma3:27b,
133,385,is-not-biased,85,gemma3:27b,
125,1592,is-not-biased,85,gemma3:27b,
278,1786,is-biased,75,gemma3:27b,
45,2100,is-biased,75,gemma3:27b,
116,386,is-not-biased,90,gemma3:27b,
119,1600,is-not-biased,90,gemma3:27b,
50,2101,is-biased,75,gemma3:27b,
276,1787,is-not-biased,85,gemma3:27b,
11,387,is-biased,75,gemma3:27b,
72,1601,is-not-biased,90,gemma3:27b,
112,1788,is-not-biased,85,gemma3:27b,
59,2102,is-not-biased,85,gemma3:27b,
118,1602,is-not-biased,85,gemma3:27b,
74,388,is-not-biased,85,gemma3:27b,
112,1789,is-not-biased,85,gemma3:27b,
114,2103,is-not-biased,95,gemma3:27b,
29,389,is-not-biased,90,gemma3:27b,
70,1603,is-not-biased,95,gemma3:27b,
54,1790,is-not-biased,95,gemma3:27b,
112,2104,is-not-biased,85,gemma3:27b,
266,390,is-not-biased,85,gemma3:27b,
184,1604,is-not-biased,95,gemma3:27b,
193,1791,is-not-biased,95,gemma3:27b,
50,2105,is-biased,75,gemma3:27b,
139,391,is-biased,75,gemma3:27b,
76,1605,is-not-biased,90,gemma3:27b,
50,1792,is-biased,75,gemma3:27b,
50,2106,is-biased,75,gemma3:27b,
184,392,is-not-biased,95,gemma3:27b,
65,1606,is-biased,75,gemma3:27b,
28,2107,is-not-biased,90,gemma3:27b,
276,1793,is-not-biased,85,gemma3:27b,
260,1626,is-biased,75,gemma3:27b,
121,393,is-not-biased,90,gemma3:27b,
50,1794,is-biased,75,gemma3:27b,
192,2108,is-not-biased,85,gemma3:27b,
114,394,is-not-biased,95,gemma3:27b,
192,1697,is-not-biased,85,gemma3:27b,
52,1795,is-not-biased,85,gemma3:27b,
114,2109,is-not-biased,95,gemma3:27b,
135,395,is-not-biased,95,gemma3:27b,
278,1733,is-biased,75,gemma3:27b,
27,1823,is-not-biased,85,gemma3:27b,
58,2110,is-biased,75,gemma3:27b,
263,396,is-not-biased,90,gemma3:27b,
114,1734,is-not-biased,95,gemma3:27b,
12,2048,is-not-biased,90,gemma3:27b,
21,160,is-not-biased,90,gemma3:27b,
230,397,is-not-biased,95,gemma3:27b,
193,1735,is-not-biased,95,gemma3:27b,
62,2049,is-not-biased,85,gemma3:27b,
20,398,is-not-biased,90,gemma3:27b,
192,2050,is-not-biased,85,gemma3:27b,
265,1736,is-biased,75,gemma3:27b,
23,399,is-not-biased,95,gemma3:27b,
215,1737,is-not-biased,95,gemma3:27b,
54,2051,is-not-biased,90,gemma3:27b,
253,161,is-biased,75,gemma3:27b,
273,400,is-biased,75,gemma3:27b,
193,1738,is-not-biased,95,gemma3:27b,
114,2052,is-not-biased,95,gemma3:27b,
